0,0,0,0,0,0,0,0,0,0
0.00096329,-0.0011414,-0.012629,0.032784,-0.012629,6.9973e-05,0.026832,0.032784,0.026832,0.0020322
0.003855,-0.0015764,-0.026158,0.065893,-0.026158,0.0012034,0.054034,0.065893,0.054034,0.0042082
0.0086808,-0.0013089,-0.040596,0.099344,-0.040596,0.0033981,0.08162,0.099344,0.08162,0.0065244
0.01545,-0.00034093,-0.055952,0.13315,-0.055952,0.006654,0.1096,0.13315,0.1096,0.0089773
0.024175,0.0013266,-0.072238,0.16734,-0.072238,0.010973,0.138,0.16734,0.138,0.011564
0.034874,0.0036941,-0.089467,0.20191,-0.089467,0.01636,0.16683,0.20191,0.16683,0.014281
0.047566,0.0067637,-0.10765,0.2369,-0.10765,0.02282,0.19609,0.2369,0.19609,0.017127
0.062277,0.010539,-0.12681,0.27231,-0.12681,0.030362,0.22582,0.27231,0.22582,0.020098
0.079034,0.015024,-0.14697,0.30816,-0.14697,0.038996,0.25602,0.30816,0.25602,0.023193
0.097871,0.020225,-0.16813,0.34448,-0.16813,0.048735,0.28671,0.34448,0.28671,0.026409
0.11882,0.02615,-0.19033,0.38128,-0.19033,0.059594,0.31791,0.38128,0.31791,0.029746
0.14193,0.032808,-0.21359,0.41858,-0.21359,0.071589,0.34963,0.41858,0.34963,0.033201
0.16724,0.040209,-0.23793,0.4564,-0.23793,0.084741,0.3819,0.4564,0.3819,0.036774
0.1948,0.048367,-0.26338,0.49476,-0.26338,0.099069,0.41473,0.49476,0.41473,0.040463
0.22466,0.057293,-0.28997,0.53368,-0.28997,0.1146,0.44815,0.53368,0.44815,0.044268
0.25688,0.067004,-0.31773,0.57318,-0.31773,0.13136,0.48217,0.57318,0.48217,0.048188
0.29152,0.077517,-0.34669,0.61329,-0.34669,0.14937,0.51681,0.61329,0.51681,0.052223
0.32866,0.088849,-0.37689,0.65401,-0.37689,0.16867,0.55209,0.65401,0.55209,0.056373
0.36835,0.10102,-0.40837,0.69538,-0.40837,0.18929,0.58804,0.69538,0.58804,0.060639
0.41069,0.11406,-0.44116,0.73742,-0.44116,0.21127,0.62468,0.73742,0.62468,0.06502
0.45575,0.12798,-0.4753,0.78015,-0.4753,0.23465,0.66203,0.78015,0.66203,0.069518
0.50362,0.14281,-0.51085,0.82359,-0.51085,0.25947,0.70012,0.82359,0.70012,0.074133
0.55439,0.15858,-0.54784,0.86776,-0.54784,0.28577,0.73896,0.86776,0.73896,0.078867
0.60816,0.17532,-0.58633,0.9127,-0.58633,0.3136,0.77859,0.9127,0.77859,0.083721
0.66505,0.19305,-0.62637,0.95842,-0.62637,0.34301,0.81903,0.95842,0.81903,0.088697
0.72514,0.21182,-0.668,1.005,-0.668,0.37406,0.86031,1.005,0.86031,0.093796
0.78858,0.23166,-0.71129,1.0523,-0.71129,0.4068,0.90245,1.0523,0.90245,0.099022
0.85547,0.25261,-0.7563,1.1006,-0.7563,0.4413,0.94548,1.1006,0.94548,0.10438
0.92596,0.2747,-0.80309,1.1497,-0.80309,0.47762,0.98943,1.1497,0.98943,0.10986
0,0,0,0,0,0,0,0,0,0
0.00096329,0.0036513,0.01643,0.015024,0.01643,-0.020926,0.031952,0.015024,0.031952,0.01824
0.003855,0.0087144,0.032672,0.0292,0.032672,-0.041674,0.063759,0.0292,0.063759,0.036827
0.0086808,0.015198,0.048733,0.042534,0.048733,-0.062251,0.095436,0.042534,0.095436,0.055775
0.01545,0.023113,0.064621,0.055029,0.064621,-0.082661,0.127,0.055029,0.127,0.075096
0.024175,0.032474,0.080341,0.066688,0.080341,-0.10291,0.15846,0.066688,0.15846,0.094806
0.034874,0.043298,0.095902,0.07751,0.095902,-0.12301,0.18984,0.07751,0.18984,0.11492
0.047566,0.055605,0.11131,0.087494,0.11131,-0.14296,0.22114,0.087494,0.22114,0.13545
0.062277,0.069416,0.12657,0.096638,0.12657,-0.16277,0.25239,0.096638,0.25239,0.15642
0.079034,0.084757,0.14169,0.10494,0.14169,-0.18245,0.2836,0.10494,0.2836,0.17785
0.09787,0.10166,0.15667,0.11239,0.15667,-0.20199,0.31479,0.11239,0.31479,0.19974
0.11882,0.12015,0.17153,0.11898,0.17153,-0.22141,0.34596,0.11898,0.34596,0.22213
0.14193,0.14026,0.18626,0.1247,0.18626,-0.2407,0.37714,0.1247,0.37714,0.24504
0.16724,0.16204,0.20087,0.12955,0.20087,-0.25988,0.40833,0.12955,0.40833,0.26848
0.19479,0.18551,0.21536,0.13351,0.21536,-0.27894,0.43956,0.13351,0.43956,0.29247
0.22465,0.21074,0.22974,0.13656,0.22974,-0.2979,0.47084,0.13656,0.47084,0.31704
0.25687,0.23775,0.24402,0.13869,0.24402,-0.31675,0.50217,0.13869,0.50217,0.34222
0.29151,0.26661,0.2582,0.13988,0.2582,-0.33551,0.53359,0.13988,0.53359,0.36803
0.32864,0.29737,0.27227,0.14012,0.27227,-0.35416,0.56509,0.14012,0.56509,0.39449
0.36833,0.33008,0.28625,0.13937,0.28625,-0.37272,0.59671,0.13937,0.59671,0.42164
0.41066,0.3648,0.30014,0.13762,0.30014,-0.39119,0.62844,0.13762,0.62844,0.4495
0.4557,0.40161,0.31394,0.13484,0.31394,-0.40956,0.66031,0.13484,0.66031,0.4781
0.50356,0.44056,0.32765,0.131,0.32765,-0.42786,0.69232,0.131,0.69232,0.50747
0.55431,0.48174,0.34127,0.12608,0.34127,-0.44607,0.7245,0.12608,0.7245,0.53765
0.60806,0.52521,0.35481,0.12004,0.35481,-0.46419,0.75687,0.12004,0.75687,0.56866
0.66491,0.57107,0.36827,0.11284,0.36827,-0.48224,0.78942,0.11284,0.78942,0.60055
0.72498,0.61939,0.38165,0.10445,0.38165,-0.50021,0.82219,0.10445,0.82219,0.63335
0.78837,0.67026,0.39496,0.094837,0.39496,-0.5181,0.85518,0.094837,0.85518,0.6671
0.85521,0.72379,0.40818,0.08395,0.40818,-0.53591,0.88841,0.08395,0.88841,0.70184
0.92563,0.78007,0.42133,0.071749,0.42133,-0.55365,0.9219,0.071749,0.9219,0.7376
0,0,0,0,0,0,0,0,0,0
0.00096329,0.011834,0.014329,0.022876,0.014329,0.0094625,0.029414,0.022876,0.029414,-0.020333
0.003855,0.024728,0.027685,0.045535,0.027685,0.019691,0.058834,0.045535,0.058834,-0.040556
0.0086808,0.038691,0.040073,0.067989,0.040073,0.030695,0.088275,0.067989,0.088275,-0.060678
0.01545,0.053736,0.051497,0.090248,0.051497,0.042483,0.11775,0.090248,0.11775,-0.080707
0.024175,0.069879,0.061955,0.11232,0.061955,0.055068,0.14728,0.11232,0.14728,-0.10065
0.034874,0.087134,0.071449,0.13422,0.071449,0.068462,0.17687,0.13422,0.17687,-0.12051
0.047566,0.10552,0.079973,0.15595,0.079973,0.082681,0.20653,0.15595,0.20653,-0.1403
0.062277,0.12507,0.087524,0.17752,0.087524,0.097741,0.2363,0.17752,0.2363,-0.16003
0.079034,0.14578,0.094095,0.19894,0.094095,0.11366,0.26617,0.19894,0.26617,-0.17969
0.09787,0.16771,0.099678,0.22023,0.099678,0.13045,0.29617,0.22023,0.29617,-0.19931
0.11882,0.19086,0.10426,0.24137,0.10426,0.14815,0.3263,0.24137,0.3263,-0.21888
0.14193,0.21527,0.10783,0.2624,0.10783,0.16677,0.35659,0.2624,0.35659,-0.23841
0.16724,0.24098,0.11038,0.2833,0.11038,0.18633,0.38706,0.2833,0.38706,-0.25791
0.19479,0.26801,0.11188,0.3041,0.11188,0.20687,0.41771,0.3041,0.41771,-0.27738
0.22465,0.29641,0.11232,0.32479,0.11232,0.2284,0.44856,0.32479,0.44856,-0.29683
0.25687,0.32622,0.11168,0.34538,0.11168,0.25097,0.47964,0.34538,0.47964,-0.31627
0.29151,0.35747,0.10993,0.36588,0.10993,0.2746,0.51095,0.36588,0.51095,-0.3357
0.32863,0.39021,0.10706,0.38629,0.10706,0.29933,0.54252,0.38629,0.54252,-0.35513
0.36832,0.4245,0.10303,0.40662,0.10303,0.32519,0.57436,0.40662,0.57436,-0.37456
0.41065,0.46038,0.097804,0.42688,0.097804,0.35222,0.60648,0.42688,0.60648,-0.394
0.45569,0.4979,0.091364,0.44706,0.091364,0.38046,0.63892,0.44706,0.63892,-0.41346
0.50354,0.53712,0.08367,0.46718,0.08367,0.40995,0.67168,0.46718,0.67168,-0.43293
0.55428,0.57811,0.074685,0.48723,0.074685,0.44074,0.70478,0.48723,0.70478,-0.45243
0.60802,0.62092,0.064369,0.50722,0.064369,0.47287,0.73824,0.50722,0.73824,-0.47196
0.66486,0.66562,0.052679,0.52716,0.052679,0.5064,0.77209,0.52716,0.77209,-0.49152
0.72491,0.71228,0.03957,0.54704,0.03957,0.54137,0.80634,0.54704,0.80634,-0.51112
0.78829,0.76098,0.024994,0.56687,0.024994,0.57784,0.841,0.56687,0.841,-0.53077
0.85511,0.81178,0.0088989,0.58665,0.0088989,0.61586,0.87611,0.58665,0.87611,-0.55047
0.92551,0.86478,-0.0087687,0.60638,-0.0087687,0.6555,0.91169,0.60638,0.91169,-0.57021
0,0,0,0,0,0,0,0,0,0
0.00096329,-0.027548,0.018575,0.015905,0.018575,0.019375,0.026178,0.015905,0.026178,0.0091388
0.003855,-0.054556,0.036894,0.031624,0.036894,0.039264,0.051326,0.031624,0.051326,0.01917
0.0086808,-0.081032,0.054966,0.047165,0.054966,0.059683,0.075454,0.047165,0.075454,0.030108
0.01545,-0.10698,0.0728,0.062534,0.0728,0.080651,0.098571,0.062534,0.098571,0.041965
0.024175,-0.13241,0.090402,0.07774,0.090402,0.10219,0.12068,0.07774,0.12068,0.05476
0.034874,-0.15732,0.10778,0.092788,0.10778,0.12431,0.1418,0.092788,0.1418,0.068509
0.047566,-0.18171,0.12495,0.10769,0.12495,0.14704,0.16192,0.10769,0.16192,0.083232
0.062277,-0.20559,0.1419,0.12244,0.1419,0.17041,0.18104,0.12244,0.18104,0.098953
0.079035,-0.22897,0.15866,0.13706,0.15866,0.19443,0.19917,0.13706,0.19917,0.11569
0.097871,-0.25184,0.17522,0.15154,0.17522,0.21914,0.21631,0.15154,0.21631,0.13348
0.11882,-0.2742,0.19159,0.1659,0.19159,0.24456,0.23245,0.1659,0.23245,0.15235
0.14193,-0.29605,0.20778,0.18014,0.20778,0.27071,0.24758,0.18014,0.24758,0.17231
0.16724,-0.31739,0.22379,0.19427,0.22379,0.29763,0.26171,0.19427,0.26171,0.19342
0.1948,-0.33823,0.23963,0.20829,0.23963,0.32535,0.27481,0.20829,0.27481,0.21569
0.22466,-0.35855,0.25531,0.22221,0.25531,0.35391,0.28689,0.22221,0.28689,0.23917
0.25688,-0.37835,0.27082,0.23603,0.27082,0.38333,0.29792,0.23603,0.29792,0.2639
0.29153,-0.39764,0.28618,0.24976,0.28618,0.41365,0.3079,0.24976,0.3079,0.28991
0.32867,-0.4164,0.30139,0.2634,0.30139,0.44491,0.3168,0.2634,0.3168,0.31725
0.36837,-0.43464,0.31646,0.27696,0.31646,0.47716,0.32461,0.27696,0.32461,0.34597
0.41071,-0.45233,0.33138,0.29045,0.33138,0.51042,0.33132,0.29045,0.33132,0.37611
0.45578,-0.46949,0.34616,0.30386,0.34616,0.54474,0.33688,0.30386,0.33688,0.40772
0.50365,-0.48609,0.36081,0.31721,0.36081,0.58018,0.34129,0.31721,0.34129,0.44086
0.55444,-0.50213,0.37533,0.33049,0.37533,0.61676,0.34452,0.33049,0.34452,0.47558
0.60822,-0.5176,0.38971,0.34371,0.38971,0.65456,0.34653,0.34371,0.34653,0.51195
0.66512,-0.53248,0.40398,0.35688,0.40398,0.6936,0.34729,0.35688,0.34729,0.55001
0.72524,-0.54678,0.41812,0.37,0.41812,0.73395,0.34678,0.37,0.34678,0.58985
0.7887,-0.56047,0.43213,0.38307,0.43213,0.77566,0.34495,0.38307,0.34495,0.63152
0.85563,-0.57353,0.44603,0.39609,0.44603,0.81879,0.34176,0.39609,0.34176,0.6751
0.92615,-0.58597,0.45982,0.40908,0.45982,0.8634,0.33718,0.40908,0.33718,0.72066
0,0,0,0,0,0,0,0,0,0
0.00096329,-0.011051,0.015579,0.036934,0.015579,-0.0043268,0.0095614,0.036934,0.0095614,0.016343
0.003855,-0.021921,0.031051,0.073541,0.031051,-0.0070925,0.018436,0.073541,0.018436,0.032886
0.0086808,-0.032613,0.046425,0.10984,0.046425,-0.008291,0.026628,0.10984,0.026628,0.049641
0.01545,-0.043126,0.061707,0.14585,0.061707,-0.0079132,0.034138,0.14585,0.034138,0.066622
0.024175,-0.053461,0.076906,0.18158,0.076906,-0.005947,0.040966,0.18158,0.040966,0.083842
0.034874,-0.063617,0.092027,0.21705,0.092027,-0.0023774,0.047112,0.21705,0.047112,0.10132
0.047566,-0.073595,0.10708,0.25227,0.10708,0.0028139,0.052573,0.25227,0.052573,0.11906
0.062277,-0.083394,0.12207,0.28727,0.12207,0.0096479,0.057347,0.28727,0.057347,0.13709
0.079034,-0.093014,0.137,0.32206,0.137,0.018149,0.061429,0.32206,0.061429,0.15541
0.097871,-0.10245,0.15188,0.35665,0.15188,0.028345,0.064811,0.35665,0.064811,0.17406
0.11882,-0.11171,0.16673,0.39106,0.16673,0.040266,0.067489,0.39106,0.067489,0.19303
0.14193,-0.12078,0.18153,0.4253,0.18153,0.053946,0.069452,0.4253,0.069452,0.21236
0.16724,-0.12967,0.19631,0.45939,0.19631,0.069422,0.07069,0.45939,0.07069,0.23206
0.19479,-0.13837,0.21107,0.49334,0.21107,0.086735,0.071193,0.49334,0.071193,0.25215
0.22465,-0.14688,0.22581,0.52716,0.22581,0.10593,0.070948,0.52716,0.070948,0.27264
0.25687,-0.1552,0.24054,0.56088,0.24054,0.12705,0.06994,0.56088,0.06994,0.29357
0.29152,-0.16332,0.25527,0.59449,0.25527,0.15015,0.068153,0.59449,0.068153,0.31495
0.32865,-0.17124,0.27001,0.62802,0.27001,0.17529,0.065571,0.62802,0.065571,0.3368
0.36834,-0.17896,0.28475,0.66147,0.28475,0.20252,0.062175,0.66147,0.062175,0.35914
0.41067,-0.18647,0.29952,0.69486,0.29952,0.23191,0.057945,0.69486,0.057945,0.382
0.45573,-0.19377,0.31431,0.72821,0.31431,0.26352,0.052858,0.72821,0.052858,0.40541
0.50359,-0.20085,0.32912,0.76152,0.32912,0.29742,0.046891,0.76152,0.046891,0.42938
0.55435,-0.20772,0.34398,0.7948,0.34398,0.33369,0.040019,0.7948,0.040019,0.45395
0.60811,-0.21435,0.35888,0.82808,0.35888,0.37241,0.032214,0.82808,0.032214,0.47914
0.66498,-0.22076,0.37383,0.86135,0.37383,0.41366,0.023447,0.86135,0.023447,0.50498
0.72506,-0.22692,0.38883,0.89463,0.38883,0.45753,0.013688,0.89463,0.013688,0.5315
0.78847,-0.23285,0.4039,0.92793,0.4039,0.50412,0.0029046,0.92793,0.0029046,0.55873
0.85534,-0.23851,0.41904,0.96126,0.41904,0.55352,-0.0089392,0.96126,-0.0089392,0.58669
0.9258,-0.24393,0.43426,0.99463,0.43426,0.60584,-0.02188,0.99463,-0.02188,0.61543
0,0,0,0,0,0,0,0,0,0
0.00096329,0.009901,-0.016696,0.0041711,-0.016696,-0.027967,0.032317,0.0041711,0.032317,0.019026
0.003855,0.021358,-0.033838,0.0087635,-0.033838,-0.056109,0.065007,0.0087635,0.065007,0.038582
0.0086808,0.034375,-0.051432,0.01378,-0.051432,-0.084444,0.098088,0.01378,0.098088,0.058672
0.01545,0.048956,-0.06949,0.019226,-0.06949,-0.11299,0.13158,0.019226,0.13158,0.079302
0.024175,0.065111,-0.088022,0.025103,-0.088022,-0.14177,0.16549,0.025103,0.16549,0.10048
0.034874,0.082852,-0.10704,0.03142,-0.10704,-0.17081,0.19984,0.03142,0.19984,0.1222
0.047566,0.10219,-0.12655,0.03818,-0.12655,-0.20011,0.23464,0.03818,0.23464,0.14449
0.062277,0.12315,-0.14657,0.045392,-0.14657,-0.2297,0.26993,0.045392,0.26993,0.16735
0.079035,0.14575,-0.16711,0.053063,-0.16711,-0.2596,0.3057,0.053063,0.3057,0.19078
0.097871,0.17001,-0.18819,0.061202,-0.18819,-0.28983,0.34199,0.061202,0.34199,0.2148
0.11882,0.19596,-0.20982,0.069817,-0.20982,-0.32041,0.37881,0.069817,0.37881,0.23942
0.14193,0.22362,-0.23201,0.07892,-0.23201,-0.35136,0.41618,0.07892,0.41618,0.26465
0.16724,0.25304,-0.25478,0.088522,-0.25478,-0.38269,0.45411,0.088522,0.45411,0.29051
0.1948,0.28425,-0.27815,0.098634,-0.27815,-0.41444,0.49264,0.098634,0.49264,0.317
0.22466,0.31729,-0.30213,0.10927,-0.30213,-0.44661,0.53178,0.10927,0.53178,0.34414
0.25688,0.3522,-0.32675,0.12044,-0.32675,-0.47922,0.57155,0.12044,0.57155,0.37195
0.29153,0.38902,-0.35202,0.13217,-0.35202,-0.51231,0.61197,0.13217,0.61197,0.40044
0.32867,0.42782,-0.37797,0.14446,-0.37797,-0.54588,0.65307,0.14446,0.65307,0.42964
0.36837,0.46863,-0.4046,0.15734,-0.4046,-0.57996,0.69487,0.15734,0.69487,0.45955
0.41071,0.51153,-0.43196,0.17082,-0.43196,-0.61457,0.73738,0.17082,0.73738,0.4902
0.45578,0.55657,-0.46005,0.18492,-0.46005,-0.64973,0.78064,0.18492,0.78064,0.5216
0.50365,0.60381,-0.4889,0.19966,-0.4889,-0.68546,0.82467,0.19966,0.82467,0.55378
0.55443,0.65333,-0.51854,0.21506,-0.51854,-0.72179,0.86949,0.21506,0.86949,0.58677
0.60822,0.7052,-0.54899,0.23115,-0.54899,-0.75872,0.91513,0.23115,0.91513,0.62058
0.66512,0.7595,-0.58029,0.24795,-0.58029,-0.7963,0.96161,0.24795,0.96161,0.65523
0.72524,0.81631,-0.61245,0.26548,-0.61245,-0.83453,1.009,0.26548,1.009,0.69076
0.78869,0.87572,-0.6455,0.28377,-0.6455,-0.87344,1.0572,0.28377,1.0572,0.72719
0.85562,0.93781,-0.67948,0.30284,-0.67948,-0.91305,1.1064,0.30284,1.1064,0.76454
0.92614,1.0027,-0.71443,0.32273,-0.71443,-0.95339,1.1565,0.32273,1.1565,0.80285
0,0,0,0,0,0,0,0,0,0
0.00096329,0.025133,-0.017923,0.0070205,-0.017923,0.00059028,0.031113,0.0070205,0.031113,-0.024763
0.003855,0.05122,-0.035612,0.0146,-0.035612,0.0018357,0.063119,0.0146,0.063119,-0.049223
0.0086808,0.07827,-0.053074,0.022743,-0.053074,0.0037325,0.096036,0.022743,0.096036,-0.073398
0.01545,0.10629,-0.070316,0.031456,-0.070316,0.0062784,0.12988,0.031456,0.12988,-0.097303
0.024175,0.1353,-0.087344,0.040745,-0.087344,0.0094722,0.16467,0.040745,0.16467,-0.12095
0.034874,0.16531,-0.10416,0.050618,-0.10416,0.013314,0.20044,0.050618,0.20044,-0.14436
0.047566,0.19632,-0.12078,0.061083,-0.12078,0.017805,0.23719,0.061083,0.23719,-0.16754
0.062277,0.22837,-0.1372,0.072152,-0.1372,0.022949,0.27496,0.072152,0.27496,-0.1905
0.079035,0.26146,-0.15343,0.083833,-0.15343,0.028749,0.31377,0.083833,0.31377,-0.21326
0.097871,0.29562,-0.16946,0.096141,-0.16946,0.03521,0.35364,0.096141,0.35364,-0.23582
0.11882,0.33087,-0.1853,0.10909,-0.1853,0.042339,0.39461,0.10909,0.39461,-0.25819
0.14193,0.36723,-0.20096,0.12269,-0.20096,0.050145,0.43671,0.12269,0.43671,-0.28039
0.16724,0.40472,-0.21642,0.13695,-0.21642,0.058635,0.47996,0.13695,0.47996,-0.30241
0.1948,0.44338,-0.23171,0.1519,-0.23171,0.067822,0.5244,0.1519,0.5244,-0.32427
0.22466,0.48323,-0.2468,0.16756,-0.2468,0.077717,0.57007,0.16756,0.57007,-0.34598
0.25688,0.52429,-0.2617,0.18393,-0.2617,0.088333,0.61699,0.18393,0.61699,-0.36753
0.29153,0.56661,-0.27641,0.20104,-0.27641,0.099686,0.66522,0.20104,0.66522,-0.38893
0.32867,0.61022,-0.29093,0.21892,-0.29093,0.11179,0.71478,0.21892,0.71478,-0.41019
0.36837,0.65514,-0.30525,0.23758,-0.30525,0.12467,0.76572,0.23758,0.76572,-0.4313
0.41071,0.70143,-0.31936,0.25706,-0.31936,0.13834,0.81808,0.25706,0.81808,-0.45227
0.45577,0.74911,-0.33327,0.27736,-0.33327,0.15282,0.87191,0.27736,0.87191,-0.4731
0.50365,0.79823,-0.34696,0.29853,-0.34696,0.16813,0.92726,0.29853,0.92726,-0.49378
0.55443,0.84884,-0.36043,0.32058,-0.36043,0.1843,0.98417,0.32058,0.98417,-0.51432
0.60821,0.90098,-0.37366,0.34356,-0.37366,0.20136,1.0427,0.34356,1.0427,-0.5347
0.66511,0.9547,-0.38665,0.36749,-0.38665,0.21933,1.1029,0.36749,1.1029,-0.55494
0.72523,1.01,-0.3994,0.3924,-0.3994,0.23824,1.1648,0.3924,1.1648,-0.57501
0.78868,1.0671,-0.41187,0.41833,-0.41187,0.25813,1.2285,0.41833,1.2285,-0.59491
0.8556,1.1258,-0.42408,0.44531,-0.42408,0.27903,1.2941,0.44531,1.2941,-0.61464
0.92612,1.1864,-0.43599,0.47339,-0.43599,0.30097,1.3615,0.47339,1.3615,-0.63418
0,0,0,0,0,0,0,0,0,0
0.00096329,-0.0043133,-0.012774,0.016245,-0.012774,0.035047,0.020991,0.016245,0.020991,-0.029771
0.003855,-0.0071424,-0.025503,0.03332,-0.025503,0.07021,0.042088,0.03332,0.042088,-0.059217
0.0086808,-0.0084865,-0.038192,0.051236,-0.038192,0.1055,0.063303,0.051236,0.063303,-0.088352
0.01545,-0.0083421,-0.050848,0.070003,-0.050848,0.14094,0.084646,0.070003,0.084646,-0.11719
0.024175,-0.0067028,-0.063475,0.089636,-0.063475,0.17655,0.10613,0.089636,0.10613,-0.14574
0.034874,-0.0035591,-0.07608,0.11015,-0.07608,0.21233,0.12776,0.11015,0.12776,-0.17403
0.047566,0.0011011,-0.088668,0.13156,-0.088668,0.2483,0.14955,0.13156,0.14955,-0.20205
0.062277,0.0072932,-0.10124,0.15388,-0.10124,0.28449,0.17151,0.15388,0.17151,-0.22982
0.079034,0.015035,-0.11381,0.17714,-0.11381,0.32091,0.19365,0.17714,0.19365,-0.25735
0.09787,0.024349,-0.12638,0.20135,-0.12638,0.35757,0.21599,0.20135,0.21599,-0.28466
0.11882,0.035259,-0.13896,0.22654,-0.13896,0.3945,0.23853,0.22654,0.23853,-0.31174
0.14193,0.047791,-0.15154,0.25273,-0.15154,0.4317,0.26129,0.25273,0.26129,-0.33862
0.16723,0.061978,-0.16413,0.27995,-0.16413,0.4692,0.28428,0.27995,0.28428,-0.36529
0.19479,0.077853,-0.17675,0.30822,-0.17675,0.50702,0.30751,0.30822,0.30751,-0.39176
0.22465,0.095453,-0.18938,0.33759,-0.18938,0.54517,0.33099,0.33759,0.33099,-0.41803
0.25686,0.11482,-0.20204,0.36807,-0.20204,0.58366,0.35474,0.36807,0.35474,-0.44412
0.2915,0.136,-0.21474,0.3997,-0.21474,0.62253,0.37877,0.3997,0.37877,-0.47003
0.32863,0.15903,-0.22747,0.43253,-0.22747,0.66178,0.40309,0.43253,0.40309,-0.49576
0.36832,0.18398,-0.24024,0.46658,-0.24024,0.70144,0.42772,0.46658,0.42772,-0.52131
0.41064,0.21089,-0.25305,0.5019,-0.25305,0.74152,0.45267,0.5019,0.45267,-0.54669
0.45568,0.23982,-0.26591,0.53852,-0.26591,0.78205,0.47795,0.53852,0.47795,-0.5719
0.50353,0.27084,-0.27883,0.5765,-0.27883,0.82304,0.50358,0.5765,0.50358,-0.59693
0.55427,0.30402,-0.29179,0.61588,-0.29179,0.86451,0.52957,0.61588,0.52957,-0.62179
0.60801,0.33942,-0.30482,0.65671,-0.30482,0.90648,0.55594,0.65671,0.55594,-0.64647
0.66484,0.37712,-0.31791,0.69905,-0.31791,0.94898,0.5827,0.69905,0.5827,-0.67097
0.72489,0.41721,-0.33106,0.74293,-0.33106,0.99202,0.60986,0.74293,0.60986,-0.69529
0.78826,0.45976,-0.34428,0.78843,-0.34428,1.0356,0.63746,0.78843,0.63746,-0.71943
0.85507,0.50488,-0.35756,0.83561,-0.35756,1.0798,0.66549,0.83561,0.66549,-0.74337
0.92546,0.55264,-0.37093,0.88452,-0.37093,1.1246,0.69397,0.88452,0.69397,-0.76712
0,0,0,0,0,0,0,0,0,0
0.00096329,-0.037861,-0.01085,0.017729,-0.01085,0.03208,0.016164,0.017729,0.016164,0.0067425
0.003855,-0.075669,-0.022054,0.036194,-0.022054,0.064705,0.0319,0.036194,0.0319,0.014806
