3.9205,3.7223,1,1.4541,0.99409
4.027,3.7961,1,1.4967,1.001
4.141,3.8736,1,1.5419,1.0084
4.2627,3.955,1,1.5899,1.0164
4.3925,4.0404,1,1.6406,1.025
4.5308,4.1297,1,1.6943,1.0341
4.6779,4.2231,1,1.7511,1.0438
4.8342,4.3206,1,1.8112,1.0539
5.0001,4.4224,1,1.8747,1.0647
5.1761,4.5285,1,1.9418,1.0759
3,3,1,1,1
3.0019,3.0019,1,1.0171,0.98461
3.0078,3.0076,1,1.036,0.97092
3.0176,3.0171,1,1.0568,0.95888
3.0314,3.0304,1,1.0794,0.94845
3.0494,3.0473,1,1.1041,0.93959
3.0715,3.0679,1,1.1307,0.93228
3.098,3.0923,1,1.1594,0.92648
3.1288,3.1203,1,1.1904,0.92217
3.1642,3.152,1,1.2235,0.91931
3.2042,3.1873,1,1.259,0.91791
3.2489,3.2264,1,1.2969,0.91792
3.2985,3.2692,1,1.3374,0.91935
3.3532,3.3158,1,1.3804,0.92217
3.413,3.3661,1,1.4262,0.92637
3.4783,3.4203,1,1.4748,0.93196
3.5491,3.4784,1,1.5263,0.93892
3.6257,3.5404,1,1.581,0.94725
3.7082,3.6064,1,1.6388,0.95696
3.7969,3.6765,1,1.7,0.96804
3.892,3.7507,1,1.7646,0.98051
3.9938,3.8292,1,1.8329,0.99436
4.1025,3.9119,1,1.9051,1.0096
4.2183,3.9991,1,1.9812,1.0263
4.3417,4.0907,1,2.0614,1.0444
4.4729,4.187,1,2.146,1.0639
4.6122,4.288,1,2.2351,1.0849
4.76,4.3939,1,2.329,1.1074
4.9166,4.5048,1,2.4278,1.1314
5.0824,4.6208,1,2.5318,1.157
3,3,1,1,1
3.0019,3.0019,1,1.0195,0.98194
3.0076,3.0078,1,1.0403,0.96526
3.0171,3.0177,1,1.0627,0.94996
3.0302,3.0316,1,1.0864,0.93604
3.0469,3.0498,1,1.1117,0.92348
3.0672,3.0723,1,1.1384,0.91228
3.0911,3.0991,1,1.1666,0.90245
3.1186,3.1305,1,1.1964,0.89398
3.1496,3.1666,1,1.2278,0.88688
3.184,3.2075,1,1.2608,0.88116
3.222,3.2533,1,1.2954,0.87683
3.2635,3.3042,1,1.3317,0.87389
3.3085,3.3605,1,1.3697,0.87237
3.357,3.4222,1,1.4095,0.87227
3.409,3.4896,1,1.4511,0.87362
3.4646,3.5629,1,1.4946,0.87645
3.5238,3.6423,1,1.54,0.88077
3.5866,3.7281,1,1.5873,0.88662
3.653,3.8205,1,1.6366,0.89403
3.7232,3.9197,1,1.6881,0.90303
3.7971,4.026,1,1.7416,0.91366
3.8748,4.1398,1,1.7973,0.92596
3.9564,4.2614,1,1.8553,0.93998
4.0419,4.391,1,1.9157,0.95577
4.1314,4.5291,1,1.9784,0.97337
4.225,4.6759,1,2.0436,0.99285
4.3228,4.832,1,2.1114,1.0143
4.4248,4.9977,1,2.1818,1.0377
4.5312,5.1734,1,2.255,1.0631
3,3,1,1,1
3.0019,3.0019,1,0.97587,1.0257
3.0076,3.0078,1,0.95328,1.0531
3.0171,3.0177,1,0.93217,1.0823
3.0302,3.0316,1,0.91246,1.1133
3.0469,3.0498,1,0.89411,1.1463
3.0673,3.0722,1,0.87705,1.1812
3.0912,3.0991,1,0.86124,1.2182
3.1187,3.1304,1,0.84662,1.2575
3.1497,3.1665,1,0.83315,1.299
3.1842,3.2073,1,0.82077,1.343
3.2222,3.2531,1,0.80946,1.3895
3.2638,3.3039,1,0.79916,1.4387
3.3088,3.3601,1,0.78984,1.4906
3.3574,3.4218,1,0.78146,1.5455
3.4096,3.4891,1,0.77399,1.6033
3.4653,3.5622,1,0.7674,1.6644
3.5246,3.6415,1,0.76166,1.7289
3.5876,3.7271,1,0.75673,1.7969
3.6542,3.8193,1,0.7526,1.8685
3.7246,3.9183,1,0.74924,1.944
3.7987,4.0244,1,0.74661,2.0236
3.8766,4.1379,1,0.74471,2.1074
3.9585,4.2592,1,0.74351,2.1957
4.0443,4.3885,1,0.74299,2.2887
4.1342,4.5262,1,0.74314,2.3866
4.2282,4.6727,1,0.74393,2.4896
4.3264,4.8284,1,0.74535,2.5981
4.4288,4.9936,1,0.74739,2.7122
4.5357,5.1688,1,0.75003,2.8323
3,3,1,1,1
3.0019,3.0019,1,0.97084,1.0307
3.0077,3.0077,1,0.94321,1.0631
3.0173,3.0174,1,0.91705,1.0972
3.0307,3.0311,1,0.89229,1.1331
3.048,3.0487,1,0.8689,1.1709
3.0692,3.0703,1,0.84682,1.2106
3.0943,3.096,1,0.826,1.2523
3.1233,3.1258,1,0.8064,1.2962
3.1563,3.1599,1,0.78798,1.3422
3.1933,3.1982,1,0.7707,1.3905
3.2344,3.2409,1,0.75452,1.4413
3.2796,3.2881,1,0.73941,1.4945
3.329,3.3399,1,0.72533,1.5503
3.3827,3.3964,1,0.71225,1.6089
3.4408,3.4578,1,0.70015,1.6703
3.5034,3.5241,1,0.689,1.7347
3.5706,3.5955,1,0.67877,1.8021
3.6424,3.6721,1,0.66944,1.8729
3.7191,3.7542,1,0.66099,1.947
3.8006,3.8419,1,0.6534,2.0246
3.8873,3.9354,1,0.64665,2.106
3.9792,4.0349,1,0.64073,2.1912
4.0765,4.1406,1,0.63562,2.2804
4.1794,4.2527,1,0.6313,2.3739
4.2879,4.3714,1,0.62777,2.4718
4.4024,4.4971,1,0.62502,2.5743
4.523,4.63,1,0.62304,2.6816
4.65,4.7703,1,0.62182,2.794
4.7835,4.9183,1,0.62135,2.9116
3,3,1,1,1
3.0019,3.0019,1,1.0064,0.99422
3.0077,3.0078,1,1.0134,0.98905
3.0172,3.0175,1,1.021,0.98449
3.0305,3.0313,1,1.0292,0.98055
3.0475,3.0492,1,1.038,0.97724
3.0683,3.0712,1,1.0474,0.97455
3.0928,3.0975,1,1.0575,0.9725
3.1211,3.1281,1,1.0681,0.9711
3.1531,3.1631,1,1.0794,0.97036
3.1889,3.2026,1,1.0913,0.97028
3.2285,3.2468,1,1.1039,0.97089
3.2719,3.2958,1,1.1171,0.97219
3.3192,3.3497,1,1.131,0.97421
3.3704,3.4087,1,1.1455,0.97695
3.4256,3.473,1,1.1607,0.98044
3.4849,3.5426,1,1.1767,0.9847
3.5482,3.6178,1,1.1933,0.98975
3.6158,3.6988,1,1.2107,0.99561
3.6875,3.7858,1,1.2288,1.0023
3.7637,3.879,1,1.2477,1.0099
3.8443,3.9786,1,1.2674,1.0183
3.9294,4.0849,1,1.2879,1.0277
4.0192,4.1981,1,1.3092,1.038
4.1137,4.3186,1,1.3314,1.0493
4.2132,4.4465,1,1.3544,1.0617
4.3177,4.5823,1,1.3784,1.0751
4.4274,4.7262,1,1.4033,1.0896
4.5424,4.8785,1,1.4291,1.1052
4.663,5.0397,1,1.4559,1.1221
3,3,1,1,1
3.0019,3.0019,1,1.0365,0.96561
3.0078,3.0076,1,1.0751,0.93321
3.0176,3.0171,1,1.116,0.90272
3.0314,3.0304,1,1.1592,0.87408
3.0494,3.0473,1,1.2049,0.84721
3.0715,3.068,1,1.2531,0.82205
3.0979,3.0924,1,1.3041,0.79854
3.1287,3.1204,1,1.3578,0.77661
3.164,3.1522,1,1.4144,0.75621
3.2039,3.1876,1,1.474,0.7373
3.2485,3.2268,1,1.5369,0.71982
3.298,3.2697,1,1.603,0.70373
3.3525,3.3165,1,1.6727,0.68898
3.4122,3.367,1,1.746,0.67554
3.4772,3.4214,1,1.8231,0.66336
3.5478,3.4797,1,1.9042,0.65242
3.6241,3.542,1,1.9894,0.64269
3.7063,3.6083,1,2.0791,0.63413
3.7947,3.6787,1,2.1733,0.62671
3.8894,3.7533,1,2.2723,0.62042
3.9908,3.8321,1,2.3763,0.61523
4.099,3.9153,1,2.4855,0.61112
4.2144,4.003,1,2.6003,0.60807
4.3372,4.0952,1,2.7208,0.60607
4.4677,4.1922,1,2.8474,0.60511
4.6063,4.2939,1,2.9802,0.60517
4.7533,4.4005,1,3.1198,0.60624
4.9091,4.5122,1,3.2662,0.60831
5.074,4.6291,1,3.42,0.61139
3,3,1,1,1
3.0019,3.0019,1,0.99451,1.0065
3.0077,3.0077,1,0.99006,1.0141
3.0175,3.0173,1,0.98664,1.0227
3.0312,3.0306,1,0.98425,1.0324
3.0489,3.0478,1,0.9829,1.0431
3.0706,3.0689,1,0.9826,1.0549
3.0965,3.0937,1,0.98334,1.0678
3.1267,3.1224,1,0.98515,1.0818
3.1611,3.1551,1,0.98803,1.0969
3.1999,3.1916,1,0.99199,1.1132
3.2432,3.2321,1,0.99705,1.1306
3.2911,3.2766,1,1.0032,1.1493
3.3437,3.3253,1,1.0106,1.1691
3.4011,3.378,1,1.019,1.1902
3.4636,3.435,1,1.0287,1.2126
3.5312,3.4963,1,1.0396,1.2363
3.604,3.562,1,1.0517,1.2614
3.6823,3.6322,1,1.0651,1.2878
3.7663,3.707,1,1.0798,1.3156
3.8561,3.7865,1,1.0959,1.345
3.9519,3.8708,1,1.1133,1.3758
4.054,3.9601,1,1.1322,1.4082
4.1626,4.0545,1,1.1525,1.4422
4.2779,4.1542,1,1.1744,1.4779
4.4002,4.2593,1,1.1978,1.5153
4.5297,4.3699,1,1.2229,1.5545
4.6668,4.4864,1,1.2496,1.5956
4.8117,4.6087,1,1.2781,1.6385
4.9648,4.7373,1,1.3084,1.6835
3,3,1,1,1
3.0019,3.0019,1,1.0073,0.99333
3.0077,3.0078,1,1.0153,0.98732
3.0172,3.0175,1,1.024,0.98199
3.0305,3.0313,1,1.0333,0.97732
3.0475,3.0492,1,1.0433,0.97332
3.0683,3.0712,1,1.054,0.97
3.0928,3.0974,1,1.0654,0.96736
3.1211,3.128,1,1.0775,0.96542
3.1531,3.163,1,1.0902,0.96418
3.189,3.2025,1,1.1037,0.96366
3.2286,3.2467,1,1.1179,0.96385
3.2721,3.2956,1,1.1329,0.96479
3.3194,3.3495,1,1.1486,0.96647
3.3707,3.4085,1,1.165,0.96893
3.426,3.4726,1,1.1823,0.97217
3.4853,3.5422,1,1.2003,0.97621
3.5487,3.6173,1,1.2192,0.98109
3.6163,3.6982,1,1.2389,0.98681
3.6882,3.7851,1,1.2595,0.9934
3.7645,3.8782,1,1.2809,1.0009
3.8452,3.9776,1,1.3033,1.0093
3.9305,4.0838,1,1.3265,1.0187
4.0204,4.1969,1,1.3508,1.029
4.1152,4.3171,1,1.376,1.0404
4.2148,4.4449,1,1.4023,1.0528
4.3196,4.5804,1,1.4296,1.0664
4.4295,4.7241,1,1.458,1.081
4.5448,4.8762,1,1.4875,1.0969
4.6656,5.0371,1,1.5182,1.1139
3,3,1,1,1
3.0019,3.0019,1,0.99174,1.0091
3.0077,3.0077,1,0.98434,1.0192
3.0173,3.0174,1,0.97779,1.0302
3.0308,3.031,1,0.97207,1.0421
3.0482,3.0485,1,0.96717,1.055
3.0695,3.0699,1,0.96308,1.0688
3.0948,3.0954,1,0.95979,1.0837
3.1241,3.125,1,0.95729,1.0997
3.1574,3.1587,1,0.95558,1.1167
3.1948,3.1967,1,0.95465,1.1349
3.2364,3.2389,1,0.95449,1.1543
3.2822,3.2855,1,0.95511,1.1748
3.3324,3.3365,1,0.95651,1.1966
3.387,3.3922,1,0.95867,1.2196
3.4461,3.4525,1,0.96162,1.244
3.5098,3.5176,1,0.96534,1.2698
3.5783,3.5877,1,0.96985,1.297
3.6517,3.6629,1,0.97516,1.3257
3.73,3.7432,1,0.98127,1.3559
3.8135,3.829,1,0.98819,1.3878
3.9023,3.9204,1,0.99593,1.4213
3.9966,4.0175,1,1.0045,1.4566
4.0965,4.1206,1,1.0139,1.4937
4.2022,4.2298,1,1.0242,1.5326
4.3139,4.3454,1,1.0354,1.5735
4.4319,4.4676,1,1.0475,1.6165
4.5564,4.5966,1,1.0605,1.6615
4.6875,4.7327,1,1.0745,1.7088
4.8255,4.8762,1,1.0894,1.7585
3,3,1,1,1
3.0019,3.0019,1,0.96353,1.0386
3.0076,3.0078,1,0.9291,1.0794
3.0171,3.0177,1,0.89662,1.1225
3.0302,3.0316,1,0.866,1.1681
3.047,3.0497,1,0.83717,1.2162
3.0674,3.0721,1,0.81005,1.267
3.0913,3.0989,1,0.78457,1.3206
3.1188,3.1303,1,0.76067,1.3771
3.1499,3.1662,1,0.73828,1.4367
3.1845,3.207,1,0.71734,1.4994
3.2227,3.2526,1,0.69779,1.5655
3.2644,3.3034,1,0.67959,1.6352
3.3096,3.3594,1,0.66268,1.7085
3.3584,3.4208,1,0.64701,1.7857
3.4107,3.4879,1,0.63255,1.867
3.4667,3.5608,1,0.61924,1.9525
3.5263,3.6398,1,0.60705,2.0425
3.5896,3.7251,1,0.59595,2.1371
3.6566,3.8169,1,0.58589,2.2367
3.7273,3.9155,1,0.57684,2.3414
3.8019,4.0211,1,0.56878,2.4514
3.8804,4.1342,1,0.56168,2.5672
3.9628,4.2549,1,0.5555,2.6889
4.0493,4.3835,1,0.55023,2.8168
4.1398,4.5206,1,0.54584,2.9513
4.2345,4.6663,1,0.54232,3.0926
4.3335,4.8211,1,0.53964,3.2412
4.4369,4.9854,1,0.53779,3.3973
4.5447,5.1596,1,0.53675,3.5613
3,3,1,1,1
3.0019,3.0019,1,0.98785,1.0129
3.0078,3.0076,1,0.97651,1.0267
3.0177,3.017,1,0.96597,1.0412
3.0318,3.03,1,0.95625,1.0566
3.05,3.0467,1,0.94735,1.0727
3.0726,3.0669,1,0.93927,1.0896
3.0997,3.0905,1,0.93203,1.1074
3.1314,3.1177,1,0.92563,1.126
3.1679,3.1483,1,0.9201,1.1453
3.2092,3.1822,1,0.91544,1.1655
3.2557,3.2196,1,0.91167,1.1866
3.3074,3.2604,1,0.90881,1.2084
3.3645,3.3045,1,0.90687,1.2312
3.4272,3.352,1,0.90588,1.2547
3.4958,3.4028,1,0.90586,1.2792
3.5705,3.4571,1,0.90683,1.3046
3.6514,3.5147,1,0.90881,1.3308
3.739,3.5758,1,0.91184,1.358
3.8333,3.6402,1,0.91595,1.3861
3.9348,3.7082,1,0.92117,1.4152
4.0436,3.7796,1,0.92752,1.4452
4.1602,3.8546,1,0.93506,1.4763
4.2848,3.9331,1,0.94381,1.5083
4.4179,4.0153,1,0.95383,1.5414
4.5597,4.1011,1,0.96515,1.5755
4.7107,4.1907,1,0.97782,1.6107
4.8713,4.2841,1,0.9919,1.6471
5.0419,4.3813,1,1.0074,1.6845
5.223,4.4825,1,1.0245,1.7232
3,3,1,1,1
3.0019,3.0019,1,1.0274,0.97462
3.0078,3.0076,1,1.0568,0.95116
3.0176,3.0171,1,1.0883,0.92954
3.0315,3.0303,1,1.122,0.9097
3.0496,3.0471,1,1.1581,0.89159
3.0719,3.0676,1,1.1965,0.87516
3.0986,3.0917,1,1.2374,0.86036
3.1297,3.1194,1,1.2809,0.84714
3.1654,3.1507,1,1.3271,0.83545
3.2058,3.1856,1,1.3762,0.82526
3.2511,3.2242,1,1.4281,0.81654
3.3014,3.2663,1,1.4831,0.80925
3.3569,3.3121,1,1.5414,0.80335
3.4177,3.3615,1,1.6029,0.79883
3.4841,3.4146,1,1.668,0.79566
3.5561,3.4714,1,1.7367,0.79381
3.6342,3.5319,1,1.8092,0.79327
3.7183,3.5963,1,1.8857,0.79402
3.8089,3.6645,1,1.9663,0.79604
3.9061,3.7367,1,2.0514,0.79933
4.0102,3.8128,1,2.141,0.80387
4.1215,3.893,1,2.2354,0.80966
4.2403,3.9773,1,2.3348,0.81669
4.3668,4.0658,1,2.4394,0.82496
4.5015,4.1587,1,2.5496,0.83447
4.6447,4.2559,1,2.6655,0.84521
4.7966,4.3577,1,2.7874,0.85721
4.9579,4.464,1,2.9157,0.87045
5.1287,4.5751,1,3.0506,0.88495
3,3,1,1,1
3.0019,3.0019,1,1.0204,0.98124
3.0078,3.0076,1,1.0424,0.96401
3.0176,3.0171,1,1.0661,0.94827
3.0315,3.0303,1,1.0916,0.93397
3.0495,3.0472,1,1.1189,0.92105
3.0718,3.0677,1,1.1482,0.90949
3.0984,3.0919,1,1.1794,0.89924
3.1294,3.1197,1,1.2127,0.89026
3.165,3.1512,1,1.2482,0.88252
3.2052,3.1862,1,1.286,0.87599
3.2503,3.225,1,1.3261,0.87064
3.3004,3.2673,1,1.3686,0.86644
3.3556,3.3134,1,1.4138,0.86337
3.416,3.3631,1,1.4616,0.8614
3.482,3.4166,1,1.5121,0.86052
3.5536,3.4739,1,1.5656,0.86071
3.6311,3.535,1,1.6222,0.86195
3.7147,3.5999,1,1.682,0.86423
3.8046,3.6688,1,1.745,0.86754
3.901,3.7417,1,1.8116,0.87187
4.0043,3.8187,1,1.8818,0.8772
4.1146,3.8998,1,1.9559,0.88354
4.2324,3.9851,1,2.0339,0.89088
4.3578,4.0748,1,2.1161,0.89921
4.4912,4.1688,1,2.2027,0.90854
4.633,4.2674,1,2.2939,0.91887
4.7835,4.3707,1,2.3899,0.9302
4.943,4.4786,1,2.491,0.94253
5.1121,4.5915,1,2.5973,0.95587
3,3,1,1,1
3.0019,3.0019,1,0.99353,1.008
3.0076,3.0078,1,0.9885,1.0175
3.0169,3.0178,1,0.98487,1.0285
3.0299,3.0319,1,0.98261,1.0413
3.0463,3.0504,1,0.98167,1.0557
3.0662,3.0733,1,0.98202,1.0719
3.0895,3.1007,1,0.98364,1.0899
3.1162,3.1329,1,0.98649,1.1098
3.1461,3.17,1,0.99055,1.1317
3.1793,3.2122,1,0.99579,1.1556
3.2157,3.2596,1,1.0022,1.1817
3.2553,3.3125,1,1.0097,1.21
3.298,3.371,1,1.0184,1.2406
3.3438,3.4354,1,1.0282,1.2736
3.3928,3.5059,1,1.039,1.3091
3.4448,3.5828,1,1.051,1.3473
3.4999,3.6663,1,1.064,1.3881
3.5581,3.7568,1,1.0781,1.4319
3.6193,3.8544,1,1.0932,1.4787
3.6836,3.9595,1,1.1094,1.5286
3.751,4.0724,1,1.1266,1.5817
3.8215,4.1936,1,1.1448,1.6383
3.8951,4.3233,1,1.1641,1.6985
3.9718,4.4619,1,1.1845,1.7625
4.0517,4.6099,1,1.2058,1.8304
4.1347,4.7677,1,1.2282,1.9024
4.2209,4.9357,1,1.2517,1.9787
4.3103,5.1144,1,1.2762,2.0596
4.403,5.3044,1,1.3018,2.1453
3,3,1,1,1
3.0019,3.0019,1,0.97805,1.0234
3.0078,3.0076,1,0.9575,1.0481
3.0177,3.0171,1,0.93831,1.0744
3.0316,3.0302,1,0.92048,1.1021
3.0497,3.047,1,0.90399,1.1314
3.0721,3.0674,1,0.88882,1.1622
3.0988,3.0914,1,0.87497,1.1946
3.1301,3.119,1,0.86243,1.2286
3.166,3.1501,1,0.8512,1.2642
3.2067,3.1848,1,0.84126,1.3016
3.2522,3.2231,1,0.83262,1.3407
3.3029,3.2649,1,0.82529,1.3816
3.3587,3.3102,1,0.81926,1.4243
3.42,3.3592,1,0.81454,1.469
3.4869,3.4117,1,0.81114,1.5156
3.5596,3.4679,1,0.80907,1.5642
3.6384,3.5277,1,0.80834,1.6148
3.7233,3.5913,1,0.80898,1.6676
3.8148,3.6586,1,0.81099,1.7226
3.9131,3.7297,1,0.8144,1.7799
4.0183,3.8047,1,0.81924,1.8395
4.1309,3.8836,1,0.82552,1.9015
4.2511,3.9666,1,0.83329,1.966
4.3792,4.0535,1,0.84257,2.0331
4.5156,4.1447,1,0.85339,2.1029
4.6607,4.24,1,0.86581,2.1754
4.8148,4.3398,1,0.87985,2.2508
4.9783,4.4439,1,0.89558,2.3291
5.1516,4.5526,1,0.91302,2.4104
3,3,1,1,1
3.0019,3.0019,1,1.016,0.98508
3.0078,3.0077,1,1.0331,0.97118
3.0175,3.0172,1,1.0513,0.95826
3.0313,3.0305,1,1.0707,0.94629
3.0491,3.0476,1,1.0914,0.93523
3.071,3.0685,1,1.1134,0.92505
3.0971,3.0931,1,1.1367,0.91572
3.1276,3.1215,1,1.1614,0.90721
3.1624,3.1538,1,1.1877,0.89949
3.2017,3.1898,1,1.2154,0.89254
3.2456,3.2297,1,1.2447,0.88634
3.2942,3.2735,1,1.2758,0.88085
3.3476,3.3213,1,1.3085,0.87607
3.4061,3.3731,1,1.3431,0.87197
3.4697,3.4289,1,1.3797,0.86854
3.5386,3.4888,1,1.4182,0.86575
3.613,3.553,1,1.4588,0.86359
3.6931,3.6215,1,1.5015,0.86205
3.779,3.6943,1,1.5466,0.86111
3.871,3.7716,1,1.594,0.86077
3.9694,3.8535,1,1.644,0.861
4.0742,3.94,1,1.6965,0.86181
4.1858,4.0314,1,1.7518,0.86318
4.3045,4.1277,1,1.8099,0.86511
4.4305,4.2291,1,1.871,0.86759
4.5641,4.3358,1,1.9353,0.87061
4.7056,4.4478,1,2.0028,0.87417
4.8554,4.5654,1,2.0738,0.87827
5.0138,4.6887,1,2.1483,0.8829
3,3,1,1,1
3.0019,3.0019,1,1.0371,0.96451
3.0077,3.0077,1,1.076,0.9306
3.0174,3.0173,1,1.1166,0.89818
3.031,3.0308,1,1.1591,0.8672
3.0486,3.0481,1,1.2036,0.83759
3.0701,3.0694,1,1.2502,0.8093
3.0957,3.0945,1,1.2988,0.78226
3.1255,3.1237,1,1.3498,0.75642
3.1594,3.1568,1,1.403,0.73174
3.1975,3.194,1,1.4588,0.70814
3.24,3.2353,1,1.5171,0.6856
3.2869,3.2808,1,1.578,0.66407
3.3384,3.3305,1,1.6418,0.64349
3.3945,3.3847,1,1.7086,0.62383
3.4554,3.4432,1,1.7784,0.60505
3.5212,3.5063,1,1.8514,0.58711
3.592,3.5741,1,1.9278,0.56998
3.6679,3.6466,1,2.0076,0.55361
3.7493,3.724,1,2.0912,0.53798
3.8361,3.8064,1,2.1786,0.52305
3.9286,3.8941,1,2.27,0.5088
4.0271,3.987,1,2.3656,0.49518
4.1316,4.0855,1,2.4656,0.48218
4.2424,4.1897,1,2.5702,0.46977
4.3597,4.2997,1,2.6796,0.45793
4.4838,4.4157,1,2.7941,0.44662
