x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66
0.00039999999999999693,0.0004,0.0004000000000000029,0.00039999999999999693,0.000400000000000003,0.00040000000000000013,0.0003999999999999999,0.00039999999999999693,0.0004000000000000031,0.00039999999999999715,0.0004000000000000031,0.0003999999999999999,0.00039999999999999693,0.000400000000000003,0.0004,0.0004000000000000031,0.0004000000000000029,0.0004000000000000031,0.0004000000000000031,0.0004000000000000031,0.0004000000000000031,0.0004000000000000031,0.000400000000000003,0.0003999999999999999,0.00039999999999999693,0.00039999999999999693,0.0004000000000000031,0.0004000000000000031,0.0004000000000000031,0.0004000000000000031,0.00039999999999999715,0.000400000000000003,0.00040000000000000013,0.000400000000000003,0.00039999999999999704,0.00039999999999999693,0.00040000000000000013,0.000400000000000003,0.00039999999999999693,0.00039999999999999693,0.0004000000000000029,0.0004000000000000031,0.00040000000000000013,0.0004000000000000031,0.00039999999999999693,0.000400000000000003,0.000400000000000003,0.00040000000000000013,0.00039999999999999715,0.0004000000000000031,0.00039999999999999715,0.00039999999999999693,0.00039999999999999693,0.0004000000000000031,0.00039999999999999704,0.0004000000000000029,0.00039999999999999693,0.00039999999999999715,0.00039999999999999693,0.0004000000000000031,0.00040000000000000013,0.00039999999999999704,0.0004000000000000031,0.000400000000000003,0.0003999999999999999,0.0004000000000000031
0.0004020320862310876,0.00040001389337767415,0.0003974829153759376,0.0004020218262263506,0.00039777980646265687,0.00040029046907113765,0.00039971018517012387,0.0004020217947006688,0.0003979556003934507,0.00040254024834618255,0.00039797864554010163,0.0003997090588837568,0.00040202137771679677,0.00039776520798780185,0.0003999861066205658,0.0003979545290814306,0.000397458731463549,0.00039797752310324436,0.00039797862364707507,0.0003979545495275928,0.00039797817525796515,0.0003979785956230065,0.00039777978626259953,0.0003997184770556784,0.00040203082709856634,0.00040202137499419983,0.0003979775229976963,0.00039797817377316985,0.0003979678938650135,0.0003979781457145849,0.0004025313992204478,0.00039775274471151893,0.0004002670402236134,0.0003977664685404082,0.00040224771011534234,0.0004020320545691082,0.0004002898641360758,0.0003977522374899338,0.00040202179566288515,0.00040204504094020686,0.0003974586809771851,0.0003979684977618007,0.00040026660612378287,0.0003979782029063735,0.0004020224769629027,0.00039777933175467724,0.0003977522398032835,0.00040026771886055994,0.00040254131922723175,0.000397978624994284,0.0004025314604139727,0.0004020314433788712,0.00040204546998067435,0.00039796852767306443,0.00040223479201226665,0.00039748178527932674,0.00040202245569464053,0.00040254024739837284,0.0004020315032842365,0.0003979775430147605,0.0004002909423435046,0.0004022202452450369,0.00039795496013083064,0.000397765228279946,0.00039970950064860324,0.0003979556013338272
0.0004131434502685339,0.00040004295608432817,0.0003853588145820211,0.00041311176567991874,0.0003862737917113317,0.000400897877971946,0.0003991041448539164,0.0004131116682856539,0.0003868184937790132,0.00041471280978564926,0.0003868896918668126,0.0003991006625256399,0.0004131103799826954,0.00038622868739082494,0.00039995704390851516,0.00038681518432488846,0.00038528403498557515,0.0003868862242334733,0.0003868896242310866,0.00038681524745502586,0.00038688823890539525,0.00038688953765333474,0.0003862737292687783,0.0003991297820084463,0.0004131395605769447,0.0004131103715716584,0.00038688622390739216,0.00038688823431827377,0.00038685648814059905,0.0003868881476334699,0.00041468543146863505,0.0003861901493912555,0.0004008254388870322,0.00038623258353575544,0.0004138112562579811,0.00041314335255799694,0.0004008960075938843,0.0003861885818080292,0.0004131116712579254,0.0004131834874854839,0.0003852838804843342,0.0003868583546292057,0.0004008240967170722,0.00038688832430852535,0.0004131137759708832,0.0003862723247171506,0.00038618858894405155,0.00040082753667200786,0.00041471612114704826,0.00038688962838515296,0.00041468562369556484,0.00041314146452961975,0.00041318481279001897,0.00038685844604269097,0.00041377131260945444,0.00038535531987126303,0.00041311371026408035,0.00041471280683735514,0.00041314164959313753,0.0003868862857496777,0.0004008993411336682,0.00041372636811215095,0.0003868165167179186,0.0003862287501096855,0.00039910202840654765,0.0003868184966908356
0.00043519600190537234,0.00040007970631400025,0.0003620301301704867,0.0004351373025970916,0.0003637188239945419,0.00040166519027462754,0.0003983385633964165,0.0004351371220517995,0.00036473340690175893,0.00043810277881277805,0.00036486539958225923,0.00039833210137260675,0.00043513473361003356,0.00036363521535389873,0.00039992029366974093,0.00036472727253106203,0.0003618913648955833,0.0003648589714044072,0.00036486527420180874,0.0003647273894939425,0.00036486270590250814,0.0003648651137046969,0.00036371870816559714,0.0003983861359059377,0.00043518879187041324,0.00043513471801807316,0.0003648589707999217,0.0003648626973989902,0.00036480388374651404,0.0003648625367025757,0.0004380519327411416,0.00036356369130755196,0.00040153076699481465,0.0003636424416501598,0.00043643891543045083,0.0004351958209596564,0.00040166171949458017,0.0003635607842458978,0.0004351371275610515,0.0004352702657834397,0.00036189108098817323,0.0003648073450522442,0.0004015282764065669,0.0003648628641967515,0.0004351410289744286,0.00036371610342296544,0.0003635607974564874,0.00040153465896075564,0.0004381089237769122,0.0003648652818886137,0.0004380522946910875,0.0004351923214530011,0.0004352727221424524,0.0003648075127788458,0.00043636478464673735,0.0003620236443742529,0.00043514090716673397,0.0004381027733111616,0.0004351926645000601,0.0003648590854452668,0.0004016679051830035,0.0004362814724466927,0.00036472974356630206,0.00036363533167982115,0.0003983346359973088,0.0003647334123109906
0.0004689229229541944,0.00040012511830531626,0.00032673244879222424,0.00046883086851812336,0.00032936074600195347,0.00040261059926646314,0.00039739529495027627,0.0004688305850961413,0.000330966149396687,0.00047347637796958057,0.0003311733739523291,0.00039738514786070994,0.0004688268351352971,0.00032922957053280167,0.0003998748816656266,0.0003309565204508625,0.0003265144187281981,0.0003311632828974046,0.0003311731771284913,0.00033095670397989703,0.0003311691448241633,0.0003311729251720052,0.00032936056409800486,0.0003974699903187718,0.00046891160531853604,0.0004688268106587927,0.0003311632819484616,0.0003311691314750566,0.00033107689733782137,0.000331168879204842,0.0004733963950663714,0.0003291171438992858,0.00040239951621904706,0.0003292409179214497,0.00047088694872286416,0.0004689226391287059,0.0004026051492633542,0.00032911257971253785,0.00046883059374394187,0.00046903961606366957,0.00032651397592747827,0.000331082332063311,0.00040239560539618154,0.00033116939328963597,0.00046883671769730787,0.0003293564739912217,0.0003291126004274213,0.00040240562669982804,0.0004734860336069777,0.00033117318917909853,0.00047339696996926144,0.0004689171464730792,0.00046904347121347686,0.00033108259331794665,0.0004707704294683364,0.00032672225672057654,0.00046883652647667425,0.0004734763692890297,0.00046891768496605773,0.0003311634619273337,0.0004026148621554406,0.0004706397195171324,0.00033096040045033613,0.0003292297531982705,0.0003973891279365346,0.0003309661579014198
0.0005144226876131825,0.0004001821079755549,0.0002792707484011072,0.0005142886877332399,0.00028304990790697807,0.0004037900546710985,0.00039621853070388827,0.0005142882745971018,0.00028541539091765406,0.0005210338042099827,0.00028571749744515755,0.00039620375050612467,0.0005142828073371156,0.00028285895069705014,0.0003998178919789207,0.00028540135591741025,0.0002789527713828965,0.0002857027879701844,0.0002857172105402102,0.00028540162336912077,0.0002857113317151194,0.00028571684325894297,0.00028304964278269546,0.0003963273145650377,0.0005144061910034696,0.0005142827716580258,0.00028570278658692074,0.00028571131225622274,0.00028557705025134325,0.00028571094451774754,0.0005209169871450731,0.0002826948819784689,0.00040348258510561986,0.00028287548845548437,0.0005173110814999918,0.0005144222740965835,0.00040378211633609147,0.00028268823127344437,0.0005142882872022224,0.0005145930137662176,0.00027895212850084674,0.0002855849726306469,0.0004034768887427599,0.00028571169387219247,0.0005142972128967234,0.00028304368144880604,0.0002826882614366111,0.0004034914848262204,0.0005210478872326347,0.00028571722809175236,0.0005209178311682923,0.0005144142690875545,0.0005145986319552079,0.0002855853516323882,0.0005171410493047336,0.00027925588210827207,0.0005142969341521208,0.0005210337915171584,0.0005144150540048063,0.00028570304894629103,0.00040379626383151923,0.0005169507705654143,0.0002854070119423061,0.0002828592169155453,0.00039620954797605354,0.00028541540332649754
0.0005714999677378005,0.00040025594733008945,0.00021967703291417992,0.0005713113138717585,0.00022489091753053757,0.0004052974627790872,0.00039471462270734516,0.0005713107311590506,0.0002282712252507608,0.000580752401346191,0.0002286974119346259,0.00039469381640680533,0.000571303017951654,0.00022462229278255008,0.00039974405260429885,0.00022825142916560348,0.000219228667014705,0.00022867666473185702,0.00022869700726438463,0.0002282518063759813,0.0002286887135595468,0.00022869648920813263,0.00022489054403505325,0.0003948677148597682,0.0005714767000147347,0.0005713029676265898,0.00022867666278080908,0.0002286886861131262,0.000228499662448768,0.0002286881674156892,0.0005805873977682144,0.00022439077245986106,0.0004048646168261656,0.00022464559053367007,0.0005756176271024002,0.0005714993845833711,0.00040528628814248273,0.00022438140477583512,0.0005713107489380391,0.0005717406312005641,0.00021922776172941276,0.00022851083537414892,0.00040485659820419727,0.00022868922435740678,0.0005713233364908885,0.00022488214480235327,0.00022438144725635552,0.0004048771449904843,0.0005807722612599091,0.00022869703201457394,0.000580588590429139,0.0005714880958695659,0.0005717485537388164,0.0002285113691796151,0.0005753777072200197,0.0002196560685388723,0.0005713229433237559,0.0005807523834325408,0.0005714892029632413,0.0002286770328379032,0.00040530620365734893,0.0005751100382746521,0.00022825940575532495,0.00022462266782159068,0.00039470197786233387,0.00022827124275854273
0.000639928073549586,0.0004003542036099995,0.00014799604008076917,0.0006396660827787988,0.00015499468237295343,0.00040723917557696,0.0003927776033603544,0.0006396652716835279,0.00015975270972914092,0.0006526006302566523,0.00016034606589321071,0.0003927487157759744,0.0006396545324861149,0.00015462264239674977,0.00039964579630075175,0.00015972515035410435,0.0001473730631825901,0.00016031718708274328,0.00016034550261362327,0.0001597256755302211,0.00016033395540452418,0.00016034478148230273,0.0001549941642822642,0.0003929900452128422,0.0006398956838342898,0.0006396544624347389,0.00016031718436705379,0.00016033391720058108,0.00016007141179003156,0.00016033319519078722,0.0006523709519925633,0.00015430084413970904,0.00040663817330799785,0.0001546549629639853,0.0006457108069386065,0.0006399272616758685,0.000407223661270066,0.00015428784993761212,0.0006396652964313916,0.0006402637992056314,0.0001473718033426393,0.00016008696057360927,0.00040662704052135906,0.00016033466641469544,0.0006396828146192106,0.00015498251053390678,0.000154287908887919,0.0004066555689930258,0.0006526282274343877,0.00016034553707557382,0.000652372605740775,0.0006399115503983716,0.000640274825830876,0.0001600877049397831,0.0006453773576067425,0.0001479669116390573,0.0006396822673553121,0.0006526006053838452,0.0006399130915149469,0.00016031769946267413,0.0004072513122294863,0.0006450066435021078,0.0001597362510850185,0.0001546231626790122,0.0003927600478058036,0.00015975273409449123
0.0007195467968468333,0.000400485090392833,6.430538690515176e-5,0.000719186264737916,7.34310420668552e-5,0.00040965471210115465,0.0003903683830377871,0.0007191851458149754,8.001175174926359e-5,0.0007365148063658978,8.083049862010847e-5,0.00039032861921209274,0.0007191703268752056,7.292165430366863e-5,0.00039951490949080765,7.997371958358039e-5,6.344903088641499e-5,8.079065929752387e-5,8.082972154650888e-5,7.997444445159013e-5,8.081378793844984e-5,8.08287266826667e-5,7.343033169666767e-5,0.00039066058651918644,0.0007195021061354476,0.0007191702302335452,8.079065555129052e-5,8.081373523495994e-5,8.045249347274851e-5,8.081273919213191e-5,0.0007361985898858578,7.247951670379257e-5,0.00040882736598978113,7.296597905183475e-5,0.0007275364612322748,0.0007195456762900634,0.0004096333577214535,7.246169656898951e-5,0.0007191851799568569,0.0007200110343739018,6.344729286777935e-5,8.047393930988612e-5,0.0004088120417405059,8.081476884285333e-5,0.0007192093430502786,7.34143483989012e-5,7.246177747339936e-5,0.00040885131548238187,0.000736552745676283,8.08297691217739e-5,0.0007362008519056025,0.0007195240021493588,0.0007200262475025421,8.047497039959269e-5,0.0007270783457008784,6.426535177850876e-5,0.0007192085881025793,0.0007365147722365781,0.0007195261285300696,8.079136611989144e-5,0.0004096714198541836,0.0007265707759597035,7.998903137841119e-5,7.292236781154419e-5,0.0003903442188818915,8.001178534730564e-5
0.000810209353749082,0.000400660624185857,-3.1262781820545966e-5,0.0008097154730873805,-1.969300038250619e-5,0.0004125853391150407,0.00038744633035500486,0.0008097139366762085,-1.081694699243301e-5,0.0008323824709729545,-9.692450468242733e-6,0.00038739180100024633,0.000809693584009111,-2.0385263398921532e-5,0.00039933937566731076,-1.0869199977013946e-5,-3.243183785530432e-5,-9.747155384875106e-6,-9.693517519273926e-6,-1.0868203842687879e-5,-9.71540075421002e-6,-9.694883645085142e-6,-1.969396682518625e-5,0.0003878466484758231,0.0008101479685512023,0.0008096934513018237,-9.74716052860175e-6,-9.715473122115092e-6,-1.021032768678046e-5,-9.716840799402649e-6,0.0008319503225692986,-2.098790161347337e-5,0.0004114506753007727,-2.03249419281531e-5,0.0008210096482295216,0.0008102078139224039,0.00041255605676104374,-2.1012155783958915e-5,0.0008097139835595864,0.0008108482570028991,-3.243422213420043e-5,-1.0180882324038309e-5,0.00041142965917578887,-9.71405375967409e-6,0.0008097471586084918,-1.9715717491879884e-5,-2.1012045565208123e-5,0.00041148352744033075,0.0008324342676452497,-9.693452128447274e-6,0.0008319533891290256,0.0008101780471859521,0.0008108691546624357,-1.0179458428923537e-5,0.0008203852634046498,-3.1317422312782236e-5,0.000809746122032273,0.0008323824245002724,0.0008101809678459512,-9.746184893699673e-6,0.0004126082535848072,0.000819695473882638,-1.0848173601998921e-5,-2.0384292418961305e-5,0.0003874131949094253,-1.0816900880910858e-5
