x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33
0.00039999999999999693,0.0004000000000000031,0.0004000000000000031,0.0004000000000000031,0.0004000000000000031,0.00039999999999999715,0.0004000000000000029,0.00039999999999999704,0.0004000000000000031,0.000400000000000003,0.00040000000000000013,0.0004000000000000029,0.00039999999999999715,0.0003999999999999999,0.00039999999999999693,0.00040000000000000013,0.0003999999999999999,0.000400000000000003,0.0004000000000000031,0.0004000000000000031,0.0004000000000000031,0.00039999999999999693,0.00039999999999999704,0.00039999999999999693,0.00039999999999999693,0.0004,0.000400000000000003,0.0004000000000000031,0.00039999999999999704,0.0004000000000000031,0.00039999999999999704,0.0004000000000000031,0.00039999999999999715
0.00040202137499352464,0.00039797864554225204,0.0003979775444374758,0.0003979786223282932,0.0003979786237119432,0.000402532080472185,0.0003974679195278004,0.0004022347930217886,0.0003979775229928117,0.0003977798064650875,0.0004002909434540739,0.00039745870034083795,0.00040251708466859356,0.00039970907723912795,0.0004020214064677312,0.000400290499419735,0.0003997090574020115,0.00039776520702505423,0.00039797817430839807,0.0003979786248408026,0.000397955600406227,0.0004020224570289333,0.0004022477415475519,0.0004020224569173707,0.0004020214050241629,0.0004000138933274599,0.0003977786761839352,0.000397978173773651,0.00040223479297501243,0.00039797862505111504,0.000402234103495259,0.0003979678919496161,0.00040254127029049064
0.0004131103715690708,0.0003868896918735316,0.0003868862901440825,0.000386889620158815,0.00038688962442956097,0.0004146875410077189,0.0003853124589922229,0.0004137713157296842,0.00038688622389233395,0.00038627379171896027,0.0004008993447026074,0.00038528393936172295,0.0004146411855555611,0.0003991007192780129,0.0004131104686371239,0.0004008979718046354,0.0003991006587160706,0.00038622868441515033,0.00038688823634846006,0.0003868896301056194,0.00038681849382535776,0.00041311371438625534,0.00041381135340430196,0.0004131137140415367,0.0004131104636789416,0.00040004295592513113,0.0003862702981458092,0.00038688823432008737,0.00041377131558503473,0.0003868896285688264,0.00041376918464655177,0.00038685648128547733,0.00041471596982590444
0.0004351347180124031,0.0003648653995948465,0.0003648590935899166,0.00036486526665614283,0.00036486527456637796,0.0004380558526074788,0.00036194414739239083,0.0004363647904338765,0.00036485897077206324,0.0003637188240088928,0.00040166791204055113,0.00036189118851175404,0.0004379698700846327,0.0003983322066857873,0.0004351348976627713,0.0004016653643943857,0.00039833209564364507,0.0003636352098348425,0.0003648627018183201,0.00036486528889915755,0.0003647334069996389,0.0004351409148083697,0.00043643909559851104,0.00043514091416923666,0.0004351348876035579,0.0004000797060117554,0.0003637123441646747,0.0003648626974029221,0.00043636479016546427,0.0003648652822432069,0.00043636083815981695,0.0003648038694060243,0.00043810864296834457
0.00046882681064886226,0.00033117337397224416,0.00033116347471114625,0.0003311731652870917,0.00033117317769684523,0.00047340256027747274,0.00032659743972229664,0.00047077043855575434,0.00033116328190479463,0.00032936074602472757,0.00040261487320148115,0.0003265141428346671,0.0004732675516084277,0.0003973853132301868,0.0004688270923268265,0.0004026108726783055,0.0003973851404508553,0.0003292295618663188,0.0003311691391858783,0.0003311732046896804,0.0003309661495644523,0.0004688365384727737,0.00047088723161942727,0.00046883653746932483,0.00046882707551234605,0.0004001251178227423,0.0003293505704650619,0.0003311691314819011,0.0004707704381341201,0.00033117318975237883,0.0004707642329859045,0.00033107687290089254,0.0004734855923739706
0.0005142827716426336,0.000285717497474326,0.000285703067579354,0.0002857171932826401,0.00028571721136517173,0.0005209259841475953,0.0002790740158520461,0.0005171410625486665,0.0002857027865233271,0.00028304990794038407,0.0004037962801729581,0.0002789523701136604,0.0005207292521830672,0.00039620399138217674,0.0005142831819406872,0.0004037904529193176,0.0003962037411503733,0.00028285893806655936,0.00028571132418503745,0.00028571725471470815,0.00028541539117477656,0.0005142969516386681,0.0005173114937713414,0.0005142969501758508,0.0005142831565188097,0.00040018210726574355,0.00028303507776635624,0.0002857113122667983,0.0005171410619340422,0.0002857172289422338,0.0005171320196354529,0.0002855770129152575,0.0005210472436899761
0.0005713029676044912,0.0002286974119758265,0.00022867705911843066,0.00022869698292422025,0.0002286970084264939,0.0005806000864472426,0.00021939991355224368,0.0005753777258773055,0.00022867666269113748,0.0002248909175776964,0.00040530622678066827,0.00021922810165018742,0.000580322967909534,0.0003946941554910535,0.0005713035462051392,0.00040529802339800094,0.0003946938039168656,0.0002246222749894372,0.00022868870323067023,0.00022869707126766306,0.00022827122561877038,0.0005713229679878933,0.0005756182078784581,0.0005713229659245974,0.0005713035099612723,0.0004002559463287273,0.000224870025817376,0.00022868868612829662,0.0005753777250113934,0.00022869703322045407,0.0005753649883591117,0.00022849960905956356,0.0005807713537491234
0.0006396544624046256,0.00016034606595046353,0.0001603177360439894,0.0001603454687302312,0.0001603455042337351,0.0006523885781217203,0.0001476114218775842,0.0006453773834891388,0.0001603171842421974,0.00015499468243824766,0.0004072513441860224,0.00014737227685906806,0.0006520039610638895,0.0003927491865619192,0.0006396552680294806,0.0004072399539441783,0.0003927486975891001,0.00015462261771320148,0.00016033394054258167,0.0001603455888882298,0.00015975271023258383,0.0006396823016855426,0.0006457116126696192,0.0006396822988136943,0.0006396552182208941,0.00040035420222779317,0.0001549657024072829,0.00016033391722127603,0.0006453773822879742,0.00016034553874369622,0.0006453597153850022,0.00016007133868042682,0.0006526269663859325
0.0007191702301940384,8.083049869878604e-5,8.07914165866586e-5,8.082967479386497e-5,8.082972378940166e-5,0.0007362228065226203,6.377719347647583e-5,0.0007270783811952809,8.079065537892292e-5,7.343104215597331e-5,0.0004096714633263055,6.3447947594719e-5,0.0007356946146686067,0.0003903292672503162,0.0007191713423071687,0.0004096557835273841,0.0003903285912298745,7.292162045339156e-5,8.081376590867183e-5,8.082983169702303e-5,8.001175241599789e-5,0.000719208635460209,0.0007275375663459445,0.0007192086314988012,0.0007191712756146824,0.00040048508851337747,7.339130583944732e-5,8.081373526218176e-5,0.0007270783795482967,8.082977139021124e-5,0.0007270541536316854,8.045239641346565e-5,0.0007365510120700568
0.0008096934512514394,-9.692450360787347e-6,-9.74611559380746e-6,-9.693581734211221e-6,-9.693514424518842e-6,0.0008319833585333522,-3.1983358534489934e-5,0.0008203853117072803,-9.747160765517923e-6,-1.9693000262040324e-5,0.00041260831218823313,-3.243332116987645e-5,0.0008312627839693526,0.00038739268967878925,0.0008096949796804691,0.00041258680839529173,0.0003873917568519477,-2.038530946403571e-5,-9.715433903902213e-6,-9.69338311028608e-6,-1.0816946129668832e-5,0.0008097461870559515,0.0008210111524775802,0.0008097461816172431,0.0008096948919397995,0.0004006606216530835,-1.9747062294808552e-5,-9.71547308725707e-6,0.0008203853094664764,-9.693449075883105e-6,0.0008203523423810774,-1.021045375118742e-5,0.0008324319008582342
