x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34
0.00039999999999999693,0.0004000000000000031,0.000400000000000003,0.00039999999999999693,0.0004000000000000029,0.00039999999999999704,0.00039999999999999693,0.0004000000000000031,0.0004000000000000031,0.00039999999999999693,0.00039999999999999704,0.0004000000000000031,0.0004000000000000029,0.00039999999999999693,0.0004000000000000031,0.0004000000000000031,0.0004,0.0003999999999999999,0.0004000000000000031,0.00039999999999999715,0.0004000000000000031,0.00039999999999999715,0.00039999999999999693,0.000400000000000003,0.00039999999999999693,0.0004000000000000029,0.00039999999999999693,0.00039999999999999693,0.00039999999999999704,0.00039999999999999704,0.0004000000000000031,0.0004000000000000029,0.00039999999999999693,0.00039999999999999693
0.00040202247605434436,0.00039795454956492634,0.0003977522374403407,0.0004020315041098412,0.00039745870100378963,0.00040222024608893494,0.00040202137771930594,0.00039797817390457553,0.00039797864445959285,0.000402021853321005,0.00040224731637036177,0.0003979684963776501,0.0003974828934397753,0.00040203084793469777,0.0003979775753183929,0.0003979545509574863,0.00039999933713797764,0.00039970950053430686,0.0003979685247588669,0.00040254129952051556,0.00039796917052569613,0.0004025413201824813,0.000402032086390416,0.00039777936092815934,0.0004020213763497601,0.0003974586798676392,0.00040203210664004215,0.0004020213554113351,0.0004022202150513118,0.00040222024511793686,0.000397978176564165,0.0003974586798175137,0.0004020213749488796,0.0004020314752410067
0.00041311377316454525,0.00038681524760192154,0.000386188581653635,0.000413141651944087,0.0003852839420056386,0.0004137263707204736,0.0004131103799898939,0.000386888234800233,0.0003868896885288262,0.0004131118493870802,0.0004138100393950908,0.0003868583499972986,0.00038535874674683394,0.00041313962494067514,0.00038688638554545344,0.0003868152519037406,0.00039999795053775574,0.00039910202805325853,0.00038685843703997063,0.00041471606008552074,0.00038686043208377863,0.00041471612410106165,0.00041314345086217055,0.00038627241453409455,0.0004131103757590316,0.0003852838760539117,0.0004131435138707749,0.00041311031107241203,0.0004137262747853911,0.0004137263677192899,0.0003868882429407884,0.00038528387589891833,0.0004131103714311522,0.0004131415629596457
0.00043514102377306663,0.00036472738982120236,0.00036356078395760936,0.0004351926685104357,0.00036189119445094876,0.0004362814772844702,0.00043513473362241493,0.00036486269842475556,0.0003648653933945974,0.0004351374577741692,0.0004364366588224502,0.0003648073358464491,0.0003620300042762367,0.00043518891117123225,0.0003648592704391669,0.00036472739779494647,0.00039999619716134987,0.0003983346353418973,0.00036480749609076664,0.0004381088102467963,0.00036481119452498676,0.00043810892925907945,0.00043519600318240627,0.00036371626939675863,0.0004351347257796912,0.0003618910710284925,0.0004351961207674966,0.00043513460586617407,0.0004362812993419057,0.0004362814717180002,0.00036486271338328856,0.0003618910707408758,0.0004351347177567456,0.000435192503908534
0.00046883670953320165,0.0003309567045584283,0.0003291125792575703,0.0004689176908514827,0.0003265141533836339,0.00047063972711399897,0.0004688268351535982,0.00033116913324134306,0.00033117336423899176,0.000468831112124556,0.0004708834058784146,0.0003310823168817859,0.00032673225095659344,0.00046891179257844756,0.00033116375232844063,0.0003309567170744247,0.00039999403052414536,0.0003973891269075696,0.00033108256712209816,0.0004734858549605536,0.00033108837332582414,0.00047348604222151037,0.0004689229251670821,0.00032935673389734795,0.00046882682284225287,0.00032651395823033374,0.00046892311067440627,0.0004688266346005286,0.0004706394476770869,0.0004706397183728091,0.00033116915656780644,0.0003265139577784107,0.0004688268102475376,0.00046891743287681795
0.0005142972009970567,0.00028540162427016514,0.00028268823060834016,0.0005144150622183733,0.0002789523865855778,0.0005169507816373315,0.0005142828073627815,0.00028571131496990185,0.00028571748328628166,0.0005142890428431622,0.0005173059192403674,0.0002855849498505061,0.00027927045983513446,0.0005144064639462774,0.0002857034722499846,0.00028540164251296906,0.00039999131149825415,0.00039620954647745255,0.00028558531344885036,0.000521047626443824,0.00028559377786801626,0.0005210478997974017,0.0005144226910243051,0.000283044059589415,0.0005142827894169536,0.00027895210086160364,0.0005144229622529753,0.000514282515022079,0.0005169503743660561,0.0005169507688976021,0.0002857113488338174,0.00027895210020247594,0.0005142827710576368,0.0005144146865495819
0.0005713233197072694,0.00022825180767139394,0.00022438140383793833,0.0005714892143933249,0.00021922812535540446,0.0005751100538722689,0.0005713030179874271,0.00022868868999967052,0.0002286973919637063,0.0005713118147570763,0.0005756103562608605,0.00022851080296734604,0.00021967662597811044,0.0005714770849835093,0.0002286776298827085,0.0002282518334019265,0.000399987788531414,0.00039470197575281493,0.00022851131532330122,0.0005807718933956637,0.00022852325607928254,0.0005807722789786615,0.0005714999726277213,0.00022488267720244796,0.0005713029926751149,0.0002192277219506499,0.0005715003555383862,0.0005713026056502452,0.0005751094801175868,0.0005751100359250939,0.00022868873770522555,0.00021922772102116387,0.0005713029667793614,0.0005714886846744923
0.0006396827912571652,0.0001597256772928088,0.0001542878486376303,0.0006399131076838089,0.00014737230910473253,0.0006450066651389818,0.0006396545325366231,0.00016033392251264722,0.00016034603809407142,0.0006396667799946033,0.0006457007218163364,0.0001600869159211494,0.00014799547466854242,0.0006398962197338526,0.00016031853048883093,0.00015972571311295304,0.00039998310052033096,0.0003927600448768196,0.000160087629969731,0.0006526277164018062,0.00016010425504551273,0.000652628252055573,0.0006399280802255115,0.0001549832494297185,0.000639654497302297,0.0001473717492357806,0.0006399286126669482,0.0006396539585846315,0.0006450058692294089,0.0006450066402428399,0.00016033398901402513,0.00014737174794419126,0.0006396544612560548,0.0006399123700271887
0.0007192093108205572,7.99744467552623e-5,7.246169478998424e-5,0.0007195261516514792,6.344798968541479e-5,0.0007265708056284389,0.0007191703269471309,8.081374225496512e-5,8.083046026871046e-5,0.0007191872265752569,0.0007275226311723846,8.047387914707574e-5,6.430460977437048e-5,0.0007195028455856324,8.079251250118244e-5,7.997449618603124e-5,0.00039997685547770763,0.00039034421484975516,8.04748669584076e-5,0.0007365520436082482,8.049780952996694e-5,0.0007365527795230912,0.0007195468056452253,7.341536280145111e-5,0.0007191702783379208,6.344722225220942e-5,0.0007195475384378308,0.0007191695351493634,0.0007265697142793228,0.0007265707714906268,8.081383430366435e-5,6.344722047660372e-5,0.0007191702286094665,0.0007195251330373142
0.0008097471143513777,-1.086820092233078e-5,-2.101215819786832e-5,0.0008101810011474106,-3.243326793250654e-5,0.0008196955142491136,0.0008096935841121406,-9.715464068022546e-6,-9.692503132264097e-6,0.0008097167937939148,0.0008209908253276146,-1.0180962209660352e-5,-3.126384247225132e-5,0.0008101489842927412,-9.74461085063267e-6,-1.0868133010240007e-5,0.00039996847983034,0.0003874131893793156,-1.0179600509158918e-5,0.0008324333100424487,-1.0148084393613488e-5,0.0008324343138527687,0.0008102093650495096,-1.9714334996169688e-5,0.0008096935173613796,-3.2434311428999906e-5,0.0008102103680310321,0.0008096924968405562,0.0008196940294249997,0.0008196954678022733,-9.715337089825546e-6,-3.24343138531515e-5,0.0008096934490754788,0.00081017960050323
