x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34
-0.0001117266377350001,-0.0001118121651592445,0.0009111060021479288,0.0009111025826278863,0.0009127178940134819,-0.0001252363557407849,0.0009252364450013054,-0.00011110388400883958,0.0009111341086794481,0.0009118121656397364,0.00038551850740255926,-0.00011172647136160836,-0.00011271789683046826,-0.00012523506832323104,-0.00012429793164201749,0.0009251957184592417,0.0009118107754542961,0.0009111025177609034,-0.00011173005946456645,-0.00012430134494532307,0.0009117300594643908,0.0009111776020854314,0.00039910123137140274,0.0009381099813073851,0.0004000428629778013,0.0009111359858522969,0.0004008987687730939,0.00041445203741886845,0.000938723751338019,-0.0001386943948576775,0.0009117264713592423,-0.00011110405912497125,0.0003855198766828885,-0.00011177185518440293
-0.0002241743884066493,-0.0002242916646212401,0.0010233245081294649,0.0010233198219931395,0.0010255334254920328,-0.0002352818781416616,0.0010352819860316752,-0.00022332160548741055,0.001023363020048707,0.0010242916652604273,0.00038891536689111453,-0.00022417416025405568,-0.00022553342935721714,-0.00023528011676739565,-0.00023400897090293998,0.0010352267090719745,0.0010242897592773591,0.0010233197330992451,-0.0002241790807051283,-0.00023401360175451155,0.0010241790807049179,0.0010234226289462167,0.0003987790753074128,0.001044337735296708,0.00040005823587951445,0.0010233655922262726,0.00040122092486755226,0.00041104447572004696,0.0010451709390858891,-0.00024513090472159347,0.0010241741602510783,-0.00022332184547176932,0.00038891723401019215,-0.00022423638105079497
-0.0003474494614162516,-0.00034760985215359386,0.0011462866775388593,0.0011462802730452808,0.0011493047311532441,-0.00034645302777588965,0.0011464531560425293,-0.00034628271070474386,0.001146339290669404,0.0011476098530015927,0.00040370026752385057,-0.00034744914935757877,-0.00034930473644324557,-0.0003464506118670484,-0.00034472198770774993,0.0011463779513031867,0.0011476072467617392,0.0011462801515554088,-0.0003474558793271838,-0.0003447282857550183,0.0011474558793269358,0.0011464207806576143,0.0003983451774819897,0.0011404161182643048,0.00040007895065096767,0.0011463428054801497,0.00040165482272641785,0.0003962453013603732,0.0011415486271425573,-0.00034149404630160726,0.0011474491493538587,-0.0003462830386950112,0.00040370279945789467,-0.00034753421390273264
-0.00048153025863558423,-0.0004817495309630487,0.0012799356718624967,0.0012799269224150237,0.0012840553017065116,-0.00045721339963443046,0.0012572135500382995,-0.00047993025298918504,0.0012800074945806613,0.0012817495320884542,0.0004297988172606793,-0.00048152983197273345,-0.00048405530894430883,-0.0004572100775584431,-0.0004548529766145079,0.0012571109466991343,0.001281745969810292,0.0012799267564433026,-0.0004815390334479475,-0.00045486156739722353,0.0012815390334476589,0.0012801188848042568,0.00039775703656982697,0.0012248308904451348,0.00040010706080696864,0.0012800122953564874,0.0004022429636750346,0.0003701274296622342,0.0012263803428426872,-0.00042630566449656674,0.0012815298319680994,-0.00047993070108002877,0.0004298022509954703,-0.0004816460511728854
-0.000626424318542391,-0.000626724137482807,0.0014242291781973516,0.0014242172204895034,0.0014298478355474372,-0.000567559864200974,0.001367560038499233,-0.0006242217730862731,0.001424327216248913,0.001426724138978989,0.00046715710754589173,-0.000626423735095905,-0.0006298478454524901,-0.0005675552954049633,-0.0005643407580960278,0.0013674199457140261,0.0014267192693185663,0.001424216993659835,-0.0006264363176143187,-0.0005643524892090584,0.001426436317613987,0.0014244795949644145,0.00039695848247172245,0.0012975332025702345,0.0004001453477139674,0.0014243337758611328,0.0004030415178126551,0.0003327427120201389,0.0012996693751614551,-0.0004995668574790421,0.0014264237350901324,-0.0006242223854978264,0.0004671617783239142,-0.0006265824920288845
-0.0007821568834320356,-0.0007825654818544314,0.0015791349945485974,0.0015791186978730486,0.0015867632086031724,-0.0006775092259714865,0.0014775094259206391,-0.000779124903720339,0.0015792683850130713,0.0015825654838423646,0.0005156675706646103,-0.0007821560882436264,-0.0007867632221145334,-0.0006775029702862012,-0.000673139754532184,0.0014773188167410516,0.001582558849013931,0.0015791183887367464,-0.0007821732368571961,-0.0006731557253725914,0.0015821732368568192,0.0015794763225102306,0.0003958886002189025,0.0013585325636595287,0.00040019695482170013,0.0015792773227019312,0.00040411140010811056,0.0002841963964226033,0.0013614854659344748,-0.0005613449073398292,0.001582156088236431,-0.0007791257383699464,0.0005156739251419934,-0.0007823721762831013
-0.0009487833086728936,-0.0009493390243466252,0.001744619053992245,0.0017445968668055208,0.001754928493165423,-0.0007871496037094156,0.0015871498310653872,-0.0009446053179012852,0.001744800270404839,0.0017493390269897858,0.0005751958935523323,-0.0009487822271385038,-0.0009549285115624925,-0.0007871410642481963,-0.0007812478736875662,0.0015868910559916178,0.0017493300053442956,0.0017445964459302454,-0.0009488055504531963,-0.0007812695870822175,0.0017488055504527714,0.0017450838393100034,0.0003944599224802609,0.0014078993073545394,0.00040026683156795954,0.0017448124359050726,0.0004055400778925982,0.0002246191630731411,0.0014119926282714558,-0.0006117999649390402,0.0017487822271295096,-0.0009446064542616703,0.0005752045537077849,-0.0009490756735450736
-0.0011263878502574235,-0.0011271429562048389,0.0019206511317123574,0.0019206208915681186,0.0019344926179283282,-0.0008965665826775994,0.0016965668391945847,-0.0011206324132676708,0.0019208974713678675,0.0019271429597254,0.0006456327903367331,-0.001126386380721971,-0.0011344926429696658,-0.0008965549341844598,-0.0008886458265731343,0.0016962154984918683,0.0019271307032365358,0.001920620317930921,-0.0011264180705538613,-0.0008886753954296092,0.001926418070553386,0.001921284756229334,0.00039257363680932306,0.0014456652935757397,0.0004003621659560547,0.0019209140496369926,0.00040742636361272864,0.00015411504969003737,0.0014513407767310226,-0.0006510763233751758,0.0019263863807106752,-0.0011206339620967645,0.0006456446319446602,-0.0011267844306128722
-0.0013150384119793646,-0.0013160598575215924,0.0021072073892355997,0.002107166257230714,0.0021255163252187985,-0.001005823857105023,0.0018058241445346956,-0.0013071819331152586,0.0021075414969609608,0.00211605986220362,0.0007269052928959127,-0.0013150364243372569,-0.0013255163591771202,-0.0010058080206531875,-0.0009953520292612032,0.0018053483219430204,0.0021160432839654455,0.0021071654769729375,-0.0013150792859170405,-0.0009953922631705432,0.0021150792859165133,0.002108069446068837,0.00039019510810219075,0.00147184240623807,0.00040049091968663597,0.0021075640449932562,0.0004098048923725543,7.275120551660078e-5,0.0014796353547407303,-0.0006792731555850941,0.002115036424323024,-0.0013071840398062096,0.0007269214720513819,-0.0013155739519307825
-0.0015147614187737716,-0.001516137054030207,0.0023042613690478155,0.002304205504790371,0.0023279953984808094,-0.001114984921740943,0.001914985241830687,-0.0015042268003335262,0.0023047138429086933,0.002316137060245995,0.0008189468596030332,-0.0015147587424402533,-0.0015279954443634404,-0.001114963441851336,-0.0011013656565582238,0.0019143418301834744,0.0023161147325747003,0.0023042044450481023,-0.0015148164538246554,-0.0011014204095283055,0.0023148164538240746,0.0023054324789931,0.00038728723892380776,0.0014864914412436984,0.00040066488641663477,0.0023047444698983933,0.00041271276160735767,-1.941449371399231e-5,0.0014969745872442468,-0.0006964792979407106,0.002314758742422257,-0.0015042296615447347,0.0008189689464809659,-0.001515481540910915
-0.0017255448358975492,-0.001727394710497871,0.0025117860740367934,0.0025117101253972055,0.0025405446405460004,-0.0012241068034950097,0.0020241071579852367,-0.0017117390809204532,0.00251239971542624,0.0025273947187556076,0.0009217058068983891,-0.0017255412378283372,-0.00174054470240242,-0.0012240776547383322,-0.0012083777335642576,0.0020232360396675105,0.002527364688890273,0.002511708684613036,-0.0017256188239441175,-0.0012084523149655554,0.0025256188239434815,0.0025133785187972614,0.0003854340216558399,0.001489632568819144,0.00040090186903224135,0.002512441367883926,0.0004145659789358412,-0.00012234370223254974,0.0015034339910882102,-0.0007027557236778449,0.0025255412378054594,-0.0017117429706613437,0.0009217359944634935,-0.0017265119972536766
-0.0019409719990981552,-0.001943462456600976,0.0027297582844679727,0.002729655089483967,0.002753101505258651,-0.0013332364228483497,0.0021332368134709973,-0.0019296944309071479,0.0027305908716969756,0.002743462467603985,0.0010351461551897925,-0.0019409671560927644,-0.00195310158851689,-0.001333196896205679,-0.0013207587683584686,0.0021320574053260073,0.0027434220299628652,0.00272965313174325,-0.0019410715858252158,-0.001320860001809975,0.002741071585824522,0.0027319220872569203,0.0003888444047631965,0.0014874542568194254,0.0004012231661193153,0.0027306475028375894,0.0004111555958935366,-0.00023601686187132623,0.001499063665470272,-0.000698134549280547,0.002740967156063463,-0.001929699715749486,0.0010351873791563356,-0.0019422726877543048
-0.0021572023580033895,-0.0021605656262363294,0.0029581547980944683,0.002958014841087923,0.002955604433736971,-0.0014424212950212584,0.0022424217234972206,-0.0021580681822590073,0.0029592841169338593,0.0029605656409665846,0.001159237173494473,-0.0021571958181792793,-0.0021556045459153583,-0.00144236779008004,-0.0014444048891112443,0.002240826746945815,0.0029605110164323757,0.002958012185787485,-0.0021573368350069877,-0.001444541624298609,0.0029573368350062357,0.002961088733428464,0.0004036381879441928,0.0014842301826508237,0.00040165643043189755,0.0029593609932007975,0.0003963618127824887,-0.0003604252507735056,0.0014839034109895412,-0.0006826313991825652,0.002957195818141407,-0.0021580753491043337,0.0011592933319467039,-0.0021589571083179752
-0.002372788032215897,-0.0023773452445606685,0.003196949683296936,0.003196759811464805,0.003146671312136825,-0.0015517207751370049,0.0023517212431701335,-0.0023968321300185742,0.003198485592270975,0.0031773452643805125,0.0012939488625040123,-0.0023727791682872025,-0.0023466714640228066,-0.0015516483081982496,-0.001579227160755629,0.0023495622980413584,0.0031772712099563762,0.003196756208935819,-0.0023729702976477353,-0.0015794119299684373,0.003172970297646922,0.003200926752790137,0.00042974223635089306,0.0014816208376454366,0.0004022440992697059,0.0031985900130261685,0.00037025776445144456,-0.0004955742477340736,0.0014579879205843707,-0.0006562420374669415,0.0031727791682377884,-0.0023968418516239352,0.001294025333041758,-0.002375162976956833
-0.0025876783693301606,-0.002593859131111079,0.003446119112347685,0.0034458612466488747,0.0033263028650210216,-0.0016612027015220061,0.002461203210792921,-0.002645959351451076,0.003448216788842888,0.0033938591578644953,0.0014392560116658576,-0.0025876663326736007,-0.0025263030717043557,-0.0016611043962635344,-0.0017251782867957904,0.0024582774492246063,0.0033937585794522017,0.0034458563536695457,-0.002587925872992918,-0.0017254287873247952,0.003387925872992043,0.003451509143611901,0.0004671034495844354,0.0014796683122784379,0.0004030423006985628,0.0034483587945702584,0.0003328965513004259,-0.0006414887198914932,0.001421342078076542,-0.0006189362615380914,0.0033876663326086335,-0.0026459725521997077,0.0014393601620710098,-0.0025908950675015414
-0.0028018430446663817,-0.002810193568543116,0.003705642868276153,0.003705293365061685,0.0034945658756065307,-0.0017709362513693642,0.002570936803532115,-0.0029054261197666987,0.003708509672849671,0.0036101936046218073,0.0015951376128290912,-0.0028018267356718445,-0.002694566157042584,-0.0017708030660823911,-0.001882147481574705,0.00256698243475185,0.0036100573055976373,0.0037052867327350644,-0.00280217839873325,-0.0018824872620909685,0.0036021783987323134,0.0037129195818752063,0.0005156148264704688,0.0014784138518938916,0.00040411192144766754,0.0037087023687685785,0.0002843851745050962,-0.0007982053717406491,0.0013739843017188662,-0.0005706690777829615,0.003601826735586133,-0.0029054440082408634,0.0015952790480116335,-0.0028061826495646047
-0.003015296110912939,-0.003026529726990106,0.003975498004617174,0.003975024465090182,0.003651619318157972,-0.0018810163278598832,0.0026810169245256982,-0.0031752039439723696,0.003979422610700503,0.00382652977566588,0.0017615692982423552,-0.0030152740280350427,-0.002851619701986909,-0.001880835748557252,-0.0020499938442170044,0.0026756885101134834,0.003826345184084948,0.003975015478267802,-0.0030157501973237365,-0.0020504556529078715,0.003815750197322736,0.003985281816255801,0.0005751425915621158,0.0014778589273157523,0.00040554040347813157,0.003979683834485768,0.00022485740951440326,-0.0009657896882587691,0.0013159334612969475,-0.0005113609321176244,0.0038152740279215093,-0.003175228175941442,0.0017617611269479287,-0.003021126557552341
-0.0032280301219607646,-0.0032430490158871367,0.004255664388716311,0.004255021715366465,0.0037976055955283618,-0.0019915456804571407,0.002791546323172412,-0.0034552646164656502,0.004261039909912944,0.00404304908176722,0.001938527020237925,-0.003228000156342246,-0.002997606120607038,-0.0019912999610919775,-0.002228598785228514,0.002784407064040749,0.004042798504890691,0.00425500951784113,-0.003228646325417924,-0.0022292286752862976,0.004028646325416859,0.004268735199893593,0.0006455778488178012,0.0014780230094655871,0.0004074265418582307,0.004261394039921253,0.000154422152372928,-0.0011443327303017278,0.001247205762744011,-0.0004409027870390585,0.004028000156190958,-0.0034552974968817024,0.0019387874186071162,-0.003235821765518452
-0.003440067693904102,-0.0034598382329669715,0.004546127865142512,0.004545256914013297,0.0039326230743599476,-0.002102558086870707,0.002902558777107586,-0.00374558504155764,0.004553429818599657,0.004259838322186891,0.0021259905012781886,-0.0034400270436235783,-0.0031326237920163078,-0.002102223518317279,-0.002417880856704735,0.0028931486175583585,0.004259498196568118,0.004545240383039568,-0.003440903673222075,-0.0024187395706889345,0.004240903673220946,0.004563329413263208,0.0007268478834881321,0.001478884524493505,0.0004098049606574861,0.004553908112712302,7.315211783339137e-5,-0.0013339066514390235,0.0011678138818153893,-0.00035920576870192164,0.004240027043421348,-0.003745629594429886,0.0021263432628382986,-0.0034503381780641856
-0.0036513989632390538,-0.003676956147513453,0.0048468758990780555,0.004845696759700693,0.004056761012928044,-0.0022140761782635733,0.003014076917379322,-0.004046139479060664,0.004856629558960441,0.0044769562685003745,0.0023239359687138466,-0.0036513437874612148,-0.0032567619930209436,-0.0022136201071327423,-0.0026177634373727205,0.0030019270977074634,0.004476494182145537,0.00484567437861573,-0.003652533778062789,-0.0026189334096433613,0.004452533778061595,0.004869043687203826,0.0008188863813806235,0.0014804278814122534,0.00041271274747362296,0.004857273050287401,-1.8886379906794197e-5,-0.0015345416370731828,0.0010777719966799202,-0.00026622727806632844,0.004451343787189969,-0.004046199793333636,0.0023244132396212577,-0.0036647447079522126
-0.003863764440905082,-0.0038930452693448784,0.005157903423512897,0.005156304950424592,0.004170084465881239,-0.002324600767802619,0.0031246015570520116,-0.004356903150431913,0.005170615646061827,0.004693045433746642,0.0025323375630879035,-0.0038636894554337003,-0.003370085806378522,-0.002323977794848848,-0.0028281839262901468,0.003110761676362973,0.00469241623913193,0.005156274610113407,-0.003865306837265623,-0.002829780191558795,0.004665306837264364,0.005184578233033876,0.0009216418284094348,0.001481024978927163,0.0004145659020788333,0.005171480414872877,-0.00012164182675434703,-0.0017462280447544407,0.000977094889757208,-0.0001619307698662162,0.004663689455068586,-0.004356984923486169,0.0025329842957035166,-0.0038791022531559152
-0.00408161675242154,-0.004104332568219617,0.005479215016008394,0.005477048859411117,0.004272633765906614,-0.0024301043265892563,0.0032301051671812632,-0.004677857488684215,0.005488972376031609,0.004904332791111095,0.0027511719185441524,-0.004081515183247873,-0.003472635598562997,-0.0024292549956693287,-0.003049096714186258,0.003219674365349609,0.004903477098619671,0.005477007744605396,-0.004083705957845546,-0.0030512731344610826,0.00488370595784422,0.005500113122300369,0.0010350783548168634,0.0014764332987400582,0.00041115547024696237,0.0054901365519423005,-0.0002350783529426513,-0.0019625501330564846,0.0008657957003130787,-5.2611341222366865e-5,0.004881515182757033,-0.004677968343532761,0.002752048765105327,-0.00409346016306385
-0.004310547358213129,-0.004304449976122681,0.0058108251752601045,0.005807894958957523,0.004364438551782723,-0.002524294481416946,0.0033242953742937324,-0.005008987651399737,0.005808160169076333,0.005104450277217152,0.002980414711898186,-0.004310410446055604,-0.003564441052448575,-0.0025231395034690323,-0.003280461507987754,0.003328693216417405,0.005103288463298672,0.00580783934036738,-0.004313362875157264,-0.0032834220836755307,0.005113362875155873,0.0058058284721179115,0.001159165313981942,0.001460511891007275,0.00039636164827062714,0.005809733417175619,-0.0003591653118391389,-0.002179670436301553,0.0007438882113997554,5.769672138793543e-5,0.005110410445397862,-0.005009137712757121,0.002981603275735942,-0.004307867815164381
-0.00455044251401183,-0.004493421875886476,0.006152768117429348,0.006148804391750718,0.004445521531528632,-0.0026072125955524847,0.003407213541268663,-0.00535028461050544,0.006126892336518247,0.0052934222831661805,0.003220037337383373,-0.004550257864746226,-0.003645524944450026,-0.0026056361199639773,-0.003522237620129657,0.0034378607690419677,0.005291837583225049,0.0061487291372022,-0.00455423665214063,-0.0035262626998512495,0.005354236652139174,0.006100424636347434,0.0012938727768958597,0.0014333169443737862,0.00037025756814664776,0.006129027387952998,-0.0004938727744170591,-0.002396142885913734,0.0006113887077371336,0.00016748764179536513,0.005350257863863339,-0.00535048785587155,0.0032216527655830178,-0.004522386217454149
-0.004801257250561198,-0.004671301587440529,0.006505101696307162,0.006499739754477239,0.00451589590756477,-0.0026789073403460572,0.0034789083389301246,-0.005701753040245703,0.006445157800065789,0.005471302140531363,0.0034700115934531888,-0.004801007378951797,-0.003715900570015358,-0.0026767399016143344,-0.0037743901662949993,0.0035472328204431158,0.00546912320542838,0.006499637850156884,-0.004806380681152584,-0.003779859789218483,0.0056063806811510655,0.006383881073946678,0.001439175579449118,0.0013948894952936547,0.0003328963284164831,0.006448060272117692,-0.0006391755765425887,-0.0026119172504282945,0.00046831348028491436,0.0002767779771503763,0.005601007377761629,-0.005702028609570775,0.0034722163875318492,-0.004737084488097739
-0.005062877785885828,-0.004838178534577337,0.006867895091959119,0.0068606680332709506,0.004575569748095045,-0.0027394739903785015,0.003539475041258368,-0.006063408415507985,0.006762982198377899,0.005638179286339483,0.003730312003623585,-0.005062539446110372,-0.0037755761027367983,-0.0027364840436781457,-0.00403689014364609,0.003656869568303916,0.00563517151788044,0.006860530356488836,-0.0050697870054790565,-0.004044291483161066,0.005869787005477473,0.006656247743556623,0.0015950527448216705,0.0013453273611930515,0.000284384928942324,0.006766914551331024,-0.0007950527413681865,-0.0028269634530716198,0.00031467750603030124,0.0003855949939384337,0.005862539444503766,-0.006063781196900027,0.0037333232050099,-0.004952032791135244
-0.005335160818388669,-0.0049941617659085115,0.007241252753286727,0.007231549496423075,0.004624549348366402,-0.002789031282910125,0.003589032384570453,-0.006435286967418319,0.007080464100897544,0.005794162790080598,0.0040009070362261295,-0.005334701719626201,-0.0038245580041336167,-0.002784891026930066,-0.004309704375412801,0.0037668563261485533,0.005789993719569691,0.007231363635023189,-0.005344461660239025,-0.004319676415428906,0.006144461660237378,0.006917664458876176,0.001761479933560866,0.0012847542618416527,0.00022485714390972197,0.00708576833108238,-0.000961479929397907,-0.003041295601852399,0.00015049961741687355,0.0004940316141650828,0.006134701717451595,-0.006435790692398516,0.004005026839815962,-0.00516732654167877
-0.005617988033440297,-0.005139332711578373,0.007625292880836671,0.007612344638224298,0.00466283812163935,-0.0028276724432112978,0.003627673592773906,-0.006817448563111633,0.00739769752486739,0.0059393341122353435,0.004281763802399023,-0.0056173628250573366,-0.003862849929420313,-0.002821933410996037,-0.004592801514210323,0.0038772864243614945,0.005933549769125746,0.007612093459839884,-0.005630448395611363,-0.0046061502160479545,0.006430448395609654,0.007168255663267619,0.0019384331175684997,0.0012132692479383921,0.00015442186841652886,0.007404799646995966,-0.0011384331124706724,-0.0032549059533511127,-2.4200156471588824e-5,0.000602168864600412,0.00641736282210197,-0.0068181291557676505,0.004287404806243364,-0.005383067265654206
-0.00591128150229763,-0.005273741118234035,0.008020047113469679,0.008003020946512816,0.004690437924745734,-0.002855457424962361,0.003655458618044365,-0.007209940404896903,0.007714751915131899,0.006073743033065868,0.0045728539159285335,-0.005910430431619866,-0.003890454003618039,-0.0028475756676411023,-0.004886156549803797,0.003988185019557451,0.006065793937422953,0.008002682126005493,-0.005927735020158005,-0.004903760052121968,0.0067277350201562355,0.007408105814429814,0.002125892031825022,0.0011309362433274208,7.315181657175469e-5,0.007724090830362422,-0.0013258920254973028,-0.0034678165929309915,-0.00020940427493428422,0.0007100606913003763,0.006710430427603498,-0.007210856626503976,0.004580518097003412,-0.005599285031582297
-0.006214973362978833,-0.005397427414421784,0.008425472552835546,0.008403541940408758,0.004707350379867807,-0.0028724384325461492,0.0036724396625404947,-0.007612784116772057,0.008031695542754728,0.006197430030940593,0.004874143712861383,-0.006213815430742417,-0.003907372246098064,-0.002861830897750699,-0.005189742173966924,0.004099563428584469,0.006186735500991559,0.008403085498717374,-0.00623624711998505,-0.005212482719579066,0.007036247119983221,0.007637289079053527,0.0023238329148766107,0.001037810238498871,-1.888669804540541e-5,0.008043683412008234,-0.0015238329069208825,-0.0036800166511767726,-0.00040509163168408693,0.0008177524683486739,0.007013815425285225,-0.007614012995954993,0.004884393596558776,-0.005815985815292409
