x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
0.0,0.007158316459664906,0.014314078306364246,0.021464704272806473,0.028607624288116782,0.03574027209916434,0.04286008054737733,0.04996439101972866,0.057045060549983144,0.06412322002300656,0.07120133852465546,0.07827945714527894,0.0853575756961165,0.09243569420885143,0.0995138127136913
0.0,0.0071583164594644704,0.014314078306023296,0.021464704278660984,0.02860762435298474,0.0357402726664702,0.04286010277503979,0.04996560202896667,0.05706224412750461,0.06416689286146497,0.07127911704530494,0.07839648341559498,0.08551652378070218,0.0926367690557171,0.09975476084027485
0.0,0.007158316459464457,0.014314078306023296,0.02146470427866104,0.028607624352984806,0.035740272666470355,0.04286010277504001,0.04996560202896702,0.0570622441275049,0.06416689286146575,0.07127911704530578,0.07839648341559567,0.08551652378070308,0.09263676905571816,0.09975476084027607
0.0,0.007158316459331571,0.01431407830592391,0.02146470428605687,0.028607624449625987,0.03574027355528245,0.04286011835495592,0.04996627832899492,0.05707243830490485,0.06419228312049317,0.07132493232533989,0.07846785297381434,0.08561848068883754,0.09277424640390729,0.09993258134136945
0.0,0.007158316459189143,0.01431407830246636,0.02146470424413111,0.02860762411013022,0.035740271357862355,0.042860081744687056,0.049964462839439894,0.05704754505701092,0.06411481858039507,0.07116479257273162,0.07819503481417484,0.08520310655286013,0.09218658300671105,0.09914310990684523
0.0,0.0071583164590279256,0.014314078302427787,0.021464704251611497,0.02860762418475467,0.03574027198816481,0.042860104324869384,0.0499656745883725,0.0570653067725214,0.06416433560582634,0.0712633558923572,0.07836237537633865,0.08546139469405822,0.09256041458146735,0.09965943767478919
0.0,0.007158316459208374,0.01431407830345964,0.02146470425742267,0.028607624218783167,0.03574027219578117,0.04286010561381296,0.049965683039709864,0.05706279423549814,0.06415659482378501,0.0712453999297074,0.07832667255826913,0.08539786953528894,0.09245645844100482,0.09949998337581795
0.0,0.007158316459085389,0.01431407830344069,0.021464704265535275,0.028607624321323594,0.03574027312581307,0.042860121413530954,0.04996635970721241,0.05707333273974247,0.06418493389989867,0.07130118524863945,0.0784215723691226,0.08554557585181476,0.09267267407955944,0.09980233286872357
0.0,0.00715831645918915,0.014314078302466374,0.021464704244131088,0.028607624110130084,0.03574027135786222,0.0428600817446868,0.04996446283943951,0.05704754505701034,0.06411481858039415,0.07116479257273096,0.07819503481417416,0.08520310655285906,0.09218658300670994,0.099143109906844
0.0,0.007158316459208374,0.014314078303459599,0.021464704257422612,0.028607624218783007,0.035740272195780895,0.04286010561381246,0.04996568303970913,0.057062794235496865,0.06415659482378384,0.07124539992970558,0.07832667255826714,0.08539786953528682,0.09245645844100242,0.09949998337581552
