x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
0.0,0.007151724282474718,0.014300977302036189,0.021445274382431604,0.028582135813204654,0.03570908518105308,0.0428236452982454,0.04992326293698329,0.0570053633358679,0.06408569133428223,0.07116599536022547,0.07824630018331581,0.08532660501335759,0.09240690981591816,0.09948721461163788
0.0,0.007151724282296862,0.014300977301095703,0.02144527437729907,0.02858213579956997,0.035709085695439395,0.04282366900296233,0.04992418954081359,0.05701557128484173,0.06410315585387984,0.07118569135959389,0.07826073790614199,0.08532584126373811,0.09237855415412803,0.0994164703961203
0.0,0.00715172428220249,0.014300977302112204,0.021445274389985263,0.028582135836613305,0.035709085059655386,0.04282366959870442,0.049924995169149146,0.057026320740945075,0.06414090529168759,0.07126785458926324,0.0784047164170542,0.08554901497914598,0.09269827162398997,0.09985000701706893
0.0,0.0071517242820704485,0.01430097730124954,0.021445274386142122,0.02858213585305341,0.03570908582378193,0.04282368636074189,0.04992544391817724,0.05703087405178256,0.06414502891877248,0.0712664477326481,0.0783925859562963,0.08552088436493195,0.0926487843926671,0.09977375160068501
0.0,0.007151724282296869,0.014300977301095709,0.02144527437729911,0.02858213579957,0.03570908569543962,0.04282366900296258,0.049924189540813985,0.057015571284842144,0.06410315585388073,0.07118569135959484,0.07826073790614303,0.08532584126373947,0.09237855415412956,0.0994164703961219
0.0,0.007151724282117488,0.014300977300221987,0.021445274373550118,0.02858213580199989,0.03570908633475973,0.042823692892323496,0.049925097186946675,0.05702644216336721,0.0641270715807466,0.07122769030739774,0.07832830807525588,0.0854289256444621,0.09252954377908328,0.09963016512008094
0.0,0.007151724282070437,0.014300977301249532,0.02144527438614217,0.0285821358530535,0.035709085823782134,0.04282368636074214,0.04992544391817779,0.05703087405178325,0.06414502891877326,0.07126644773264902,0.07839258595629754,0.08552088436493338,0.09264878439266883,0.09977375160068673
0.0,0.007151724281947078,0.014300977300459398,0.021445274382970267,0.02858213587519334,0.03570908662942659,0.042823703367613854,0.049925894815909505,0.05703589351822457,0.06415261813552879,0.07127618902171234,0.07840609313204987,0.08554181047357189,0.0926828167142431,0.09982855864398532
0.0,0.007151724281992146,0.014300977297982976,0.02144527435219656,0.02858213563213204,0.03570908454914472,0.042823648554653974,0.04992335958749639,0.05700575478015884,0.06406837727773786,0.0711087770809493,0.07812451191191887,0.08511314854768763,0.09207227012273948,0.09899954207765448
0.0,0.007151724282026924,0.014300977298591241,0.021445274357728628,0.028582135684569715,0.0357090853788645,0.042823672682214604,0.049924271367420586,0.05701610088940401,0.06409285309044417,0.07115196260698625,0.07819089257578035,0.08520711574411853,0.09219812539349102,0.09916154531459244
0.0,0.0071517242817315,0.014300977298119534,0.02144527436015449,0.028582135659088608,0.03570908446067072,0.042823673123175206,0.04992509295018657,0.0570273528325393,0.06412970677576975,0.07123206597140559,0.07833442474671444,0.08543678341131107,0.09253914265269281,0.0996415051014123
0.0,0.00715172428180777,0.014300977298786426,0.021445274366777983,0.02858213573955003,0.0357090855214511,0.042823690168208604,0.04992552638400946,0.05703167218443942,0.06413734594767136,0.07124193204425676,0.078344905841781,0.08544574923874236,0.09254394725872957,0.09963901497076381
0.0,0.0071517242820269555,0.014300977298591255,0.021445274357728698,0.02858213568456987,0.035709085378864754,0.042823672682214986,0.049924271367421134,0.057016100889404724,0.06409285309044503,0.07115196260698754,0.07819089257578167,0.08520711574411999,0.09219812539349298,0.09916154531459463
0.0,0.007151724282036621,0.014300977299068112,0.021445274363505948,0.028582135745909884,0.03570908628733944,0.042823696749320794,0.049925163792223254,0.05702660165622416,0.06411968683620012,0.07120384951121894,0.07827856840978491,0.08534332780353114,0.09239762211414927,0.09944103383278678
0.0,0.0071517242818077776,0.014300977298786441,0.021445274366777987,0.028582135739550204,0.035709085521451286,0.042823690168208965,0.04992552638401004,0.057031672184440114,0.06413734594767244,0.0712419320442579,0.0783449058417825,0.08544574923874393,0.09254394725873137,0.09963901497076595
0.0,0.007151724281876067,0.014300977299385046,0.021445274373167678,0.02858213581945981,0.035709086581585205,0.04282370722407155,0.04992596137494736,0.057036223368072715,0.06414659866539095,0.07125698024791963,0.07836736130346614,0.0854777422056111,0.09258812385559106,0.09969851034085059
0.0,0.007158316459664898,0.014314078306364246,0.0214647042728065,0.028607624288116803,0.03574027209916434,0.04286008054737737,0.04996439101972872,0.05704506054998317,0.06412322002300667,0.07120133852465556,0.07827945714527929,0.08535757569611672,0.09243569420885216,0.09951381271369164
