x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
0.0,0.003576014184747199,0.0071517287779748065,0.010726821890833549,0.014300984288796089,0.01787390632358939,0.02144528638457964,0.02501544237026983,0.02858869690442775,0.03216173965694833,0.03573477851402773,0.03930781687982814,0.04288085544206748,0.04645389774084919,0.050027162006891814,0.05360004985035527,0.05717388392743369,0.06074864333932642,0.0643240108939906,0.06789966564499297,0.0714752927823696,0.07505107730988979,0.07862686183848198,0.08220248897674044,0.08577814372787602,0.08935351125744384,0.09292827052044912,0.09650210194975416,0.10007471016074761
0.0,0.0035826033451501586,0.00716517270574189,0.010747605962296387,0.014329841297117887,0.017911814854354526,0.02149346497145775,0.02507494146723607,0.02865803599781562,0.03224114387941191,0.0358242522065055,0.03940736046466654,0.04299046882394197,0.0465735768652998,0.0501566831567585,0.05373469497084369,0.05731121098273948,0.060886401404757096,0.06445995305314513,0.06803154516231837,0.07160086103202505,0.07516811130561855,0.07873536158078619,0.08230467745063123,0.08587626956010071,0.089449821229329,0.09302501176564854,0.09660152008876431,0.10017902119074752
0.0,0.003576014184359272,0.007151728775891149,0.010726821881289273,0.014300984245680902,0.017873906060577018,0.021445285958474822,0.025015670624775038,0.028591486828898924,0.03216804389883627,0.03574545720304274,0.03932366352623652,0.04290259822146559,0.0464821960577109,0.05006238992463533,0.05363693727906454,0.057210590003813726,0.06078364398818272,0.06435579884960942,0.06792674492107556,0.07149617740626918,0.0750642626446565,0.07863234788482891,0.08220178037313283,0.08577272645974661,0.08934488139624336,0.0929179355813523,0.09649157939654619,0.10006550546972319
0.0,0.003582603345169425,0.007165172705768846,0.01074760596365955,0.014329841317632076,0.017911814984844655,0.021493464792168678,0.02507492785563645,0.02865639091578824,0.032238040708806044,0.03582001431338206,0.039402249336248425,0.042984680683765014,0.046567245685158916,0.050150070976597926,0.05372992923475333,0.05730897506317717,0.06088739255590569,0.06446486746499473,0.06804107834000685,0.07161571003994656,0.075189009448854,0.0787661149788035,0.08234326658253162,0.08592041920353029,0.08949757136853849,0.09307472342244753,0.09665187674707194,0.10022904271957793
0.0,0.0035760141849395938,0.007151728778920671,0.01072682189260901,0.014300984277916167,0.01787390620566028,0.021445282335667334,0.025015130680205014,0.02858612922171983,0.032155245496639756,0.0357221490892144,0.03928651955662596,0.04284803709505555,0.046406382063193384,0.04996122737357278,0.05350939312651442,0.05705320060988298,0.060592681711658075,0.064127534916693,0.06765745343770778,0.07118213388650167,0.07470164802754542,0.07821983142453652,0.08173466672715428,0.08524580131226495,0.08875291878588054,0.09225570423548722,0.0957538470365822,0.09924710693831117
0.0,0.003582603345297509,0.007165172706298893,0.010747605968006583,0.014329841367873504,0.017911815315418935,0.021493462395470318,0.02507469909036397,0.02864975215060128,0.03222387754942911,0.035797405085046974,0.03937003375553772,0.04294145347132467,0.04651136290712071,0.05008030788950312,0.05365468952023319,0.05722979743796808,0.060805747032024536,0.06438247513508995,0.06795991709062991,0.07153801025969601,0.0751168692725012,0.07869295687634854,0.0822681410307931,0.08584261235929984,0.08941605722231426,0.09298815456035875,0.09655858550130862,0.10012706461630011
0.0,0.0035760141855760677,0.007151728782279211,0.010726821911971586,0.01430098441117255,0.017873906992941054,0.02144527989512077,0.025014766467619572,0.028578921038653952,0.032142550375498145,0.035706175225556164,0.03926980025286123,0.04283342500327664,0.046397058600093084,0.049961511449805006,0.05353391779816485,0.0571075859674744,0.0606821660748726,0.06425733711679972,0.06783277845945541,0.0714081739621401,0.07498350767773818,0.07856111224044812,0.08213793113770713,0.08571389656513849,0.08928894325655047,0.09286300604527496,0.09643602222314078,0.1000079638946957
0.0,0.00357931281542738,0.007158324112758476,0.010736689752640733,0.01431409026222367,0.017890205090238195,0.02146471317872657,0.025037293482446446,0.02860762510242547,0.03217538733558973,0.035740259712326375,0.03930192205610704,0.0428600545716492,0.046414340673623204,0.049964831663342514,0.053513228158772415,0.05706098837285098,0.060608121711000246,0.06415431323458526,0.06769924463403494,0.07124260357452147,0.07478463497075942,0.07833043604727145,0.08187628290284009,0.08542213076850004,0.08896797818140073,0.09251382548407046,0.09605967404633127,0.0996055351457888
0.0,0.0035805918350204336,0.007161207457883084,0.010741818949264603,0.014322429130601675,0.0179030395452127,0.021483653975663472,0.025064468965979785,0.02864114182339449,0.032216871072974516,0.03579197480551119,0.03936615279193861,0.04293909524765543,0.04651049720312681,0.050080525716573066,0.0536505542290567,0.05722195618380808,0.06079489863480094,0.0643690766060667,0.06794418036497404,0.07151990935910697,0.07509657389430201,0.0786762148159933,0.08225521865121986,0.08583356841396737,0.08941094775182827,0.0929870355316285,0.09656151253883209,0.10013409227440616
0.0,0.003571428570151638,0.007142857136042194,0.01071428568160897,0.014285714139008976,0.017857142405554503,0.02142858142680258,0.025000780262660397,0.028580086489816775,0.032159047670934866,0.03573733452033862,0.03931462616874734,0.042890601789543605,0.046464944375863605,0.05003767470290337,0.05360934429497486,0.05718038191267292,0.060750787105334374,0.06432024367081911,0.06788843140948604,0.07145503464925282,0.07502025590844354,0.07858547716859067,0.08215208040883377,0.08572026814558203,0.08928972467643907,0.09286012961823403,0.09643116277209134,0.10000250862708034
0.0,0.0035805918347771976,0.007161207456541512,0.010741818940388975,0.01432242906958444,0.017903039216220523,0.021483653014120654,0.02506447052995493,0.028644123590707782,0.0322231528531585,0.0358015466798728,0.03937898851123595,0.04295515739365103,0.04652973558454251,0.05010271583133873,0.05367235440918917,0.05724255198900164,0.060813671657650066,0.06438541060247008,0.06795745924966247,0.07152951358005984,0.07510154297359824,0.07867244155760389,0.08224110463414468,0.08580756034117709,0.08937150521565235,0.0929326301333332,0.09649062765226717,0.10004521700586656
0.0,0.003582603345297466,0.007165172706298558,0.010747605968005447,0.014329841367870652,0.017911815315412548,0.02149346239545669,0.025074699090352644,0.02864975215038916,0.032223877549396214,0.03579740508410537,0.03937003373527385,0.04294145334453775,0.04651136135079025,0.05008012185441991,0.05365361920000434,0.057226611991553676,0.06079900509461658,0.06437073266658948,0.06794173005550493,0.07151193513955438,0.07508149860077584,0.0786476657134418,0.08221297478733024,0.08577759139157652,0.0893412021493344,0.09290348703746397,0.09646412807136544,0.10002284037064117
0.0,0.003576014184407062,0.007151728775987132,0.010726821878305684,0.014300984216281712,0.017873905919799173,0.021445282032850444,0.02501530659492134,0.028588500304497947,0.032161721922392354,0.0357349431033614,0.03930816385513477,0.04288138500956413,0.04645461020888323,0.05002803556328622,0.05359732733481029,0.05716567744609388,0.060733403331129344,0.0643002053803501,0.06786577444842085,0.07142980619513072,0.07499246733390866,0.07855512847328779,0.08211916022134437,0.08568472929485448,0.08925153137190467,0.09281925731561343,0.09638759796135604,0.09995624621676341
0.0,0.003582603345798836,0.00716517270907548,0.010747605984512977,0.014329841468864091,0.017911815828336532,0.02149346392438165,0.02507469726642785,0.028645591550595692,0.03221539843881283,0.035785191506398965,0.03935498482902921,0.042924778142027414,0.04649458310047499,0.05006511955319735,0.05364236557747316,0.05721853122576562,0.06079329712462795,0.06436634293881038,0.06793734829304389,0.07150599221025362,0.07507193013681888,0.07863255984342267,0.08219093203862222,0.08574711188428387,0.08930079546659227,0.09285167442927585,0.09639944219433137,0.09994381874879814
0.0,0.0035826033454000304,0.007165172706945126,0.010747605971111423,0.014329841368473102,0.017911815239367173,0.021493465055798605,0.025074918295275857,0.028653518931969574,0.03223201394293408,0.03581059846258502,0.03938895760220804,0.04296676996216633,0.04654371417478328,0.05011946894360622,0.0536937130767457,0.05726612551853258,0.06083638538322713,0.06440417201899205,0.06796916518598267,0.07153104468261963,0.07508947589077179,0.07864152730556871,0.08218982355333518,0.08573441205536696,0.08927499047770437,0.09281125162194553,0.09634289065773895,0.09986963921645196
0.0,0.003582603345307496,0.007165172706470668,0.010747605969258403,0.014329841371681086,0.017911815322336617,0.021493463112649405,0.02507471807215869,0.028649359840641903,0.03222207951162788,0.03579319165555182,0.039362397070977356,0.04292938589922781,0.04649385670152854,0.05005640351912869,0.0536253149022499,0.057194289162251465,0.06076326474083754,0.06433223975503506,0.06790121499129585,0.07147018958473642,0.07503914464511648,0.07860036765533061,0.08216048436089278,0.08572000274044683,0.08927862557522136,0.09283604410611729,0.09639195065548513,0.09994605363940538
0.0,0.003579312816134892,0.007158324116621401,0.010736689777692933,0.014314090439624656,0.017890206113009493,0.02146471563818385,0.02503725985650404,0.028601473717939332,0.03216484162189088,0.035728201496758524,0.03929156164869299,0.04285492168259148,0.04641829246377412,0.04998242134700698,0.05355364156739629,0.05712451752203912,0.06069472067344608,0.06426393092326471,0.06783182839421317,0.0713980956652016,0.07496274857716671,0.07852482334081624,0.08208906648945562,0.08565585581202627,0.08922488731261495,0.09279585149066498,0.09636843856522535,0.09994233422518976
