x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
0.0,0.0035793128152164545,0.007158324111824787,0.010736689749617166,0.01431409024122167,0.017890204913588635,0.021464718781020232,0.02503787932446537,0.028614836279234016,0.032191839636001515,0.03576884401717987,0.03934584796337933,0.0429228518274328,0.04649985568361864,0.050076859539371,0.05365386339540384,0.05723086725328131,0.060807871123056904,0.0643848750603812,0.06796187919913792,0.07153888304218887,0.07511588873793391,0.0786844689209742,0.08225044217422044,0.08581427506814086,0.08937567178771881,0.0929343234237972,0.09648992267822709,0.1000421884676825
0.0,0.0035826033451693273,0.007165172705767986,0.010747605963656605,0.014329841317624707,0.017911814984828054,0.0214934647921264,0.025074927855490984,0.028656390916014973,0.032238040707012604,0.03582001429961626,0.03940224927450566,0.04298468052596243,0.046567242754535935,0.0501498665791821,0.05372952979331034,0.05730857430936617,0.06088699321905696,0.06446447016319475,0.0680406837859193,0.07161531835962004,0.07518860386463139,0.07876419267880196,0.08234024685534447,0.08591687766766876,0.0894940219563345,0.09307161488479772,0.0966495919493131,0.10022789032044575
0.0,0.0035793128152601717,0.007158324111909376,0.010736689750789235,0.01431409026699893,0.017890205132346768,0.021464716898042482,0.025037642767905693,0.028610668368296326,0.03218349287957308,0.03575631394775046,0.03932913475632356,0.042901956231154316,0.046474779674591654,0.05004760055245109,0.05361215040613423,0.05717582269807763,0.06073948173764635,0.06430314086039222,0.06786679990001378,0.07143047219203387,0.07499502204577355,0.07856784292355878,0.08214066636594922,0.08571348783134432,0.08928630856781646,0.0928591292694914,0.09643195107648589,0.10000478001478134
0.0,0.003579312815247072,0.007158324111923405,0.010736689749556425,0.014314090244749146,0.017890204976455472,0.021464717076317485,0.02503766077951162,0.028612184835121134,0.03218595495141857,0.0357588815877028,0.03933089911476397,0.04290194305873454,0.046471950285912104,0.05004103245394615,0.05360793761621885,0.0571769188556135,0.06074821741134983,0.06432151735948881,0.06789649779542593,0.07147283802902384,0.07505022320673331,0.07862503743607431,0.08219925169244656,0.08577285158918703,0.08934553260723103,0.09291698487852014,0.09648689955242962,0.10005498403690861
0.0,0.003584635363039141,0.007169310865084263,0.010753979274580758,0.014338645297437788,0.017923310980387307,0.021507975956426232,0.0250926301475255,0.028673661461902828,0.03225427820768354,0.03583488817537233,0.03941549804812332,0.04299610821758204,0.046576719298877724,0.05015732868446384,0.05373380682370154,0.057309570699169775,0.06088473835840027,0.06445900652913854,0.0680320649053043,0.07160361266760933,0.07517421727651429,0.07875164630498262,0.08232912426396953,0.08590660330998391,0.08948408177754567,0.09306156010087104,0.09663903968947807,0.10021653192619161
0.0,0.0035760141844070575,0.007151728775987127,0.010726821878305688,0.014300984216281615,0.017873905919797962,0.021445282032842097,0.025015306594876816,0.028588500304294547,0.03216172192126739,0.03573494309375974,0.03930816377000386,0.04288138447789189,0.04645460924078923,0.05002805912390836,0.05359966061249898,0.05716914780841819,0.060736459754593436,0.064301281535018,0.06786329304632041,0.07142217844737911,0.07497819089859883,0.07853624382115966,0.08209573614441994,0.08565678008436127,0.08921931252868548,0.09278326914125644,0.0963485844543437,0.09991517207480068
0.0,0.0035793128152470798,0.007158324111923479,0.01073668974955668,0.014314090244749755,0.017890204976457564,0.02146471707633159,0.0250376607796091,0.02861218483568387,0.0321859549546221,0.03575888160669752,0.03933089922328158,0.042901943535960635,0.04647194922955849,0.0500408167461981,0.053599005776790526,0.05715608132569349,0.06071314415215714,0.06427020731270751,0.06782727017667516,0.07138434025689626,0.07494228082131417,0.07850890398099786,0.08207817299010767,0.0856497202166972,0.08922322458628512,0.09279836583757657,0.09637482296891352,0.09995227101294052
0.0,0.0035760141847447613,0.007151728778070752,0.010726821889896156,0.014300984265057335,0.017873906139735277,0.02144528655545655,0.025015465106945915,0.028590100682743407,0.032163703704558004,0.0357361876606059,0.039307487060529035,0.04287753728094898,0.04644627232089499,0.050013597247114204,0.05357832591499317,0.057142810861328386,0.06070729203389516,0.06427177319478966,0.0678362546644346,0.0714007399037145,0.0749654551887265,0.07853015712428685,0.08209652625023452,0.0856645374351853,0.08923387364876796,0.09280421447013291,0.09637523964734623,0.09994663293202015
0.0,0.0035826033451752076,0.007165172705813884,0.010747605963683187,0.014329841313596929,0.017911814939859372,0.02149346482960869,0.025074935795941108,0.028656206414326525,0.032237224350964204,0.03581811511495086,0.03939881618360774,0.04297926263574272,0.04655939148452921,0.05013931947818311,0.053716706406452264,0.057294666390844275,0.06087341311399031,0.06445263126534782,0.06803199948665536,0.07161120110434947,0.0751902366979404,0.07876890200747436,0.08234694991557262,0.08592437359367305,0.08950085663998608,0.09307607795530513,0.09664971836677948,0.10022149105264061
0.0,0.003582603345149767,0.007165172705738527,0.010747605962284882,0.014329841297090674,0.017911814854302297,0.021493464971373683,0.025074941467129606,0.02865803599778814,0.0322411438800771,0.03582425221437301,0.039407360540331594,0.04299046929106123,0.0465735771951436,0.05015665182189458,0.05373239501179749,0.05730798310798401,0.060883953240796686,0.06446000568803781,0.06803583008774759,0.0716111161925583,0.07518555383052705,0.07875883290796033,0.08233064343309589,0.08590067554126089,0.08946861951181888,0.0930341657951453,0.09659700642409835,0.10015685735048431
-3.614007241618348e-20,1.669931932729692e-5,6.76464196148632e-5,0.00015243167357736486,0.00027111399152157835,0.000423696979965561,0.0006101894395299363,0.0008297057190369072,0.001064469233810912,0.0012987163377983248,0.0015329552647604776,0.0017671977970511509,0.002001440816653147,0.002235683852507353,0.0024699268835083076,0.0027041699127075013,0.002938412938789492,0.003172655975380278,0.003406899323212796,0.0036411449729663935,0.0038753854699633606,0.004109297462531972,0.004353025860794966,0.0046195589125812755,0.004909579731045325,0.005223037161965868,0.005559902624890125,0.005920139560875319,0.006303558466225143
-3.614007241618348e-20,5.278574610171012e-6,2.1541677523311854e-5,4.8593225173450476e-5,8.646159515348724e-5,0.0001351504257652546,0.00019466037648407418,0.00026490798560082794,0.0003351555968139723,0.000394665562036739,0.00044335441995676985,0.0004812221496483539,0.0005082650697706425,0.0005244911442522854,0.0005302106053713125,0.0005150188271176293,0.0004665222415757639,0.00038409273543512545,0.00026775091114065097,0.00011750787269633754,-6.664889827536134e-5,-0.0002840191881935419,-0.0005117191953995687,-0.0007283608945968787,-0.0009341865865525831,-0.0011292010587307369,-0.0013133966209100576,-0.001486783140740905,-0.0016496214640475011
-3.614007241618348e-20,1.669931880395997e-5,6.764641354788636e-5,0.00015243161824384673,0.0002711135636643775,0.00042369429767268426,0.0006101791163241712,0.0008301257703405736,0.0010662182488202865,0.0013022601942392405,0.0015382984166877306,0.0017743384814422976,0.002010378635359049,0.002246418868600447,0.002482458920220229,0.0027179525404393934,0.002953388183769923,0.003188822951183989,0.003424257723744358,0.0036596924904858173,0.003895128132447809,0.004130621750645976,0.004366661797581227,0.004602702013725096,0.004838742099067533,0.0050747821360981405,0.0053108221707116945,0.005546862278269053,0.005782902856918876
-3.614007241618348e-20,3.3216493080113606e-13,4.086721099263893e-12,2.569364050110776e-11,1.089628283152607e-10,5.633951901695529e-10,3.9412746609098284e-9,-4.4676188389444097e-7,-6.69760723584369e-6,-2.393758421903935e-5,-5.200442646585468e-5,-9.089469075987241e-5,-0.00014060880168048027,-0.00020114284158010448,-0.000272224546744179,-0.0003480502209734714,-0.00042366965436757125,-0.0004992743976869239,-0.000574862528612758,-0.0006504277940718542,-0.0007259543961820729,-0.000801130701589715,-0.0008864967004358361,-0.0009947174150316718,-0.001126458678726288,-0.0012816941194988645,-0.0014604093153578843,-0.0016625812688692806,-0.0018880332878989537
-3.614007241618348e-20,4.751854834096625e-18,1.9213530686885045e-17,5.207276215403687e-17,1.5531873747212654e-16,4.711180311969473e-16,-1.223170915321097e-15,-4.873210599702464e-14,-4.340616933132214e-13,-2.010365381517566e-12,1.4119331789376328e-11,3.40052000377045e-10,2.7383853387728755e-9,-2.837690322273231e-11,-2.9149223858502246e-7,9.917943974618694e-6,4.286021430239273e-5,9.937453867579095e-5,0.00017943415269213814,0.00028303222858035745,0.0004101873091516384,0.0005602724199436554,0.0007210303477699404,0.0008814618877933869,0.0010418883438604008,0.0012023170624122555,0.0013627460812824378,0.0015231751666379414,0.0016836048160756671
-3.614007241618348e-20,-1.1648124230028399e-5,-4.700026556499055e-5,-0.00010585733615102704,-0.00018825024115287265,-0.00029418025301462754,-0.0004236607718918033,-0.000575859645192192,-0.0007387253255600793,-0.0009013029904111168,-0.0010638755343733717,-0.0012264505840000846,-0.0013890275210823354,-0.001551599902476898,-0.0017137386852163021,-0.0018748210062133712,-0.0020352029311945185,-0.002195527052938628,-0.0023557809367832547,-0.0025159475900262728,-0.0026760170593972178,-0.002836187709493704,-0.0029916501222890337,-0.0031366083584876566,-0.0032707924334699702,-0.0033941964509817315,-0.0035068171543797115,-0.003608666120849721,-0.0037000043771596804
-3.614007241618348e-20,3.343551468091875e-13,4.0954799162998094e-12,2.5713325672162828e-11,1.0899774136558509e-10,5.634501692180748e-10,3.941358611250991e-9,-4.4676186737560163e-7,-6.697606430233486e-6,-2.393757444520532e-5,-5.200433461849336e-5,-9.089405335176524e-5,-0.00014060586239284434,-0.00020114129449417246,-0.0002726705397602149,-0.0003496870600065631,-0.00042713477421577376,-0.0005045663493278137,-0.0005819970944604904,-0.0006594279187707729,-0.0007368589875716915,-0.000814306601503969,-0.0008919093703207967,-0.0009695066382920044,-0.0010470912399490856,-0.0011246562165791076,-0.001202194608053127,-0.0012796994927604859,-0.0013571646401027337
