x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
0.000400000000000003,0.0004000000000000029,0.0004,0.00039999999999999693,0.0003999999999999999,0.0004000000000000031,0.00039999999999999693,0.0003999999999999999,0.0004,0.0004000000000000031,0.0004,0.0003999999999999999,0.00039999999999999715,0.000400000000000003,0.0004000000000000031,0.0004,0.0004000000000000029,0.00040000000000000013,0.0004000000000000029,0.0003999999999999999,0.00039999999999999704,0.00039999999999999715,0.00039999999999999693,0.00039999999999999693,0.000400000000000003,0.000400000000000003,0.0004000000000000031,0.00039999999999999693,0.0004,0.00039999999999999693,0.0004000000000000029,0.0004000000000000031,0.0004000000000000029,0.0004000000000000029,0.0004000000000000029,0.0004000000000000029,0.0004000000000000031,0.0004000000000000029,0.000400000000000003,0.0004000000000000031,0.0004000000000000031,0.00040000000000000013,0.0003999999999999999,0.000400000000000003,0.0004000000000000029,0.0003999999999999999,0.000400000000000003,0.000400000000000003,0.00039999999999999693,0.00039999999999999704,0.000400000000000003,0.00039999999999999704,0.0004000000000000031,0.0004000000000000031,0.00039999999999999715,0.0004000000000000031,0.0003999999999999999,0.0003999999999999999,0.00039999999999999693,0.0004000000000000029,0.00040000000000000013,0.00040000000000000013,0.00040000000000000013,0.0004000000000000031,0.00039999999999999715,0.0004000000000000031,0.00040000000000000013,0.0003999999999999999,0.0004000000000000031,0.00039999999999999715,0.0004000000000000031,0.00039999999999999704,0.000400000000000003,0.00039999999999999715,0.0003999999999999999,0.00039999999999999715,0.000400000000000003,0.00039999999999999704,0.000400000000000003,0.00039999999999999693,0.000400000000000003,0.00039999999999999704,0.00039999999999999704,0.000400000000000003,0.000400000000000003,0.00039999999999999715,0.000400000000000003,0.00039999999999999715,0.00040000000000000013,0.0004000000000000031,0.00040000000000000013,0.0004,0.000400000000000003,0.0004000000000000029,0.000400000000000003,0.0004,0.0004,0.00039999999999999693,0.0004000000000000029,0.0004000000000000029
0.0003977793599183552,0.00039748178760988875,0.00039998726777046414,0.000402032105899186,0.0003997333450877149,0.00039795453009489013,0.00040203144515489614,0.0003997090576344533,0.0004000127311783908,0.0003979556014611346,0.0004000000315830442,0.0003997197139183363,0.0004025402449979363,0.00039775333795794124,0.0003979685248750652,0.00040001386942727454,0.00039746794313028875,0.00040026665766676006,0.0003974829129381064,0.00039971909999876235,0.00040223352997078546,0.0004025181630220791,0.0004020308478260759,0.0004020449834503051,0.0003977533379629848,0.00039777978365001463,0.0003979549873556657,0.00040203205340385136,0.00040000066189883025,0.0004020443496527445,0.000397467919532004,0.00039796789386540497,0.00039746797222514277,0.000397458728738898,0.00039746853965763623,0.00039748178532341474,0.00039797817656710144,0.00039748289343684604,0.0003977797538004819,0.00039797820291843027,0.00039795565272628,0.0004002908933941066,0.0003997184980726715,0.00039775336604455197,0.00039745868213934756,0.0003997197149733026,0.00039777867358625665,0.00039777935841147185,0.0004020454715560488,0.00040223473810466713,0.0003977533380743008,0.00040223473789909573,0.0003979685556172413,0.00039795495919096467,0.00040253143224235175,0.0003979786454911031,0.0003997197441740231,0.00039971974694195386,0.00040202135541159904,0.0003974591801137001,0.00040026660520187086,0.0004002815228503422,0.00040028981493295387,0.00039797814576026004,0.0004025408784138682,0.0003979556313502659,0.00040028146992979446,0.00039971910139730325,0.0003979679150836332,0.0004025320568206787,0.0003979678929349547,0.0004022472855614389,0.00039775226117504353,0.0004025314581423389,0.0003997101673386601,0.00040254131922723175,0.000397779753712864,0.0004022335328372618,0.0003977793609286325,0.0004020321061343339,0.0003977652311491839,0.0004022347688503185,0.00040224771148378893,0.0003977522908533449,0.0003977652070260449,0.0004025402473439866,0.00039776589548837357,0.0004025408482474593,0.0004002802835433537,0.00039795498815557473,0.00040026771703043963,0.00039998658911901287,0.00039775336597378094,0.00039745867762325043,0.0003977533355520076,0.0004000006605169904,0.0004000138923919634,0.00040204501320527993,0.0003974828933772585,0.00039745912257352535
0.00038627241141045757,0.00038535532707837674,0.00039996063399762684,0.0004131435109771599,0.00039917575407530555,0.00038681518745561894,0.0004131414716644247,0.0003991006586629618,0.00040003936275253155,0.00038681849708409105,0.0004000000976507052,0.0003991336061557896,0.0004147127985760418,0.0003861919830147321,0.0003868584373989256,0.00040004288203362136,0.00038531253197787366,0.00040082425607539747,0.00038535880704331556,0.00039913170806794406,0.00041376741190413574,0.00041464452025469353,0.0004131396246104108,0.0004131833098891193,0.0003861919830302821,0.00038627372120015344,0.0003868166003254494,0.00041314334866788134,0.0004000020464842125,0.00041318135189990254,0.0003853124590043532,0.0003868564881422559,0.00038531262194307583,0.00038528402416151367,0.00038531437652579594,0.00038535532000712674,0.0003868882429498326,0.00038535874673513865,0.00038627362893764027,0.0003868883243591797,0.0003868186554491199,0.0004008991900827823,0.00039912984698875113,0.00038619206982168456,0.00038528388307844483,0.0003991336094826636,0.0003862702901361279,0.0003862724067528402,0.00041318481831480343,0.00041377114599203444,0.0003861919833743985,0.00041377114527215445,0.00038685853237062145,0.00038681651292077904,0.0004146855365803279,0.0003868896917146153,0.00039913369976831727,0.0003991337083266016,0.00041311031107337583,0.00038528542283423526,0.00040082409386109894,0.00040087021771676454,0.00040089585546424476,0.00038688814777467113,0.00041471475814353943,0.0003868185894161581,0.00040087005407779135,0.00039913171239197803,0.0003868565549074621,0.0004146874678704554,0.00038685648526785735,0.0004138099441741454,0.0003861886550103351,0.0004146856160380346,0.00039910408972188433,0.00041471612114704826,0.0003862736276175927,0.00041376742108381555,0.0003862724145331323,0.0004131435118569245,0.0003862287589781528,0.00041377124102010525,0.00041381126048796533,0.00038618874673592275,0.00038622868441619545,0.0004147128066816909,0.00038623081221203325,0.0004147146648633518,0.0004008663859300286,0.0003868166024040448,0.00040082753069703263,0.0003999585357507881,0.00038619206960273334,0.0003852838671050236,0.00038619197556031523,0.00040000204221179075,0.00040004295303668535,0.00041318340180756966,0.0003853587465569658,0.0003852852449097675
0.0003637162635987938,0.00036202365775003304,0.0003999269551872095,0.00043519611435029204,0.0003984714495628561,0.0003647272783341188,0.0004351923375487398,0.0003983320942047866,0.0004000730387828389,0.0003647334130398922,0.0004000001811956123,0.0003983932321079244,0.0004381027565220158,0.0003635670922319985,0.00036480749675613024,0.000400079568910851,0.00036194428283970354,0.00040152857211146466,0.0003620301161795211,0.00039838971003142723,0.00043635754996433813,0.00043797605891437666,0.00043518891056825527,0.00043526993659232096,0.00036356709226077164,0.0003637186932114072,0.00036472989767937663,0.00043519581324307963,0.0004000037973128278,0.0004352663070411193,0.0003619441474133921,0.00036480388375036485,0.0003619444497892781,0.00036189134063758897,0.00036194770571958525,0.0003620236446255775,0.00036486271340000604,0.0003620300042499472,0.00036371852208125113,0.00036486286431399616,0.00036473370658061667,0.0004016676253944542,0.00039838625648474336,0.00036356725322678337,0.00036189108406402043,0.0003983932383944574,0.0003637123293422082,0.00036371625495985237,0.0004352727335294324,0.0004363644756190555,0.00036356709289910613,0.0004363644741368215,0.00036480767280370053,0.00036472973497143674,0.00043805213302098894,0.0003648653992986884,0.0003983934059355588,0.00039839342181719964,0.0004351346058682192,0.0003618939412176521,0.00040152827109722476,0.00040161386361155596,0.0004016614371930429,0.0003648625369644933,0.0004381063946253039,0.00036473358418513625,0.00040161355992602454,0.00039838971805524707,0.0003648040096299616,0.00043805571687874123,0.0003648038784221887,0.00043643648222260674,0.0003635609200073855,0.0004380522793796178,0.0003983384610907497,0.0004381089237769122,0.0003637185178070043,0.00043635756754692304,0.0003637162693907546,0.0004351961162480935,0.0003636353481287086,0.00043636465186770555,0.000436438923276426,0.0003635610901221076,0.00036363520983327067,0.000438102773044043,0.0003636391560137,0.00043810622152316755,0.0004016067530913062,0.00036472990084872705,0.0004015346473236168,0.0003999230618877996,0.00036356725282032785,0.0003618910509286708,0.00036356707837477723,0.00040000378938522717,0.00040007970065903694,0.00043527010697128754,0.0003620300039298742,0.000361893611040948
0.0003293567247874846,0.0003267222777401028,0.00039988533851295557,0.0004689230993588588,0.00039760396767439337,0.00033095652955965414,0.00046891717512384415,0.00039738513660533473,0.00040011465202185944,0.00033096615904551436,0.00040000028443251125,0.00039748113309201244,0.00047347634119005377,0.00032912248460216156,0.0003310825681665176,0.0004001249026183344,0.0003265976525622661,0.0004023960697186249,0.00032673242680611957,0.0003974756026904561,0.00047075906899613114,0.0004732772770103101,0.00046891179164280944,0.000469039099344274,0.0003291224846472633,0.0003293605406281725,0.00033096064134175275,0.0004689226264195181,0.0004000059608017445,0.0004690334015781594,0.0003265974397535186,0.00033107689734478574,0.0003265979148922461,0.00032651437569735595,0.0003266030306759097,0.0003267222571145498,0.00033116915659399285,0.0003267322509098822,0.0003293602718897825,0.00033116939350121195,0.0003309666198030157,0.00040261442341758146,0.00039747017965608507,0.0003291227373990474,0.0003265139787130137,0.00039748114309724134,0.0003293505472286083,0.00032935671122130954,0.00046904349043924384,0.0004707699442092828,0.00032912248564973196,0.00047076994170816317,0.0003310828445145738,0.00033096038512339286,0.0004733967159213347,0.0003311733735054831,0.0003974814061828212,0.0003974814311216409,0.0004688266346040439,0.0003265184677193545,0.00040239559704772934,0.00040253000895600256,0.00040260470597421977,0.0003311688796161997,0.00047348205999016567,0.00033096642768716143,0.0004025295320574928,0.00039747561528983086,0.0003310770974418782,0.000473402346995206,0.0003310768889809996,0.0004708831285787547,0.0003291127928848472,0.0004733969446128286,0.0003973951343038117,0.0004734860336069777,0.0003293602630228111,0.00047075909726319084,0.0003293567338829398,0.00046892310265276796,0.0003292297790280758,0.00047077022096587425,0.00047088696104372236,0.00032911305999575583,0.00032922956185970606,0.000473476368894926,0.0003292357578648117,0.00047348178799304705,0.0004025188435310828,0.0003309606455103669,0.00040240560777604335,0.00039987922711941384,0.000329122736760376,0.0003265139225323684,0.0003291224628055753,0.00040000594835746346,0.0004001251094285309,0.00046903936678022797,0.00032673225041937983,0.00032651794891342875
0.0002830440463077952,0.00027925591276779137,0.0003998331117370348,0.0005144229446522894,0.0003965224924494197,0.0002854013691940325,0.0005144143138655774,0.0003962037341115947,0.0004001668744867994,0.0002854154049940743,0.0004000004139901117,0.0003963435449597342,0.0005210337490004759,0.0002827026662584364,0.00028558531497119283,0.00040018179404708947,0.0002790743262969969,0.00040347756506080214,0.000279270716331589,0.0003963354896536259,0.0005171244925544875,0.0005207434377835541,0.0005144064625921576,0.0005145922606109348,0.00028270266632409553,0.00028304960858872266,0.0002854073621572387,0.0005144222550402024,0.00040000867587668636,0.0005145839545825279,0.0002790740158959982,0.00028557705026231446,0.0002790747089126725,0.00027895270423510356,0.00027908216977260726,0.00027925588268206075,0.00028571134887193803,0.0002792704597621837,0.00028304921691056997,0.00028571169420512244,0.00028541607658185645,0.00040379562531530787,0.000396327590349644,0.0002827030346772142,0.00027895213073583086,0.00039634355965448965,0.0002830350439366071,0.00028304402653587174,0.0005145986611831538,0.0005171403420923657,0.00028270266778518687,0.0005171403382914769,0.00028558571777865496,0.0002854069879659375,0.000520917460614673,0.00028571749679228857,0.0003963439428652521,0.0003963439791914568,0.0005142825150274753,0.0002789586772478897,0.00040347687657213963,0.0004036726844079974,0.00040378147064172283,0.00028571094511755117,0.0005210420924256857,0.00028541579656376397,0.000403671989730636,0.0003963355080056944,0.00028557734415588393,0.0005209256730574567,0.0002855770380711972,0.0005173055151146831,0.00028268854193962096,0.0005209177930271,0.00039621829670687716,0.0005210478872326347,0.00028304920205426417,0.0005171245343410364,0.00028304405956394875,0.0005144229497340963,0.00028285925456013035,0.000517140745430676,0.000517311099456645,0.0002826889312059919,0.0002828589380532015,0.0005210337909652134,0.0002828679670303123,0.0005210416957095661,0.00040365642086649526,0.00028540736751475507,0.0004034914566725221,0.0003998242167795621,0.00028270303374603687,0.0002789520451222375,0.00028270263445902624,0.0004000086577641883,0.00040018209505558006,0.0005145926504137324,0.00027927045905785366,0.0002789579205605633
0.0002248826584899848,0.00021965611177455008,0.0003997654434132441,0.0005715003302437074,0.00039514253213509794,0.00022825144789162064,0.0005714881603070079,0.00039469379332794554,0.0004002345372249856,0.00022827124511062176,0.0004000005818535478,0.00039489056268351166,0.0005807523228022741,0.00022440174028091808,0.00022851131747049294,0.00040025550611528577,0.000219400351346168,0.00040485755026372863,0.00021967698768922815,0.0003948792234211329,0.0005753543827482319,0.0005803429723825045,0.0005714770830776613,0.0005717395689021971,0.00022440174037338504,0.0002248904958694798,0.00022825989934437122,0.0005714993574798729,0.00040001219372438874,0.0005717278515841236,0.0002193999136135285,0.00022849966246459098,0.00021940089090200432,0.00021922857039833674,0.00021941141089767732,0.00021965606934764038,0.00022868873775897205,0.0002196766258731214,0.00022488994408199775,0.00022868922483739804,0.00022827219237248381,0.000405305305065831,0.00039486810308518957,0.0002244022593054561,0.00021922776407872976,0.0003948905834269876,0.00022486997817681458,0.0002248826306364277,0.0005717485954749667,0.0005753767109407991,0.00022440174243179738,0.0005753767055155092,0.00022851188560694637,0.00022825937124340076,0.0005805880678622982,0.00022869741101312063,0.0003948911228806947,0.0003948911740180883,0.0005713026056579731,0.00021923699465956043,0.0004048565810665175,0.00040513228370846254,0.0004052853791864202,0.00022868816826177547,0.0005807640907296021,0.00022827179741990327,0.0004051313057821836,0.00039487924925567,0.00022850007793638537,0.000580599647743444,0.00022849964526974338,0.0005756097869409212,0.00022438184242894272,0.000580588536134333,0.00039471429330450303,0.0005807722612599091,0.00022488992227456348,0.0005753544418841876,0.00022488267716454222,0.0005715003375303368,0.00022462272085326904,0.0005753772791336078,0.0005756176523990417,0.0002243823907970038,0.00022462227496892467,0.0005807523826642062,0.0002246349928561377,0.0005807635312776345,0.00040510938915109217,0.00022825990659614838,0.0004048771050790295,0.000399752941920621,0.00022440225799345476,0.00021922764173530233,0.00022440169546724932,0.0004000121682677357,0.00040025592917155526,0.0005717401186972797,0.000219676624884742,0.00021923592758363148
0.00015498322347529142,0.0001479669717105133,0.0003996753986076401,0.0006399285782362424,0.00039337175021586783,0.00015972517642312865,0.0006399116379719482,0.00039274868373303205,0.00040032457459788,0.00015975273736906683,0.0004000008052274665,0.000393021767968099,0.0006526005221128249,0.00015431606295652508,0.00016008763295871794,0.0004003535930217187,0.00014761203020330582,0.0004066283623975566,0.00014799597724291067,0.00039300602475990756,0.0006453449999244826,0.0006520317558221576,0.000639896217073925,0.0006402623203245126,0.00015431606308485601,0.00015499409746069624,0.0001597369388868804,0.0006399272243218028,0.00040001687492343204,0.000640246005057754,0.00014761142196375508,0.00016007141181148172,0.00014761277992246042,0.00014737293173223303,0.00014762739610298413,0.00014796691276330914,0.0001603339890888726,0.00014799547452573982,0.00015499333202329566,0.00016033466706556602,0.00015975405613824305,0.0004072500642918966,0.00039299058423801497,0.00015431678306304045,0.00014737180777568633,0.00039302179669762813,0.00015496563630310343,0.0001549831848381852,0.0006402748830823895,0.0006453759755153954,0.00015431606594064584,0.0006453759680803163,0.0001600884238143249,0.0001597362041953938,0.0006523718796074027,0.0001603460646115588,0.00039302254568774275,0.00039302261668821317,0.0006396539585951998,0.00014738463278668104,0.0004066270167329313,0.00040700995278193034,0.00040722239926955746,0.00016033319636837883,0.0006526168754618139,0.00015975350629890577,0.0004070085950109287,0.00039300606062948076,0.00016007198859271433,0.0006523879685317554,0.00016007138787615656,0.0006456999319489393,0.0001542884571242576,0.000652372531035563,0.00039277714601204384,0.0006526282274343877,0.0001549933029023722,0.0006453450816190597,0.00015498324937974703,0.0006399285881814741,0.0001546232362470489,0.0006453767637349644,0.0006457108420331257,0.00015428921789402867,0.00015462261768691446,0.000652600604301492,0.0001546402585552723,0.0006526160980464201,0.00040697816523008076,0.00015973694949023427,0.00040665551392549706,0.0003996580980363131,0.0001543167812429979,0.00014737164011943015,0.00015431600080145237,0.00040001683969390723,0.00040035417848075406,0.0006402630857120682,0.0001479954731453204,0.00014738314998603684
7.341532722278377e-5,6.426543433980694e-5,0.00039955544999758326,0.000719547493391696,0.00039118628734677687,7.997375555817424e-5,0.0007195241162784967,0.0003903285751046375,0.0004004445133067997,8.001178986653606e-5,0.0004000011027879574,0.00039070425523487,0.0007365146609193476,7.250039356652e-5,8.047487108255817e-5,0.0004004842541889204,6.37780296883186e-5,0.00040881386142727636,6.430530053713496e-5,0.0003906825845588735,0.0007270339699019783,0.0007357328167994363,0.0007195028418938438,0.0007200089935022927,7.250039374268367e-5,7.343024004774181e-5,7.998998258025835e-5,0.0007195456259319821,0.0004000231108915227,0.0007199864745960382,6.377719359819655e-5,8.045249350052658e-5,6.377906026901084e-5,6.344885921884225e-5,6.379915062919306e-5,6.426535332544744e-5,8.081383440703072e-5,6.430460958799976e-5,7.342919048078383e-5,8.081476968638891e-5,8.001360985895883e-5,0.0004096697009301374,0.00039066132852888014,7.250138131208492e-5,6.34473027290339e-5,0.00039070429453401205,7.339121513406114e-5,7.3415274245548e-5,0.0007200263238256093,0.0007270764503410137,7.250039765960633e-5,0.0007270764404476503,8.04759622641645e-5,7.99889703152868e-5,0.0007361998537319701,8.083049685531177e-5,0.0003907053255537438,0.0003907054232890571,0.0007191695351633447,6.346493222753513e-5,0.00040881200901507654,0.00040933941066013897,0.0004096316205843454,8.08127408162858e-5,0.0007365371412581694,8.00128510522434e-5,0.0004093375416478687,0.0003906826339358809,8.04532843623978e-5,0.0007362219685730727,8.045246047649993e-5,0.0007275215477765614,7.246252938146566e-5,0.0007362007515958997,0.000390367753494233,0.000736552745676283,7.342915430261037e-5,0.000727034080794879,7.341536274159963e-5,0.0007195475064898068,7.292246869956332e-5,0.000727077531276499,0.000727536509364763,7.246357282732533e-5,7.29216204245617e-5,0.0007365147707013584,7.294581062984362e-5,0.0007365360724932328,0.0004092956530612519,7.998999881377185e-5,0.0004088512408867853,0.00039953175670234267,7.250137881640093e-5,6.344707981716194e-5,7.250030837697687e-5,0.0004000230626432483,0.00040048505597814596,0.000720010049734353,6.430460766776366e-5,6.346289372630945e-5
-1.9714383383976145e-5,-3.131730963697426e-5,0.0003993945850664785,0.0008102103108339379,0.0003885680368657349,-1.0869150551962926e-5,0.0008101781912097656,0.0003873917405138208,0.0004006053649593513,-1.081689467123003e-5,0.00040000150186268334,0.0003879065389065426,0.0008323822784900544,-2.0959481811890976e-5,-1.0179594844399891e-5,0.00040065948541542464,-3.19822170553829e-5,0.0004114321549325633,-3.126289969838762e-5,0.0003878768193920649,0.0008203248721735516,0.000831314922869712,0.0008101489791806783,0.0008108454529695672,-2.0959481571823082e-5,-1.9694091562621964e-5,-1.084686287054613e-5,0.0008102077469998058,0.0004000314743684146,0.0008108145100114164,-3.198335836216093e-5,-1.0210327652083388e-5,-3.198081021834638e-5,-3.243205515120656e-5,-3.195338566824667e-5,-3.1317420198223654e-5,-9.715336947678619e-6,-3.12638427079186e-5,-1.969551954214636e-5,-9.714052704632727e-6,-1.0814393967941544e-5,0.0004126058941502626,0.0003878476661340919,-2.0958137219730436e-5,-3.243420155892582e-5,0.0003879065923155763,-1.9747185825313876e-5,-1.971445545897397e-5,0.0008108692544209763,0.000820382684103795,-2.0959476240278144e-5,0.0008203826712146321,-1.0178096076656515e-5,-1.0848250568348122e-5,0.0008319520265330146,-9.692452885283801e-6,0.00038790800628755046,0.0003879081403239617,0.000809692496858617,-3.241013393425076e-5,0.00041142961433413667,0.00041215334753743623,0.00041255367461610166,-9.71683856995886e-6,0.0008324129648021968,-1.0815436580266632e-5,0.00041215078434411864,0.00038787688711103865,-1.0209250819122318e-5,0.0008319822146824231,-1.0210373009644357e-5,0.0008209893505945967,-2.1011022176524972e-5,0.0008319532566956002,0.00038744546705138405,0.0008324342676452497,-1.9695561654655205e-5,0.0008203250209185447,-1.971433506117536e-5,0.0008102103276389056,-2.038415512753373e-5,0.0008203841550963413,0.0008210097137418115,-2.1009601869039743e-5,-2.0385309489576587e-5,0.0008323824223151416,-2.035239101729489e-5,0.0008324115056536582,0.0004120933358221789,-1.084683752294337e-5,0.0004114834275015212,0.0003993623185889145,-2.0958140615545315e-5,-3.2434491592396694e-5,-2.095959765322018e-5,0.0004000314086598064,0.00040066057731869004,0.0008108469041654461,-3.1263845371950734e-5,-3.241291703954722e-5
