x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
0.00039999999856372265,0.0004000000014546512,0.0004000000095076214,0.00040000019584985203,0.00040000409700471543,0.0004000858562721753,0.0004017988228528104,0.00043699936192631106,-0.0009210146750776905,-0.005200583605579277,0.006957246495829608
0.00039999999840500207,0.00040000000172766377,0.00040000001283381254,0.000400000265166202,0.00040000554877332294,0.0004001162795982034,0.0004024358513341851,0.00044896301477739033,-0.0012908309426041646,-0.005628847797327538,0.007671003708931704
0.00039999999824010744,0.0004000000020640617,0.00040000001735896406,0.00040000035958704874,0.0004000075265872792,0.00040015772684666483,0.0004033033041605359,0.00045732043109901753,-0.0017038992796611205,-0.006056737563938823,0.008416643039672296
0.00039999999806999395,0.000400000002483198,0.00040000002348865966,0.0004000004876118127,0.00040001020856049566,0.000400213930597191,0.0004044789867217912,0.00044412507093002777,-0.002132957998775155,-0.006484350150594031,0.009170201509010113
0.0003999999978959043,0.000400000003010266,0.0004000000317508683,0.00040000066030461694,0.000400013826552856,0.00040028974961628833,0.0004060642044028146,0.0003835926060094097,-0.0025642118357908925,-0.006911758574132594,0.009924175429783483
0.00039999999771975924,0.0004000000036842228,0.00040000004296199466,0.00040000089477404947,0.00040001873909227683,0.0004003926966071655,0.00040821572361727745,0.000276773449529955,-0.0029932300431607627,-0.007339022400637637,0.010676580156751658
0.000399999997544161,0.0004000000045578764,0.0004000000582286839,0.00040000121421097457,0.0004000254321675167,0.0004005329533629436,0.0004111463396441328,0.00012474361110102343,-0.00342015988342817,-0.007766180147394848,0.011427293115612809
0.00039999999737205046,0.0004000000056909289,0.00040000007880204347,0.0004000016448336141,0.00040003445520950525,0.0004007220282645636,0.0004150953084150406,-7.147957255089309e-5,-0.003845239676005515,-0.008193257455729972,0.012176466048023627
0.0003999999972080579,0.00040000000717740474,0.00040000010665241153,0.00040000222793238444,0.00040004667350482313,0.00040097803935265814,0.0004204276210853028,-0.0003110534631999697,-0.004268934438791719,-0.008620277219363735,0.012924472493461844
0.0003999999970589065,0.00040000000915388665,0.00040000014464193197,0.00040000302348638673,0.00040006334398717407,0.00040132728429185263,0.0004276300355277487,-0.000593821117875745,-0.004691612958856627,-0.009047255044567765,0.013671626778608293
0.000399999996932043,0.0004000000117716834,0.00040000019594130536,0.0004000040979408308,0.00040008585910052255,0.0004017988710275086,0.0004370005501246688,-0.0009199511997513181,-0.0051135226976081445,-0.009474200804079297,0.014418144730692034
0.00039999999683849803,0.0004000000152549716,0.0004000002652481688,0.0004000055497394133,0.0004001162818641696,0.00040243588650609605,0.0004489640576120009,-0.001289666708694656,-0.0055348831051008135,-0.009901123218109374,0.01516421700641915
0.0003999999967949313,0.00040000001994239893,0.0004000003596588593,0.0004000075275929847,0.0004001577287123409,0.00040330332966218024,0.00045732142633628865,-0.0017026345937308687,-0.005955853649652304,-0.010328028721100564,0.015909980085480484
0.0003999999968212935,0.00040000002623956805,0.0004000004876727083,0.0004000102096135709,0.00040021393218521683,0.00040447900506208765,0.0004441260883718592,-0.0021315935095523888,-0.006376535316182134,-0.010754921480621073,0.016655518487350085
0.0003999999969435526,0.0004000000346744765,0.00040000066035377114,0.00040001382765960655,0.0004002897510189969,0.00040606421746012465,0.0003835936976141091,-0.0025627471277144417,-0.0067970040032701235,-0.011181804704646808,0.017400894182511294
0.00039999999720185956,0.0004000000460635786,0.0004000008948105807,0.0004000187402577968,0.00040039269789158465,0.0004082157327469504,0.00027677465840324526,-0.002991664420797725,-0.007217321707196352,-0.011608681077965097,0.018146156448113886
0.0003999999976506341,0.00040000006151359166,0.0004000012142339664,0.000400025433396097,0.0004005329545793483,0.0004111463458596591,0.00012474497243526012,-0.003418492915388894,-0.007637528576167813,-0.012035552382550583,0.01889133627483112
0.00039999999835139646,0.00040000008227570846,0.00040000164484212857,0.00040003445650489347,0.00040072202945192056,0.00041509531250223783,-7.147803094192002e-5,-0.0038434710638398113,-0.008057651363640811,-0.012462419823197202,0.019636453948140488
0.00039999999940102857,0.00040000011032040523,0.0004000022279254671,0.00040004667487027515,0.0004009780405397257,0.00042042762362840523,-0.00031105172203184725,-0.0042670639870216655,-0.008477713977312215,-0.012889284489054032,0.02038152733274352
0.000400000000940255,0.0004000001485100325,0.00040000302346307736,0.00040006334542560515,0.00040132728550036097,0.0004276300369762552,-0.000593819164942699,-0.004689640529363149,-0.008897732729069094,-0.01331614713099597,0.021126568456743842
0.0004000000031249663,0.0004000002000155233,0.00040000409790017026,0.0004000858606146305,0.0004017988722747255,0.000437000550843801,-0.0009199490276731459,-0.005111448184833126,-0.009317717942375313,-0.013743008226133268,0.0218715848945953
0.0004000000061861205,0.0004000002695348636,0.00040000554968045045,0.00040011628345645856,0.0004024358878053435,0.0004489640578917095,-0.001289664314463588,-0.005532706430994141,-0.009737678737859334,-0.01416986819665637,0.02261658332564265
0.0004000000104725975,0.0004000003641649235,0.0004000075275147878,0.00040015773038517004,0.0004033033310238728,0.0004573214263961285,-0.0017026319778239258,-0.005953574756183859,-0.01015762184653826,-0.014596727354108776,0.02336156868114986
0.00040000001640224536,0.000400000492405679,0.0004000102095152355,0.00040021393394085,0.0004044790064947636,0.00044412608836703047,-0.0021315906732482354,-0.006374154158588348,-0.010577551628137227,-0.015023585899969218,0.024106544162099116
0.000400000024518993,0.00040000066532202904,0.00040001382754026576,0.00040028975285962367,0.00040606421897088714,0.0003835936976602368,-0.0025627440699686416,-0.0067945205473322326,-0.010997471438368104,-0.015450443988997595,0.024851512239155306
0.00040000003566391645,0.0004000009000238178,0.00040001874011664503,0.0004003926998193312,0.0004082157343417127,0.0002767746585961845,-0.002991661139969199,-0.007214735927844254,-0.011417384085389282,-0.015877301750386687,0.025596474986456418
0.00040000005097709203,0.00040000121970366106,0.0004000254332324134,0.00040053295659629756,0.0004111463475435587,0.00012474497285307174,-0.003418489410433852,-0.007634840454635032,-0.011837291432819778,-0.016304159269640673,0.026341433785327
0.0004000000717474151,0.00040000165058178406,0.0004000344563180544,0.0004007220315601263,0.0004150953142798964,-7.147803023774659e-5,-0.0038434673340165607,-0.00805486088551861,-0.012257194740532712,-0.016731016604462152,0.02708638957166383
0.0004000001000047243,0.000400002233951783,0.0004000466746598107,0.00040097804274121494,0.000420427625503985,-0.0003110517209988643,-0.00426706003182222,-0.00847482113220292,-0.012677095147364372,-0.017157873806930048,0.027831343193060385
0.00040000013869757807,0.00040000302979740755,0.00040006334519126976,0.00040132728779714434,0.0004276300389536024,-0.0005938191635541459,-0.004689636348410055,-0.008894737509387277,-0.013096993438367566,-0.01758473091289039,0.028576295234888662
0.0004000001910923965,0.00040000410456903244,0.0004000858603564279,0.0004017988746688056,0.0004370005529265489,-0.000919949025912879,-0.00511144377782306,-0.009314620342334866,-0.013516890112342299,-0.01801158794510231,0.02932124606939649
0.0004000002620286205,0.0004000055567180208,0.00040011628317476196,0.00040243589029872014,0.00044896406008324306,-0.001289664312325112,-0.005532701797686684,-0.009734478753272637,-0.013936785610656342,-0.018438444923695937,0.030066196026135604
0.00040000035881677774,0.00040000753496682466,0.0004001577300809112,0.00040330333361855307,0.00045732142869997256,-0.0017026319753081578,-0.005953569896384374,-0.010154319474399114,-0.014356680258994333,-0.018865301863520867,0.03081114534835641
0.00040000049021272113,0.00040001021744138045,0.0004002139336156299,0.00040447900919277167,0.00044412609078725107,-0.002131590670358338,-0.006374149072132654,-0.010574146866202849,-0.014776574267977648,-0.0192921587741805,0.0315560941933707
0.00040000066761442,0.00040001383601824173,0.0004002897525159146,0.00040606422177427427,0.0003835937001997424,-0.0025627440667040707,-0.006794515234080203,-0.01099396428498089,-0.015196467799388474,-0.01971901566305142,0.032301042681995844
0.00040000090864672244,0.000400018749252148,0.00040039269946095277,0.00040821573725258024,0.00027677466125745247,-0.0029916611363287643,-0.007214730387676797,-0.011413774539378885,-0.015616360988282318,-0.020145872536293134,0.03304599091506825
0.0004000012372003049,0.0004000254431690736,0.00040053295622889543,0.0004111463505640853,0.0001247449756383204,-0.0034184894064175596,-0.007634834687447603,-0.011833579493337187,-0.016036253924044265,-0.020572729397982777,0.03379093895930575
0.0004000016802845572,0.00040003446724239854,0.00040072203119140986,0.00041509531741235593,-7.147802732655864e-5,-0.0038434673296250327,-0.008054854891216734,-0.01225338040694514,-0.016456146666996276,-0.020999586250872483,0.034535886859723926
0.0004000022804358827,0.000400046686825936,0.00040097804238214225,0.0004204276287508165,-0.00031105171796017684,-0.004267060027056703,-0.008474814910701699,-0.012673178419233919,-0.01687603927158218,-0.021426443097446558,0.03528083465694364
0.00040000309944330815,0.0004000633589514489,0.00040132728746338647,0.0004276300423175331,-0.0005938191603868572,-0.004689636343272194,-0.008894731060608695,-0.013092974315390046,-0.017295931775276198,-0.02185329993941559,0.03602578237891898
0.00040000420575707655,0.0004000858761717066,0.00040179887438124707,0.0004370005564106694,-0.000919949022616242,-0.005111443772314556,-0.009314613666205137,-0.013512768594297864,-0.017715824201870945,-0.022280156777865143,0.03677073004339558
0.0004000057007914798,0.00040011630166735673,0.0004024358900859557,0.00044896406369121847,-0.0012896643088986981,-0.005532701791809305,-0.009734471849721956,-0.013932561697399714,-0.01813571657241105,-0.022707013613756086,0.037515677666068906
0.0004000077377447739,0.0004001577521165317,0.0004033033335207916,0.00045732143243684334,-0.0017026319717520814,-0.005953569890139996,-0.010154312343360861,-0.01435235395043509,-0.0185556089024209,-0.02313387044779713,0.03826062525851647
0.0004000105001035563,0.0004002139603516372,0.000404479009264099,0.00044412609466002654,-0.002131590666672306,-0.006374149065523077,-0.010574139507612396,-0.014772145564060412,-0.01897550120194005,-0.02356072728044675,0.03900557282822537
0.0004000142267226196,0.0004002897854893389,0.0004060642220868423,0.00038359370421624266,-0.002562744062886047,-0.006794515227107416,-0.010993956698775566,-0.015191936700084977,-0.01939539347868055,-0.023987584112056867,0.039750520380946675
0.00040001928694722487,0.0004003927407959041,0.0004082157379066355,0.00027677466542891794,-0.0029916611323758478,-0.007214730380342671,-0.011413766725497411,-0.015611727493586173,-0.01981528573908137,-0.024414440942921195,0.04049546792148196
0.00040002618142998957,0.0004005330088451591,0.00041114635169902573,0.000124744979981095,-0.003418489402326961,-0.007634834679754183,-0.011833571451719777,-0.01603151803396381,-0.020235177987405317,-0.0248412977732345,0.041240415453010514
0.00040003547618031065,0.0004007220989080923,0.0004150953192137791,-7.14780227903443e-5,-0.0038434673253935504,-0.00805485488316568,-0.012253372137532567,-0.016451308381548988,-0.020655070226529102,-0.02526815460312764,0.04198536297767721
0.00040004806259417964,0.0004009781304340569,0.0004204276314824494,-0.00031105171320001073,-0.004267060022681131,-0.008474814902294802,-0.012673169921968132,-0.016871098590794057,-0.021074962459050085,-0.025695011432719326,0.0427303104974193
0.00040006523553277954,0.00040132740313943046,0.0004276300463771914,-0.0005938191553622944,-0.004689636338749139,-0.008894731051847724,-0.013092965590213905,-0.017290888699178622,-0.021494854686756437,-0.026121868262091383,0.043475258013570627
0.0004000884294567588,0.0004017990272425694,0.00043700056236952437,-0.0009199490172786056,-0.005111443767640518,-0.009314613657092127,-0.01351275964115538,-0.017710678730499075,-0.021914746910783777,-0.026548725091295976,0.04422020552697853
0.00040011976963687815,0.0004024360930545107,0.0004489640724122381,-0.0012896643031908004,-0.005532701786980101,-0.009734471840258515,-0.013932552516235203,-0.018130468705801987,-0.022334639132135792,-0.026975581920378296,0.04496515303839088
0.0004001624665463995,0.00040330360458090914,0.0004573214452509742,-0.0017026319656083717,-0.0059535698851508395,-0.010154312333548673,-0.014352344541193949,-0.01855025864061365,-0.02275453135155381,-0.027402438749372697,0.045710100548361145
0.00040022036535687037,0.0004044793724492957,0.000444126113458626,-0.0021315906600035176,-0.0063741490603684125,-0.010574139497453065,-0.014772135926688674,-0.018970048544974135,-0.02317442356951682,-0.02782929557830086,0.04645504805724643
0.0004002984714208576,0.0004060647093056482,0.0003835937317450042,-0.002562744055558661,-0.006794515221780486,-0.010993956688270587,-0.015191926834529525,-0.019389838426596,-0.023594315786393052,-0.02825615240717985,0.04719999556532159
0.00040040452411930745,0.00040821639331387966,0.000276774706128483,-0.0029916611242115894,-0.007214730374835035,-0.011413766714648171,-0.015611717399794741,-0.01980962829191809,-0.024014208002489535,-0.02868300923602335,0.04794494307281527
0.000400549012469333,0.0004111472365129281,0.00012474504066753352,-0.0034184893931028795,-0.007634834674055122,-0.011833571440527492,-0.0160315077118849,-0.02022941814520261,-0.024434100218009618,-0.02910986606484056,0.04868989057987909
0.0004007437920936734,0.00041509651478699314,-7.147793269592431e-5,-0.003843467314836294,-0.00805485487726196,-0.012253372125998507,-0.016451297831132174,-0.02064920798932613,-0.02485399243309069,-0.029536722893637884,0.04943483808661562
0.0004010075276497741,0.0004204292532095578,-0.00031105158043891683,-0.00426706001043643,-0.00847481489616876,-0.012673169910093042,-0.016871087811989517,-0.02106899782688481,-0.025273884647856407,-0.02996357972242066,0.050179785593116755
0.0004013673098623266,0.00042763226806627534,-0.0005938189621334563,-0.0046896363243415515,-0.008894731045475425,-0.013092965577997993,-0.017290877691937295,-0.021488787659665592,-0.02569377686239211,-0.03039043655119276,0.05092473309944618
0.0004018531239156805,0.00043700363334678885,-0.000919948741998567,-0.005111443750458129,-0.009314613650443076,-0.013512759628598658,-0.017710667494772854,-0.0219085774888032,-0.026113669076752354,-0.03081729337995709,0.05166968060564495
0.0004025093541538537,0.000448968369135807,-0.001289663920423781,-0.005532701766205661,-0.00973447183329233,-0.013932552503337402,-0.01813045724154409,-0.02232836731530066,-0.026533561290984973,-0.03124415020871572,0.05241462811174867
0.00040340295352325224,0.00045732754838747496,-0.0017026314460303587,-0.005953569859652691,-0.010154312326209605,-0.014352344527953712,-0.01855024694777794,-0.02274815713989747,-0.0269534535051253,-0.031671007037470285,0.053159575617783665
0.0004046140612091189,0.00044413484886384564,-0.0021315899639242166,-0.006374149028636263,-0.010574139489667527,-0.014772135913104162,-0.018970036623515946,-0.023167946963071995,-0.0273733457191967,-0.03209786386622225,0.05390452312376786
0.00040624702110674644,0.0003836062992951714,-0.002562743124693619,-0.006794515181808788,-0.010993956679940887,-0.015191926820597149,-0.019389826276470946,-0.023587736785190366,-0.027793237933216048,-0.03252472069497175,0.05464947062971309
0.0004084633258917077,0.00027679304849130565,-0.002991659880894625,-0.007214730323851351,-0.011413766705640288,-0.015611717385509488,-0.0198096159130834,-0.024007526606558704,-0.02821313014719839,-0.03295157752371987,0.05539441813563106
0.0004114823627424611,0.0001247721437052081,-0.003418487739924686,-0.007634834608245982,-0.011833571430657773,-0.016031507697239367,-0.020229405537616593,-0.024427316427378967,-0.02863302236115342,-0.03337843435246704,0.05613936564152893
0.00041555117792189174,-7.143793725309711e-5,-0.0038434651322165614,-0.008054854791636182,-0.012253372115026792,-0.016451297816115748,-0.02064919515294742,-0.024847106247786445,-0.029052914575086953,-0.03380529118121272,0.056884313147410236
0.00042104796739525204,-0.00031099287011319407,-0.004267057143308208,-0.008474814783880524,-0.012673169897691076,-0.01687108779658777,-0.02106898476167373,-0.025266896067903964,-0.02947280678900546,-0.03423214800995783,0.05762926065328042
0.00042848228287868586,-0.000593733709842296,-0.004689632564466288,-0.00889473089698329,-0.013092965563708838,-0.017290877676129416,-0.02148877436558327,-0.025686685887814895,-0.029892699002912682,-0.034659004838702184,0.05837420815914192
0.0004381817648410388,-0.0009198274508571563,-0.005111438829497719,-0.009314613453217957,-0.013512759611822923,-0.01771066747853122,-0.021908563965811666,-0.02610647570757248,-0.03031259121681169,-0.03508586166744637,0.0591191556649975
0.0004506215116090522,-0.0012894953952187673,-0.005532695325524572,-0.009734471570375209,-0.013932552483264372,-0.01813045722483091,-0.02232835356336272,-0.026526265527222842,-0.030732483430704616,-0.035512718496190386,0.05986410317084861
0.0004596838319366768,-0.001702402783170854,-0.0059535614022791835,-0.010154311973936344,-0.014352344503452906,-0.01855024693054011,-0.02274814315897673,-0.026946055346799593,-0.031152375644593205,-0.035939575324934324,0.06060905067669659
0.00044752015459899476,-0.002131283686038465,-0.006374137890437823,-0.010574139016318915,-0.014772135882660803,-0.01897003660568182,-0.02316793275313227,-0.027365845166324267,-0.031572267858478775,-0.03636643215367844,0.06135399818254268
0.00038849285515962507,-0.0025623335365362026,-0.006794500479716736,-0.01099395604327518,-0.015191926782194888,-0.019389826257945168,-0.023587722346196084,-0.02778563498581256,-0.03199216007236196,-0.03679328898242263,0.06209894568838714
0.0002839366047847725,-0.002991112640777583,-0.0072147108342330585,-0.011413765847070314,-0.015611717336352247,-0.01980961589373298,-0.02400751193847361,-0.028205424805277105,-0.03241205228624331,-0.037220145811166706,0.06284389319423016
0.00013531037702599943,-0.0034177596337743835,-0.007634808645153579,-0.011833570269419082,-0.016031507633473625,-0.02022940551725804,-0.024427301530165958,-0.028625214624725833,-0.03283194450012333,-0.03764700263991074,0.06358884070007219
-5.596641196369185e-5,-0.0038425030853991796,-0.008054820151829387,-0.012253370545543303,-0.01645129773270533,-0.020649195131341277,-0.024847091121407733,-0.029045004444163653,-0.0332518367140024,-0.03807385946865489,0.06433378820591365
-0.0002885045036608571,-0.004265792927158414,-0.008474768478987751,-0.012673167776737075,-0.016871087686700825,-0.02106898473849418,-0.025266880712318526,-0.029464794263594152,-0.03367172892788043,-0.03850071629739872,0.06507873571175404
-0.0005616539576595104,-0.004687980500178893,-0.008894669047962675,-0.013092962705356715,-0.017290877530898124,-0.021488774340407513,-0.025686670302979095,-0.02988458408301941,-0.03409162114175769,-0.038927573126142374,0.06582368321759365
-0.0008753769780828506,-0.005109304909001052,-0.00931453174396468,-0.01351275580914156,-0.01771066728808635,-0.02190856393816877,-0.02610645989344143,-0.030304373902440413,-0.03451151335563437,-0.03935442995488581,0.06656863072343262
-0.001230211321602881,-0.005530001329609689,-0.009734366404901282,-0.013932547563618131,-0.018130456980940447,-0.022328353532860105,-0.02652624948375741,-0.030724163721858155,-0.034931405569510895,-0.03978128678362948,0.06731357822927171
-0.0016264767765544546,-0.005950367749117169,-0.010154186236848523,-0.014352338604482665,-0.01855024663977182,-0.022748143125927763,-0.02694603907399582,-0.031143953541273754,-0.035351297783387116,-0.040208143612373015,0.06805852573511037
