x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
5,6,7,8,9,10,11,12,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.10625852850102838,0.04802066770560041,0.03472321160666553,0.03751711181843506,0.031989083361131744,0.027642089013043176,0.027095315930788105,0.026867171927730277,0.018894728645224457,0.01856035951292104,0.01894261211252716,0.01878310502588452,0.017679781698530763,0.017556856778741158,0.017525636437361776,0.017669604340871017,0.017707113224018616,0.017662643495338116,0.01757555285583141,0.01763839618409374,0.017718679594645525,0.01769027484732971
112.6340000629425,127.51300001144409,153.14999985694885,174.3659999370575,197.94199991226196,211.75400018692017,191.84500002861023,237.2649998664856,334.9579999446869,319.97899985313416,326.8400001525879,336.3699998855591,344.760999917984,362.0810000896454,433.3250000476837,366.82100009918213,381.1579999923706,387.4949998855591,395.8860001564026,407.34500002861023,416.7630000114441,424.1909999847412
