x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
0.0,0.00714285714286074,0.014285714285716782,0.02142857142857298,0.028571428571429792,0.035714285714286614,0.04285714285714273,0.05000000000000036,0.05714285714285757,0.06428571428571356,0.07142857142857167,0.07857142857142893,0.08571428571428492,0.09285714285714035,0.10000000000000002
0.0,0.0071428571424561734,0.0142857142834377,0.021428571416631587,0.02857142852505977,0.03571428607864793,0.042857167637290104,0.05000103121137752,0.05715261585127094,0.06430143982946228,0.07144502471746049,0.078580893699505,0.0857065717018969,0.09281959044314798,0.09991752351807089
0.0,0.007142857142456171,0.014285714283437702,0.021428571416631622,0.02857142852505978,0.035714286078647954,0.04285716763729012,0.050001031211377535,0.05715261585127094,0.06430143982946233,0.07144502471746053,0.078580893699505,0.08570657170189684,0.0928195904431481,0.09991752351807102
0.0,0.0071428571421342036,0.014285714281571568,0.02142857140648612,0.028571428481135707,0.03571428624859851,0.042857184164017646,0.05000176235148038,0.057159940021541726,0.06431526427228902,0.07146516329288631,0.07860706995931512,0.08573841961173133,0.09285665842533615,0.09995931147781954
0.0,0.007142857142456167,0.014285714283437693,0.021428571416631598,0.028571428525059773,0.03571428607864797,0.04285716763729014,0.05000103121137749,0.05715261585127097,0.06430143982946239,0.07144502471746049,0.07858089369950501,0.08570657170189688,0.09281959044314812,0.09991752351807105
0.0,0.007142857142028756,0.014285714281012307,0.02142857140378333,0.028571428472947486,0.035714286390621734,0.042857191390630635,0.05000204340960624,0.057163259779392815,0.0643244798217936,0.07148569956109842,0.0786469190736833,0.08580813861569936,0.09296935876924323,0.10013058216118244
0.0,0.007142857142134202,0.014285714281571568,0.021428571406486144,0.028571428481135697,0.0357142862485985,0.042857184164017625,0.05000176235148036,0.05715994002154174,0.06431526427228901,0.07146516329288637,0.07860706995931514,0.08573841961173138,0.09285665842533629,0.09995931147781982
0.0,0.007142857141802305,0.014285714279640082,0.021428571395928114,0.028571428434543734,0.035714286393883646,0.04285720021088852,0.0500024844322412,0.05716763238581899,0.06433221074563994,0.07149568738415238,0.07865753881676982,0.08581724244926436,0.09297427889438147,0.10012815917010694
0.0,0.007142857142456171,0.014285714283437704,0.021428571416631622,0.02857142852505978,0.035714286078647954,0.04285716763729014,0.05000103121137752,0.05715261585127097,0.06430143982946236,0.07144502471746055,0.07858089369950504,0.08570657170189684,0.09281959044314808,0.09991752351807105
0.0,0.007142857142134205,0.014285714281571583,0.021428571406486113,0.028571428481135683,0.035714286248598494,0.04285718416401763,0.05000176235148037,0.05715994002154171,0.06431526427228905,0.0714651632928864,0.0786070699593151,0.08573841961173138,0.09285665842533618,0.09995931147781982
0.0,0.007142857142028758,0.014285714281012307,0.02142857140378331,0.028571428472947514,0.03571428639062172,0.04285719139063062,0.05000204340960626,0.05716325977939277,0.06432447982179365,0.07148569956109842,0.07864691907368325,0.08580813861569932,0.09296935876924332,0.10013058216118241
0.0,0.007142857141802306,0.014285714279640089,0.021428571395928117,0.028571428434543716,0.035714286393883625,0.04285720021088849,0.0500024844322412,0.05716763238581898,0.06433221074563987,0.07149568738415236,0.07865753881676983,0.0858172424492644,0.09297427889438141,0.10012815917010699
0.0,0.007142857142134203,0.014285714281571585,0.02142857140648614,0.028571428481135665,0.03571428624859848,0.04285718416401762,0.05000176235148033,0.05715994002154171,0.06431526427228908,0.0714651632928864,0.07860706995931512,0.08573841961173141,0.09285665842533619,0.09995931147781979
0.0,0.0071428571418023085,0.014285714279640092,0.021428571395928107,0.028571428434543716,0.035714286393883646,0.042857200210888534,0.0500024844322412,0.057167632385819005,0.06433221074563981,0.07149568738415236,0.07865753881676976,0.08581724244926436,0.09297427889438152,0.10012815917010699
0.0,0.007142857141802313,0.014285714279640073,0.021428571395928117,0.028571428434543727,0.03571428639388365,0.04285720021088852,0.05000248443224122,0.05716763238581898,0.06433221074563976,0.07149568738415232,0.0786575388167698,0.08581724244926438,0.09297427889438149,0.10012815917010694
0.0,0.007142857141576471,0.014285714278270079,0.021428571388073126,0.0285714283960824,0.03571428639670731,0.042857209032336245,0.05000292729553848,0.057172239155917175,0.06434156869585632,0.07151089972700167,0.0786802307142098,0.08584956174630694,0.0930188935715862,0.10018823027787617
0.0,0.007151724282474718,0.014300977302036189,0.021445274382431625,0.02858213581320465,0.03570908518105307,0.042823645298245366,0.04992326293698334,0.05700536333586791,0.06408569133428228,0.0711659953602254,0.07824630018331584,0.0853266050133576,0.09240690981591816,0.09948721461163783
0.0,0.0071517242819921535,0.014300977297982978,0.021445274352196547,0.028582135632132053,0.03570908454914462,0.042823648554653926,0.04992335958749639,0.057005754780158596,0.06406837727773777,0.07110877708094922,0.07812451191191871,0.08511314854768708,0.09207227012273907,0.09899954207765409
0.0,0.007151724282296861,0.014300977301095712,0.02144527437729907,0.028582135799569943,0.035709085695439444,0.042823669002962306,0.0499241895408136,0.05701557128484167,0.06410315585387989,0.07118569135959392,0.07826073790614203,0.08532584126373817,0.09237855415412811,0.09941647039612035
0.0,0.007151724282026931,0.01430097729859126,0.02144527435772864,0.02858213568456972,0.03570908537886449,0.04282367268221457,0.04992427136742055,0.057016100889404155,0.06409285309044423,0.07115196260698642,0.07819089257578048,0.08520711574411853,0.0921981253934911,0.09916154531459244
0.0,0.007151724282202486,0.014300977302112201,0.021445274389985284,0.028582135836613325,0.03570908505965539,0.04282366959870442,0.049924995169149215,0.057026320740945095,0.06414090529168763,0.0712678545892632,0.07840471641705414,0.08554901497914602,0.09269827162398998,0.09985000701706888
0.0,0.007151724281731498,0.014300977298119542,0.021445274360154493,0.028582135659088598,0.03570908446067071,0.04282367312317517,0.04992509295018655,0.0570273528325393,0.06412970677576972,0.07123206597140566,0.07833442474671441,0.0854367834113111,0.0925391426526929,0.09964150510141245
0.0,0.007151724282070445,0.014300977301249539,0.021445274386142122,0.028582135853053442,0.03570908582378199,0.04282368636074194,0.04992544391817724,0.05703087405178261,0.06414502891877256,0.0712664477326481,0.07839258595629642,0.085520884364932,0.09264878439266731,0.09977375160068498
0.0,0.00715172428180777,0.014300977298786433,0.02144527436677803,0.028582135739550086,0.03570908552145113,0.04282369016820867,0.04992552638400961,0.05703167218443949,0.06413734594767147,0.0712419320442569,0.07834490584178105,0.08544574923874255,0.09254394725872983,0.09963901497076427
0.0,0.007151724282296867,0.014300977301095719,0.0214452743772991,0.028582135799569978,0.03570908569543964,0.04282366900296262,0.04992418954081405,0.05701557128484219,0.0641031558538808,0.07118569135959499,0.07826073790614323,0.0853258412637395,0.09237855415412954,0.09941647039612206
0.0,0.007151724282026945,0.014300977298591271,0.021445274357728694,0.028582135684569843,0.035709085378864754,0.04282367268221498,0.049924271367421134,0.057016100889404724,0.06409285309044492,0.07115196260698756,0.07819089257578163,0.08520711574411997,0.09219812539349286,0.09916154531459442
0.0,0.007151724282117486,0.01430097730022199,0.021445274373550094,0.02858213580199989,0.03570908633475977,0.042823692892323566,0.049925097186946675,0.05702644216336724,0.0641270715807466,0.0712276903073979,0.07832830807525586,0.08542892564446218,0.09252954377908336,0.09963016512008087
0.0,0.0071517242820366205,0.014300977299068091,0.02144527436350592,0.028582135745909894,0.035709086287339493,0.04282369674932076,0.04992516379222322,0.05702660165622414,0.06411968683619994,0.07120384951121896,0.07827856840978485,0.0853433278035312,0.09239762211414948,0.09944103383278687
0.0,0.007151724282070432,0.014300977301249526,0.02144527438614217,0.028582135853053553,0.035709085823782134,0.04282368636074218,0.0499254439181778,0.05703087405178326,0.06414502891877337,0.07126644773264902,0.0783925859562975,0.08552088436493345,0.0926487843926689,0.09977375160068674
0.0,0.007151724281807784,0.014300977298786446,0.021445274366778014,0.02858213573955021,0.03570908552145126,0.042823690168208965,0.049925526384010016,0.0570316721844401,0.06413734594767238,0.07124193204425781,0.07834490584178226,0.08544574923874386,0.09254394725873116,0.09963901497076583
0.0,0.007151724281947078,0.01430097730045942,0.021445274382970284,0.0285821358751934,0.0357090866294266,0.042823703367613895,0.049925894815909554,0.05703589351822475,0.06415261813552885,0.07127618902171237,0.07840609313205009,0.08554181047357207,0.09268281671424328,0.09982855864398532
0.0,0.007151724281876076,0.014300977299385046,0.021445274373167667,0.0285821358194598,0.03570908658158523,0.04282370722407163,0.04992596137494748,0.057036223368072764,0.06414659866539153,0.07125698024792006,0.07836736130346637,0.0854777422056114,0.09258812385559184,0.09969851034085113
0.0,0.007151724282474709,0.014300977302036187,0.021445274382431604,0.028582135813204648,0.0357090851810531,0.042823645298245394,0.04992326293698333,0.05700536333586793,0.06408569133428225,0.07116599536022537,0.0782463001833158,0.08532660501335758,0.09240690981591805,0.09948721461163774
0.0,0.007151724282296867,0.014300977301095726,0.02144527437729911,0.028582135799570002,0.03570908569543967,0.042823669002962604,0.04992418954081409,0.05701557128484209,0.06410315585388073,0.071185691359595,0.0782607379061432,0.08532584126373945,0.09237855415412959,0.09941647039612193
0.0,0.007151724281992154,0.014300977297982992,0.021445274352196553,0.02858213563213206,0.03570908454914475,0.04282364855465404,0.049923359587496476,0.05700575478015902,0.06406837727773794,0.07110877708094951,0.07812451191191905,0.08511314854768777,0.09207227012273962,0.09899954207765471
0.0,0.007151724282026948,0.01430097729859127,0.02144527435772872,0.0285821356845699,0.03570908537886476,0.04282367268221507,0.04992427136742117,0.05701610088940475,0.0640928530904452,0.07115196260698758,0.07819089257578186,0.08520711574411997,0.092198125393493,0.09916154531459455
0.0,0.007151724282296862,0.014300977301095709,0.021445274377299067,0.028582135799569964,0.03570908569543942,0.04282366900296228,0.04992418954081366,0.05701557128484166,0.06410315585387986,0.07118569135959397,0.07826073790614199,0.08532584126373811,0.092378554154128,0.0994164703961203
0.0,0.007151724282117485,0.014300977300221987,0.02144527437355012,0.028582135801999874,0.035709086334759756,0.04282369289232352,0.049925097186946654,0.057026442163367254,0.06412707158074661,0.07122769030739806,0.07832830807525594,0.08542892564446214,0.09252954377908336,0.099630165120081
0.0,0.007151724282026925,0.014300977298591241,0.02144527435772864,0.028582135684569725,0.03570908537886451,0.0428236726822146,0.04992427136742061,0.05701610088940414,0.06409285309044419,0.07115196260698643,0.07819089257578028,0.08520711574411842,0.0921981253934911,0.0991615453145923
0.0,0.007151724282036619,0.014300977299068103,0.02144527436350593,0.028582135745909867,0.03570908628733952,0.04282369674932076,0.049925163792223226,0.05702660165622417,0.06411968683619983,0.07120384951121893,0.07827856840978485,0.08534332780353097,0.09239762211414931,0.09944103383278673
0.0,0.007151724282202485,0.014300977302112189,0.021445274389985263,0.0285821358366133,0.035709085059655435,0.04282366959870445,0.04992499516914926,0.0570263207409451,0.06414090529168762,0.07126785458926317,0.07840471641705422,0.08554901497914595,0.09269827162399014,0.09985000701706902
0.0,0.0071517242820704355,0.014300977301249532,0.021445274386142164,0.028582135853053522,0.03570908582378216,0.04282368636074213,0.04992544391817782,0.057030874051783254,0.06414502891877326,0.07126644773264904,0.07839258595629751,0.08552088436493337,0.09264878439266877,0.09977375160068667
